category,image_path,threshold,patchcore_component_iou,patchcore_component_f1,sam2_box_sam_score_iou,sam2_box_sam_score_f1,sam2_box_anomaly_select_iou,sam2_box_anomaly_select_f1,sam2_box_point_anomaly_select_iou,sam2_box_point_anomaly_select_f1,sam2_box_sam_score,sam2_box_anomaly_sam_score,sam2_box_point_anomaly_sam_score,sam2_box_anomaly_consistency,sam2_box_point_anomaly_consistency,visual_path
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/014.png,0.9,0.31827956989247314,0.4828711256117455,0.34308510638297873,0.5108910891089109,0.36237623762376237,0.5319767441860465,0.28440366972477066,0.44285714285714284,0.7319672703742981,0.6924417018890381,0.7058908343315125,1.0623800177192209,1.0593247773033423,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0021_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/cut/018.png,0.9,0.3005181347150259,0.46215139442231074,0.29680759275237273,0.4577511643379907,0.29680759275237273,0.4577511643379907,0.2780229479258605,0.4350828729281768,0.7195411324501038,0.7195411324501038,0.6870629191398621,1.0821666008309239,1.0694903219608825,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0022_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/001.png,0.9,0.3669172932330827,0.5368536853685368,0.3407079646017699,0.5082508250825083,0.3407079646017699,0.5082508250825083,0.38397328881469117,0.5548854041013269,0.5869386196136475,0.5869386196136475,0.6531957387924194,1.0395298242390512,0.9897058226922956,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0023_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/004.png,0.9,0.24953925543678585,0.39941002949852505,0.2536367027228646,0.4046414757512645,0.2536367027228646,0.4046414757512645,0.21452024808464065,0.3532592370081105,0.0028350884094834328,0.0028350884094834328,0.001334005151875317,1.0036129040372535,0.9863841100481389,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0024_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/009.png,0.9,0.11750185139471736,0.21029379279876298,0.1288570723278203,0.22829652307019463,0.1288570723278203,0.22829652307019463,0.11182424092816588,0.20115452930728242,0.030683856457471848,0.030683856457471848,0.011257636360824108,1.0200076016200545,1.002306344836843,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0025_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/011.png,0.9,0.37365269461077844,0.5440278988666085,0.3727810650887574,0.5431034482758621,0.3727810650887574,0.5431034482758621,0.3468208092485549,0.5150214592274678,0.0011857575736939907,0.0011857575736939907,0.0006879380671307445,1.0837611898719048,1.0511871986121548,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0026_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/015.png,0.9,0.3572072072072072,0.5263856621307667,0.392602495543672,0.56384,0.392602495543672,0.56384,0.38288288288288286,0.5537459283387622,3.982504495070316e-05,3.982504495070316e-05,0.00047537399223074317,1.0428576527666502,1.0320778585245916,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0027_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/fold/016.png,0.9,0.226321036889332,0.36910569105691055,0.2218920257553244,0.3631941629509526,0.2218920257553244,0.3631941629509526,0.225594334850784,0.36813867106892284,0.0019241919508203864,0.0019241919508203864,7.070977153489366e-05,1.0761857803378785,1.0526958853411836,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0028_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/001.png,0.9,0.49906542056074765,0.6658354114713217,0.48863636363636365,0.6564885496183206,0.48863636363636365,0.6564885496183206,0.46313799621928164,0.6330749354005168,0.7791215181350708,0.7791215181350708,0.7820419073104858,1.0939697840537763,1.0921383836325231,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0029_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/004.png,0.9,0.19795221843003413,0.33048433048433046,0.2345679012345679,0.38,0.1905940594059406,0.3201663201663202,0.23628691983122363,0.3822525597269625,0.7002888321876526,0.6539804339408875,0.6805866360664368,1.0718449502575154,1.0235963497530123,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0030_anomaly_aware_sam2.png
