category,image_id,caliper,positive_count,matched_count,coverage,median_nearest_distance,unique_negatives,reuse_fraction,response_pair_accuracy,MLP_pair_accuracy
macaroni1,c8551eaef4dfb2c931d4c605,0.1,32,0,0.0,0.7193835973739624,0,,,
macaroni1,cb801eb202924f8a85d48e26,0.01,32,3,0.09375,0.48026764392852783,2,0.33333333333333337,0.0,1.0
macaroni1,cb801eb202924f8a85d48e26,0.05,32,12,0.375,0.48026764392852783,8,0.33333333333333337,0.4166666567325592,1.0
macaroni1,cb801eb202924f8a85d48e26,0.1,32,12,0.375,0.48026764392852783,8,0.33333333333333337,0.4166666567325592,1.0
macaroni1,ce696f2bf7f8b1de7e417355,0.01,32,0,0.0,1.4843758344650269,0,,,
macaroni1,ce696f2bf7f8b1de7e417355,0.05,32,1,0.03125,1.4843758344650269,1,0.0,1.0,0.0
macaroni1,ce696f2bf7f8b1de7e417355,0.1,32,1,0.03125,1.4843758344650269,1,0.0,1.0,0.0
macaroni1,d22f9c55dedb39fc3784ba9c,0.01,32,6,0.1875,0.10450965166091919,5,0.16666666666666663,0.6666666865348816,1.0
macaroni1,d22f9c55dedb39fc3784ba9c,0.05,32,13,0.40625,0.10450965166091919,9,0.3076923076923077,0.6153846383094788,1.0
macaroni1,d22f9c55dedb39fc3784ba9c,0.1,32,16,0.5,0.10450965166091919,9,0.4375,0.625,1.0
macaroni1,d3ca4706e5369328cc9988c8,0.01,32,0,0.0,0.9156307578086853,0,,,
macaroni1,d3ca4706e5369328cc9988c8,0.05,32,0,0.0,0.9156307578086853,0,,,
macaroni1,d3ca4706e5369328cc9988c8,0.1,32,0,0.0,0.9156307578086853,0,,,
macaroni1,d87c34803bde260541762a13,0.01,32,8,0.25,0.020166605710983276,7,0.125,0.25,1.0
macaroni1,d87c34803bde260541762a13,0.05,32,21,0.65625,0.020166605710983276,11,0.47619047619047616,0.2857142984867096,0.9047619104385376
macaroni1,d87c34803bde260541762a13,0.1,32,22,0.6875,0.020166605710983276,12,0.4545454545454546,0.27272728085517883,0.9090909361839294
macaroni1,d8895294a23c7168af5aa474,0.01,32,0,0.0,4.617809295654297,0,,,
macaroni1,d8895294a23c7168af5aa474,0.05,32,0,0.0,4.617809295654297,0,,,
macaroni1,d8895294a23c7168af5aa474,0.1,32,0,0.0,4.617809295654297,0,,,
macaroni1,d96aae817b19c7a8723b8caf,0.01,32,0,0.0,1.2713993787765503,0,,,
macaroni1,d96aae817b19c7a8723b8caf,0.05,32,1,0.03125,1.2713993787765503,1,0.0,0.0,1.0
macaroni1,d96aae817b19c7a8723b8caf,0.1,32,2,0.0625,1.2713993787765503,1,0.5,0.0,1.0
macaroni1,dbb50a366a8b491693704c54,0.01,32,16,0.5,0.009950071573257446,12,0.25,0.375,1.0
macaroni1,dbb50a366a8b491693704c54,0.05,32,22,0.6875,0.009950071573257446,15,0.31818181818181823,0.3181818127632141,1.0
macaroni1,dbb50a366a8b491693704c54,0.1,32,26,0.8125,0.009950071573257446,16,0.3846153846153846,0.38461539149284363,1.0
macaroni1,de1e2110de9d0d2285f2af2f,0.01,32,3,0.09375,0.6054691076278687,3,0.0,0.3333333432674408,0.6666666865348816
macaroni1,de1e2110de9d0d2285f2af2f,0.05,32,7,0.21875,0.6054691076278687,6,0.1428571428571429,0.2857142984867096,0.5714285969734192
macaroni1,de1e2110de9d0d2285f2af2f,0.1,32,13,0.40625,0.6054691076278687,6,0.5384615384615384,0.3076923191547394,0.692307710647583
macaroni1,df88bf7e9bb033178fb41335,0.01,32,0,0.0,2.539623737335205,0,,,
macaroni1,df88bf7e9bb033178fb41335,0.05,32,0,0.0,2.539623737335205,0,,,
macaroni1,df88bf7e9bb033178fb41335,0.1,32,0,0.0,2.539623737335205,0,,,
macaroni1,e1f6891848736d49bcf75c60,0.01,32,0,0.0,1.6987279653549194,0,,,
macaroni1,e1f6891848736d49bcf75c60,0.05,32,0,0.0,1.6987279653549194,0,,,
macaroni1,e1f6891848736d49bcf75c60,0.1,32,0,0.0,1.6987279653549194,0,,,
macaroni1,e2025032a865176e25e58206,0.01,32,8,0.25,0.023390591144561768,5,0.375,0.375,1.0
macaroni1,e2025032a865176e25e58206,0.05,32,18,0.5625,0.023390591144561768,8,0.5555555555555556,0.3888888955116272,1.0
macaroni1,e2025032a865176e25e58206,0.1,32,23,0.71875,0.023390591144561768,8,0.6521739130434783,0.43478259444236755,1.0
macaroni1,e24af5bcea5b127faf12cb40,0.01,32,10,0.3125,0.020151257514953613,9,0.09999999999999998,0.4000000059604645,1.0
macaroni1,e24af5bcea5b127faf12cb40,0.05,32,25,0.78125,0.020151257514953613,14,0.43999999999999995,0.4399999976158142,1.0
macaroni1,e24af5bcea5b127faf12cb40,0.1,32,31,0.96875,0.020151257514953613,15,0.5161290322580645,0.4838709533214569,1.0
macaroni1,e5babd47840b5fb47ed26fc9,0.01,32,0,0.0,1.4345439672470093,0,,,
macaroni1,e5babd47840b5fb47ed26fc9,0.05,32,2,0.0625,1.4345439672470093,2,0.0,0.5,1.0
macaroni1,e5babd47840b5fb47ed26fc9,0.1,32,3,0.09375,1.4345439672470093,3,0.0,0.3333333432674408,1.0
macaroni1,e65ae977eb1fcd92a6bd63ce,0.01,32,0,0.0,1.5576746463775635,0,,,
macaroni1,e65ae977eb1fcd92a6bd63ce,0.05,32,0,0.0,1.5576746463775635,0,,,
macaroni1,e65ae977eb1fcd92a6bd63ce,0.1,32,0,0.0,1.5576746463775635,0,,,
macaroni1,e92a3be4f89c01fdecf3c13f,0.01,32,0,0.0,1.0253028869628906,0,,,
macaroni1,e92a3be4f89c01fdecf3c13f,0.05,32,2,0.0625,1.0253028869628906,2,0.0,0.5,0.5
macaroni1,e92a3be4f89c01fdecf3c13f,0.1,32,2,0.0625,1.0253028869628906,2,0.0,0.5,0.5
macaroni1,ebd7680b63278eca4ab27673,0.01,32,0,0.0,1.6275373697280884,0,,,
macaroni1,ebd7680b63278eca4ab27673,0.05,32,0,0.0,1.6275373697280884,0,,,
macaroni1,ebd7680b63278eca4ab27673,0.1,32,0,0.0,1.6275373697280884,0,,,
macaroni1,f033b99711b2346d705e4972,0.01,32,0,0.0,0.40295886993408203,0,,,
macaroni1,f033b99711b2346d705e4972,0.05,32,2,0.0625,0.40295886993408203,1,0.5,0.0,1.0
macaroni1,f033b99711b2346d705e4972,0.1,32,6,0.1875,0.40295886993408203,2,0.6666666666666667,0.3333333432674408,1.0
macaroni1,f35da06699298c8dccfa5b4b,0.01,32,5,0.15625,0.11874955892562866,4,0.19999999999999996,0.6000000238418579,1.0
macaroni1,f35da06699298c8dccfa5b4b,0.05,32,11,0.34375,0.11874955892562866,7,0.36363636363636365,0.7272727489471436,1.0
macaroni1,f35da06699298c8dccfa5b4b,0.1,32,15,0.46875,0.11874955892562866,8,0.4666666666666667,0.7333333492279053,1.0
macaroni1,f51af20dafe318b44789c933,0.01,32,0,0.0,2.2502148151397705,0,,,
macaroni1,f51af20dafe318b44789c933,0.05,32,0,0.0,2.2502148151397705,0,,,
macaroni1,f51af20dafe318b44789c933,0.1,32,0,0.0,2.2502148151397705,0,,,
macaroni1,f60a118233ac31406d15c996,0.01,32,2,0.0625,0.9387179613113403,2,0.0,0.0,1.0
macaroni1,f60a118233ac31406d15c996,0.05,32,7,0.21875,0.9387179613113403,5,0.2857142857142857,0.2857142984867096,1.0
macaroni1,f60a118233ac31406d15c996,0.1,32,11,0.34375,0.9387179613113403,7,0.36363636363636365,0.4545454680919647,1.0
macaroni1,fc302ffa90bc1fac6118d74c,0.01,32,0,0.0,0.9195588231086731,0,,,
macaroni1,fc302ffa90bc1fac6118d74c,0.05,32,0,0.0,0.9195588231086731,0,,,
macaroni1,fc302ffa90bc1fac6118d74c,0.1,32,0,0.0,0.9195588231086731,0,,,
macaroni1,fc763410d8b93160846ffc72,0.01,32,3,0.09375,0.12197578698396683,3,0.0,0.0,1.0
macaroni1,fc763410d8b93160846ffc72,0.05,32,10,0.3125,0.12197578698396683,7,0.30000000000000004,0.20000000298023224,1.0
macaroni1,fc763410d8b93160846ffc72,0.1,32,16,0.5,0.12197578698396683,10,0.375,0.3125,1.0
macaroni1,fe0f59551edb0f27d3946825,0.01,32,2,0.0625,0.08137631416320801,2,0.0,0.5,1.0
macaroni1,fe0f59551edb0f27d3946825,0.05,32,12,0.375,0.08137631416320801,8,0.33333333333333337,0.4166666567325592,1.0
macaroni1,fe0f59551edb0f27d3946825,0.1,32,17,0.53125,0.08137631416320801,9,0.47058823529411764,0.529411792755127,1.0
macaroni1,ff8d68cda19e242035f7a986,0.01,32,0,0.0,1.5805020332336426,0,,,
macaroni1,ff8d68cda19e242035f7a986,0.05,32,0,0.0,1.5805020332336426,0,,,
macaroni1,ff8d68cda19e242035f7a986,0.1,32,0,0.0,1.5805020332336426,0,,,
macaroni2,0822b68a9a064a98dd389a74,0.01,32,0,0.0,2.622929811477661,0,,,
macaroni2,0822b68a9a064a98dd389a74,0.05,32,1,0.03125,2.622929811477661,1,0.0,0.0,1.0
macaroni2,0822b68a9a064a98dd389a74,0.1,32,2,0.0625,2.622929811477661,1,0.5,0.5,1.0
macaroni2,0d393af7221ca9197c2c5d73,0.01,32,5,0.15625,0.058043889701366425,5,0.0,0.4000000059604645,1.0
macaroni2,0d393af7221ca9197c2c5d73,0.05,32,13,0.40625,0.058043889701366425,10,0.23076923076923073,0.6153846383094788,0.9230769276618958
macaroni2,0d393af7221ca9197c2c5d73,0.1,32,22,0.6875,0.058043889701366425,11,0.5,0.6363636255264282,0.9545454382896423
macaroni2,0d589de7718ba1b4532880ec,0.01,32,12,0.375,0.025627613067626953,11,0.08333333333333337,0.5833333134651184,1.0
macaroni2,0d589de7718ba1b4532880ec,0.05,32,29,0.90625,0.025627613067626953,14,0.5172413793103448,0.517241358757019,1.0
macaroni2,0d589de7718ba1b4532880ec,0.1,32,32,1.0,0.025627613067626953,14,0.5625,0.5,1.0
macaroni2,14947f4fbed997508681936b,0.01,32,0,0.0,1.1676533222198486,0,,,
macaroni2,14947f4fbed997508681936b,0.05,32,0,0.0,1.1676533222198486,0,,,
macaroni2,14947f4fbed997508681936b,0.1,32,0,0.0,1.1676533222198486,0,,,
macaroni2,15fe0ec6952569c6d987e369,0.01,32,11,0.34375,0.027778983116149902,8,0.2727272727272727,0.27272728085517883,1.0
macaroni2,15fe0ec6952569c6d987e369,0.05,32,18,0.5625,0.027778983116149902,10,0.4444444444444444,0.5,1.0
macaroni2,15fe0ec6952569c6d987e369,0.1,32,23,0.71875,0.027778983116149902,10,0.5652173913043479,0.5652173757553101,1.0
macaroni2,169f7ea77a6f29b7261b88e9,0.01,32,1,0.03125,1.8555725812911987,1,0.0,1.0,1.0
macaroni2,169f7ea77a6f29b7261b88e9,0.05,32,4,0.125,1.8555725812911987,4,0.0,0.75,1.0
macaroni2,169f7ea77a6f29b7261b88e9,0.1,32,6,0.1875,1.8555725812911987,5,0.16666666666666663,0.5,1.0
macaroni2,1dea0ee12acb9c510e2cdd46,0.01,32,0,0.0,0.8068168759346008,0,,,
macaroni2,1dea0ee12acb9c510e2cdd46,0.05,32,0,0.0,0.8068168759346008,0,,,
macaroni2,1dea0ee12acb9c510e2cdd46,0.1,32,0,0.0,0.8068168759346008,0,,,
macaroni2,21b2c0a524a8bfb810c613c6,0.01,32,0,0.0,2.854440927505493,0,,,
macaroni2,21b2c0a524a8bfb810c613c6,0.05,32,0,0.0,2.854440927505493,0,,,
macaroni2,21b2c0a524a8bfb810c613c6,0.1,32,0,0.0,2.854440927505493,0,,,
macaroni2,21cbc2dafd0b25d4fa7f8cd9,0.01,27,6,0.2222222222222222,0.09765100479125977,5,0.16666666666666663,0.5,1.0
macaroni2,21cbc2dafd0b25d4fa7f8cd9,0.05,27,10,0.37037037037037035,0.09765100479125977,8,0.19999999999999996,0.6000000238418579,1.0
macaroni2,21cbc2dafd0b25d4fa7f8cd9,0.1,27,14,0.5185185185185185,0.09765100479125977,11,0.2142857142857143,0.6428571343421936,1.0
macaroni2,22fea48efc706041289e9a7b,0.01,32,7,0.21875,0.019802987575531006,6,0.1428571428571429,0.7142857313156128,1.0
macaroni2,22fea48efc706041289e9a7b,0.05,32,26,0.8125,0.019802987575531006,15,0.42307692307692313,0.5769230723381042,1.0
macaroni2,22fea48efc706041289e9a7b,0.1,32,30,0.9375,0.019802987575531006,15,0.5,0.5333333611488342,1.0
macaroni2,243cf774d89a3f3be1a370ad,0.01,32,0,0.0,1.3993957042694092,0,,,
macaroni2,243cf774d89a3f3be1a370ad,0.05,32,0,0.0,1.3993957042694092,0,,,
macaroni2,243cf774d89a3f3be1a370ad,0.1,32,0,0.0,1.3993957042694092,0,,,
macaroni2,260dc45bbc85f7b24f7f267c,0.01,32,1,0.03125,0.25235414505004883,1,0.0,0.0,1.0
macaroni2,260dc45bbc85f7b24f7f267c,0.05,32,6,0.1875,0.25235414505004883,3,0.5,0.5,0.6666666865348816
macaroni2,260dc45bbc85f7b24f7f267c,0.1,32,9,0.28125,0.25235414505004883,3,0.6666666666666667,0.6666666865348816,0.4444444477558136
macaroni2,26d6fd632bf434a131f6ec4e,0.01,32,0,0.0,1.5130473375320435,0,,,
macaroni2,26d6fd632bf434a131f6ec4e,0.05,32,0,0.0,1.5130473375320435,0,,,
macaroni2,26d6fd632bf434a131f6ec4e,0.1,32,0,0.0,1.5130473375320435,0,,,
macaroni2,26eec54b18e8cba99626757c,0.01,32,1,0.03125,0.26260820031166077,1,0.0,1.0,1.0
macaroni2,26eec54b18e8cba99626757c,0.05,32,7,0.21875,0.26260820031166077,4,0.4285714285714286,0.7142857313156128,1.0
macaroni2,26eec54b18e8cba99626757c,0.1,32,11,0.34375,0.26260820031166077,6,0.4545454545454546,0.7272727489471436,1.0
macaroni2,28485adba20bcc1631a8d377,0.01,32,2,0.0625,0.3399514853954315,2,0.0,0.5,1.0
macaroni2,28485adba20bcc1631a8d377,0.05,32,10,0.3125,0.3399514853954315,9,0.09999999999999998,0.4000000059604645,1.0
macaroni2,28485adba20bcc1631a8d377,0.1,32,12,0.375,0.3399514853954315,10,0.16666666666666663,0.5,0.9166666865348816
macaroni2,2ca215e8e7ea31fa3a35a3cc,0.01,32,0,0.0,1.5007776021957397,0,,,
macaroni2,2ca215e8e7ea31fa3a35a3cc,0.05,32,0,0.0,1.5007776021957397,0,,,
macaroni2,2ca215e8e7ea31fa3a35a3cc,0.1,32,0,0.0,1.5007776021957397,0,,,
macaroni2,2d9695a99f4fdfb5f7fe0814,0.01,32,0,0.0,1.7049355506896973,0,,,
macaroni2,2d9695a99f4fdfb5f7fe0814,0.05,32,3,0.09375,1.7049355506896973,3,0.0,0.6666666865348816,1.0
macaroni2,2d9695a99f4fdfb5f7fe0814,0.1,32,3,0.09375,1.7049355506896973,3,0.0,0.6666666865348816,1.0
macaroni2,310376fc298561257b2f6ac1,0.01,32,0,0.0,1.3250242471694946,0,,,
macaroni2,310376fc298561257b2f6ac1,0.05,32,0,0.0,1.3250242471694946,0,,,
macaroni2,310376fc298561257b2f6ac1,0.1,32,1,0.03125,1.3250242471694946,1,0.0,1.0,1.0
macaroni2,3428f8693b2e18ca84800e9d,0.01,32,3,0.09375,0.0933467447757721,2,0.33333333333333337,1.0,0.0
macaroni2,3428f8693b2e18ca84800e9d,0.05,32,10,0.3125,0.0933467447757721,4,0.6,0.6000000238418579,0.30000001192092896
macaroni2,3428f8693b2e18ca84800e9d,0.1,32,18,0.5625,0.0933467447757721,4,0.7777777777777778,0.6666666865348816,0.3333333432674408
macaroni2,379fa23ea1bb36eb6d0acb95,0.01,32,3,0.09375,0.2544911503791809,2,0.33333333333333337,0.3333333432674408,1.0
macaroni2,379fa23ea1bb36eb6d0acb95,0.05,32,4,0.125,0.2544911503791809,2,0.5,0.5,1.0
macaroni2,379fa23ea1bb36eb6d0acb95,0.1,32,7,0.21875,0.2544911503791809,3,0.5714285714285714,0.7142857313156128,1.0
macaroni2,37adcf1d496e402eae667b36,0.01,32,0,0.0,1.2400131225585938,0,,,
macaroni2,37adcf1d496e402eae667b36,0.05,32,0,0.0,1.2400131225585938,0,,,
macaroni2,37adcf1d496e402eae667b36,0.1,32,0,0.0,1.2400131225585938,0,,,
macaroni2,38adb42e111febc3aaefacba,0.01,32,0,0.0,1.8537838459014893,0,,,
macaroni2,38adb42e111febc3aaefacba,0.05,32,0,0.0,1.8537838459014893,0,,,
macaroni2,38adb42e111febc3aaefacba,0.1,32,0,0.0,1.8537838459014893,0,,,
macaroni2,398c22d13c653f57cd601bfe,0.01,32,1,0.03125,0.3624056577682495,1,0.0,0.0,1.0
macaroni2,398c22d13c653f57cd601bfe,0.05,32,3,0.09375,0.3624056577682495,2,0.33333333333333337,0.3333333432674408,1.0
macaroni2,398c22d13c653f57cd601bfe,0.1,32,4,0.125,0.3624056577682495,2,0.5,0.5,1.0
macaroni2,3ca20c2162a9adab9d240819,0.01,32,4,0.125,0.10040172934532166,4,0.0,0.5,0.5
macaroni2,3ca20c2162a9adab9d240819,0.05,32,9,0.28125,0.10040172934532166,5,0.4444444444444444,0.6666666865348816,0.7777777910232544
macaroni2,3ca20c2162a9adab9d240819,0.1,32,16,0.5,0.10040172934532166,5,0.6875,0.6875,0.875
macaroni2,3f4645ae574aa13ac1a18dd6,0.01,32,7,0.21875,0.0309123694896698,6,0.1428571428571429,0.1428571492433548,1.0
macaroni2,3f4645ae574aa13ac1a18dd6,0.05,32,22,0.6875,0.0309123694896698,11,0.5,0.6363636255264282,1.0
macaroni2,3f4645ae574aa13ac1a18dd6,0.1,32,27,0.84375,0.0309123694896698,12,0.5555555555555556,0.6296296119689941,1.0
macaroni2,4b036904c7b811b28bb4fa44,0.01,32,0,0.0,3.1093411445617676,0,,,
macaroni2,4b036904c7b811b28bb4fa44,0.05,32,0,0.0,3.1093411445617676,0,,,
macaroni2,4b036904c7b811b28bb4fa44,0.1,32,0,0.0,3.1093411445617676,0,,,
macaroni2,519fe0e89bba0403a2a1022d,0.01,32,3,0.09375,0.48434507846832275,2,0.33333333333333337,0.6666666865348816,1.0
macaroni2,519fe0e89bba0403a2a1022d,0.05,32,7,0.21875,0.48434507846832275,5,0.2857142857142857,0.4285714328289032,1.0
macaroni2,519fe0e89bba0403a2a1022d,0.1,32,12,0.375,0.48434507846832275,6,0.5,0.4166666567325592,1.0
macaroni2,56f5ac5c6ad735dba1cd3bb8,0.01,32,0,0.0,2.1689071655273438,0,,,
macaroni2,56f5ac5c6ad735dba1cd3bb8,0.05,32,0,0.0,2.1689071655273438,0,,,
macaroni2,56f5ac5c6ad735dba1cd3bb8,0.1,32,0,0.0,2.1689071655273438,0,,,
macaroni2,576ecdd2034b836ce755cc5a,0.01,32,0,0.0,1.2700300216674805,0,,,
macaroni2,576ecdd2034b836ce755cc5a,0.05,32,0,0.0,1.2700300216674805,0,,,
macaroni2,576ecdd2034b836ce755cc5a,0.1,32,0,0.0,1.2700300216674805,0,,,
macaroni2,57a3f07a9f8ab3e2fb963fa5,0.01,32,0,0.0,2.261737823486328,0,,,
macaroni2,57a3f07a9f8ab3e2fb963fa5,0.05,32,1,0.03125,2.261737823486328,1,0.0,0.0,1.0
macaroni2,57a3f07a9f8ab3e2fb963fa5,0.1,32,1,0.03125,2.261737823486328,1,0.0,0.0,1.0
macaroni2,5d05d063e9d61804665f67a7,0.01,30,8,0.26666666666666666,0.022546827793121338,8,0.0,0.25,1.0
macaroni2,5d05d063e9d61804665f67a7,0.05,30,19,0.6333333333333333,0.022546827793121338,14,0.26315789473684215,0.3684210479259491,1.0
macaroni2,5d05d063e9d61804665f67a7,0.1,30,20,0.6666666666666666,0.022546827793121338,14,0.30000000000000004,0.4000000059604645,1.0
macaroni2,5e7411eabc11c44764966a52,0.01,28,9,0.32142857142857145,0.02730262279510498,7,0.2222222222222222,0.4444444477558136,1.0
macaroni2,5e7411eabc11c44764966a52,0.05,28,19,0.6785714285714286,0.02730262279510498,14,0.26315789473684215,0.5263158082962036,1.0
macaroni2,5e7411eabc11c44764966a52,0.1,28,21,0.75,0.02730262279510498,14,0.33333333333333337,0.4761904776096344,1.0
macaroni2,6008113371fb50d467d8cf5c,0.01,32,0,0.0,0.07251062989234924,0,,,
macaroni2,6008113371fb50d467d8cf5c,0.05,32,11,0.34375,0.07251062989234924,3,0.7272727272727273,0.4545454680919647,1.0
macaroni2,6008113371fb50d467d8cf5c,0.1,32,24,0.75,0.07251062989234924,4,0.8333333333333334,0.5416666865348816,1.0
macaroni2,626d3cf021255d3a68499679,0.01,32,2,0.0625,0.1098090410232544,2,0.0,1.0,0.5
macaroni2,626d3cf021255d3a68499679,0.05,32,9,0.28125,0.1098090410232544,8,0.11111111111111116,0.3333333432674408,0.8888888955116272
macaroni2,626d3cf021255d3a68499679,0.1,32,15,0.46875,0.1098090410232544,10,0.33333333333333337,0.3333333432674408,0.8666666746139526
macaroni2,652031ff416a3dde1a8e50d7,0.01,32,2,0.0625,0.18483424186706543,2,0.0,0.5,1.0
macaroni2,652031ff416a3dde1a8e50d7,0.05,32,4,0.125,0.18483424186706543,3,0.25,0.75,1.0
macaroni2,652031ff416a3dde1a8e50d7,0.1,32,8,0.25,0.18483424186706543,3,0.625,0.75,1.0
macaroni2,65d42137359fa24e0df540b1,0.01,32,0,0.0,0.169327974319458,0,,,
macaroni2,65d42137359fa24e0df540b1,0.05,32,7,0.21875,0.169327974319458,3,0.5714285714285714,0.7142857313156128,1.0
macaroni2,65d42137359fa24e0df540b1,0.1,32,13,0.40625,0.169327974319458,4,0.6923076923076923,0.692307710647583,1.0
macaroni2,66283ca0969bbb84dc6cfe06,0.01,32,2,0.0625,0.11387348175048828,2,0.0,0.5,1.0
macaroni2,66283ca0969bbb84dc6cfe06,0.05,32,12,0.375,0.11387348175048828,6,0.5,0.4166666567325592,1.0
macaroni2,66283ca0969bbb84dc6cfe06,0.1,32,15,0.46875,0.11387348175048828,6,0.6,0.5333333611488342,1.0
macaroni2,699733d5d2d16aff08b0199d,0.01,32,2,0.0625,0.6259972453117371,2,0.0,0.5,1.0
macaroni2,699733d5d2d16aff08b0199d,0.05,32,4,0.125,0.6259972453117371,4,0.0,0.5,1.0
macaroni2,699733d5d2d16aff08b0199d,0.1,32,7,0.21875,0.6259972453117371,6,0.1428571428571429,0.5714285969734192,1.0
macaroni2,6c43f4bb8134d5daccdba116,0.01,32,0,0.0,1.5830386877059937,0,,,
macaroni2,6c43f4bb8134d5daccdba116,0.05,32,1,0.03125,1.5830386877059937,1,0.0,1.0,1.0
macaroni2,6c43f4bb8134d5daccdba116,0.1,32,2,0.0625,1.5830386877059937,1,0.5,1.0,1.0
macaroni2,6e319946b7cb0bbef87a6245,0.01,32,0,0.0,0.7524046897888184,0,,,
macaroni2,6e319946b7cb0bbef87a6245,0.05,32,0,0.0,0.7524046897888184,0,,,
macaroni2,6e319946b7cb0bbef87a6245,0.1,32,0,0.0,0.7524046897888184,0,,,
macaroni2,6e71b0a437d17eba07a7a7a4,0.01,32,7,0.21875,0.034142568707466125,6,0.1428571428571429,0.5714285969734192,1.0
macaroni2,6e71b0a437d17eba07a7a7a4,0.05,32,22,0.6875,0.034142568707466125,16,0.2727272727272727,0.5909090638160706,1.0
macaroni2,6e71b0a437d17eba07a7a7a4,0.1,32,26,0.8125,0.034142568707466125,17,0.34615384615384615,0.5769230723381042,1.0
macaroni2,74889680237c02d94022f094,0.01,32,0,0.0,1.2930439710617065,0,,,
macaroni2,74889680237c02d94022f094,0.05,32,0,0.0,1.2930439710617065,0,,,
macaroni2,74889680237c02d94022f094,0.1,32,0,0.0,1.2930439710617065,0,,,
macaroni2,74d31bb9848465744b6b502a,0.01,32,0,0.0,0.45237138867378235,0,,,
macaroni2,74d31bb9848465744b6b502a,0.05,32,3,0.09375,0.45237138867378235,1,0.6666666666666667,0.6666666865348816,0.6666666865348816
macaroni2,74d31bb9848465744b6b502a,0.1,32,6,0.1875,0.45237138867378235,1,0.8333333333333334,0.6666666865348816,0.8333333134651184
macaroni2,77480b68d94b0c9f9f2bd72e,0.01,32,0,0.0,1.5925908088684082,0,,,
macaroni2,77480b68d94b0c9f9f2bd72e,0.05,32,0,0.0,1.5925908088684082,0,,,
macaroni2,77480b68d94b0c9f9f2bd72e,0.1,32,0,0.0,1.5925908088684082,0,,,
macaroni2,7b1a21bf83ad6a88ead37086,0.01,32,0,0.0,1.720157504081726,0,,,
macaroni2,7b1a21bf83ad6a88ead37086,0.05,32,1,0.03125,1.720157504081726,1,0.0,0.0,1.0
macaroni2,7b1a21bf83ad6a88ead37086,0.1,32,1,0.03125,1.720157504081726,1,0.0,0.0,1.0
macaroni2,7e8ffcd62777541ce5d7dcfe,0.01,32,0,0.0,1.637533187866211,0,,,
macaroni2,7e8ffcd62777541ce5d7dcfe,0.05,32,0,0.0,1.637533187866211,0,,,
macaroni2,7e8ffcd62777541ce5d7dcfe,0.1,32,0,0.0,1.637533187866211,0,,,
macaroni2,80456b01901cdc1d20ba82c8,0.01,32,8,0.25,0.1097390353679657,6,0.25,0.625,0.875
macaroni2,80456b01901cdc1d20ba82c8,0.05,32,13,0.40625,0.1097390353679657,10,0.23076923076923073,0.4615384638309479,0.9230769276618958
macaroni2,80456b01901cdc1d20ba82c8,0.1,32,15,0.46875,0.1097390353679657,12,0.19999999999999996,0.46666666865348816,0.9333333373069763
macaroni2,8055987a8be0ec738d12db2d,0.01,32,2,0.0625,1.362180471420288,2,0.0,0.5,1.0
macaroni2,8055987a8be0ec738d12db2d,0.05,32,7,0.21875,1.362180471420288,4,0.4285714285714286,0.7142857313156128,1.0
macaroni2,8055987a8be0ec738d12db2d,0.1,32,7,0.21875,1.362180471420288,4,0.4285714285714286,0.7142857313156128,1.0
macaroni2,8248cbd34f6cce2df014846e,0.01,32,0,0.0,2.680346965789795,0,,,
macaroni2,8248cbd34f6cce2df014846e,0.05,32,0,0.0,2.680346965789795,0,,,
macaroni2,8248cbd34f6cce2df014846e,0.1,32,0,0.0,2.680346965789795,0,,,
macaroni2,88d8ef3400369b5d4bfedaea,0.01,32,1,0.03125,1.8302117586135864,1,0.0,0.0,0.0
macaroni2,88d8ef3400369b5d4bfedaea,0.05,32,5,0.15625,1.8302117586135864,4,0.19999999999999996,0.6000000238418579,0.6000000238418579
macaroni2,88d8ef3400369b5d4bfedaea,0.1,32,9,0.28125,1.8302117586135864,6,0.33333333333333337,0.6666666865348816,0.7777777910232544
macaroni2,8911db1dabb5828791f3bdb1,0.01,32,2,0.0625,0.06908425688743591,2,0.0,1.0,1.0
macaroni2,8911db1dabb5828791f3bdb1,0.05,32,15,0.46875,0.06908425688743591,11,0.2666666666666667,0.6666666865348816,1.0
macaroni2,8911db1dabb5828791f3bdb1,0.1,32,20,0.625,0.06908425688743591,13,0.35,0.6000000238418579,1.0
macaroni2,89ddb9c1cd38234b74750970,0.01,32,4,0.125,0.07221513986587524,2,0.5,0.75,1.0
macaroni2,89ddb9c1cd38234b74750970,0.05,32,15,0.46875,0.07221513986587524,4,0.7333333333333334,0.6000000238418579,1.0
macaroni2,89ddb9c1cd38234b74750970,0.1,32,20,0.625,0.07221513986587524,4,0.8,0.699999988079071,1.0
macaroni2,8ce78565de343dad369b1098,0.01,32,1,0.03125,1.097054123878479,1,0.0,1.0,1.0
macaroni2,8ce78565de343dad369b1098,0.05,32,4,0.125,1.097054123878479,4,0.0,0.5,1.0
macaroni2,8ce78565de343dad369b1098,0.1,32,5,0.15625,1.097054123878479,5,0.0,0.4000000059604645,1.0
macaroni2,912ee1c771818f300df8bf39,0.01,32,0,0.0,0.8165973424911499,0,,,
macaroni2,912ee1c771818f300df8bf39,0.05,32,0,0.0,0.8165973424911499,0,,,
macaroni2,912ee1c771818f300df8bf39,0.1,32,0,0.0,0.8165973424911499,0,,,
