image_id,category,original_gt_pixels,gt_pixels_256,gt_vanished_256,gt_pixels_512,gt_vanished_512,tight_hit,tight_gt_fraction,tight_image_fraction,context15_hit,context15_gt_fraction,context15_image_fraction,context30_hit,context30_gt_fraction,context30_image_fraction
b963dc480a8a941790b51b9c,candle,5593,248,0,982,0,1,1.0,0.03982364614005889,1,1.0,0.08998127640506977,1,1.0,0.35841281526053004
f101fd3229a85499e4a69947,capsules,837,35,0,146,0,1,1.0,0.026222666666666665,1,1.0,0.059492,1,1.0,0.236004
718484fc3c551eb152d8c2b4,capsules,1067,47,0,187,0,1,1.0,0.0297,1,1.0,0.067396,1,1.0,0.26676
85945f69dd67b5684f68a99b,capsules,2065,93,0,362,0,0,0.0,0.027473333333333332,0,0.0,0.062328,0,0.0,0.24726
a258cc393006a1a04bbbe20f,capsules,2472,106,0,432,0,0,0.0,0.01482,0,0.0,0.03359733333333333,0,0.0,0.13338
906bc6e642b1cf0750840cd7,capsules,1187,52,0,207,0,0,0.0,0.015241333333333334,0,0.0,0.034668,0,0.0,0.137172
ed4da152dc4341d6f32eed14,capsules,842,38,0,147,0,0,0.0,0.015164,0,0.0,0.03439333333333333,0,0.0,0.085536
fc3ae0173aab74bb4fc58582,capsules,2357,103,0,410,0,0,0.0,0.035714666666666665,0,0.0,0.080476,0,0.0,0.309628
0d3deca4b0e32e2057cae97f,capsules,861,37,0,145,0,0,0.0,0.012,0,0.0,0.027,0,0.0,0.108
8704aeb2018ef5778370ecfb,capsules,911,42,0,155,0,0,0.0,0.025696,0,0.0,0.05808,1,1.0,0.231264
50f75b7d2a73acc1a847da2e,capsules,2242,100,0,393,0,0,0.0,0.037066666666666664,0,0.0,0.06316666666666666,0,0.0,0.15653333333333333
19ac65f02264b423eb5c985f,capsules,2647,117,0,458,0,0,0.0,0.023018666666666666,0,0.0,0.052,1,1.0,0.200196
740a5ee8c5f4192bf3babfd2,capsules,2716,117,0,472,0,0,0.0,0.036432,0,0.0,0.082296,0,0.0,0.286848
126ea6ab4ad2ded6c054b50d,capsules,1987,83,0,344,0,0,0.0,0.004243333333333333,0,0.0,0.009628666666666667,0,0.0,0.03819
9b6a68e10e1ef898048e3c49,capsules,2080,90,0,359,0,0,0.0,0.009093333333333333,0,0.0,0.020584,0,0.0,0.08184
bf3f8db49f5ecd2ddea8928d,capsules,1703,73,0,301,0,0,0.0,0.026946666666666667,0,0.0,0.060716,1,1.0,0.24252
0230568537d49a20054718fc,capsules,1900,84,0,333,0,0,0.0,0.059596,0,0.0,0.134832,0,0.0,0.429
63040d0286b32baf387aef98,capsules,1935,82,0,339,0,1,1.0,0.0314,1,1.0,0.0711,1,1.0,0.2826
3fe04fe0823a2d706add53c0,capsules,2951,129,0,516,0,0,0.0,0.029146,0,0.0,0.066038,1,0.811928159945781,0.262314
5b527561d5fe5bb2dcac2cd6,capsules,3847,170,0,678,0,1,1.0,0.03685,1,1.0,0.083498,1,1.0,0.33165
7d83ef8609fe05e220983875,capsules,2088,90,0,363,0,0,0.0,0.0408,0,0.0,0.092,1,1.0,0.3008
42aeac834a78b48dab8e0b27,capsules,2895,128,0,503,0,0,0.0,0.04418333333333333,0,0.0,0.099946,1,1.0,0.36795
09dc9cfb0f5f0c6e5358d145,capsules,1040,46,0,190,0,0,0.0,0.0074533333333333335,0,0.0,0.014112,0,0.0,0.04472
35ed1b29dc27265ecc7a2bb5,capsules,1282,57,0,225,0,0,0.0,0.024072,0,0.0,0.054468,1,1.0,0.207798
45dd9375e0018b2b01b0ca8e,capsules,767,32,0,132,0,0,0.0,0.006776666666666667,0,0.0,0.015348666666666667,0,0.0,0.06099
