category,image_id,method,best_window_coverage,union_coverage,recalled50,recalled90
macaroni1,d96aae817b19c7a8723b8caf,grid8,1.0,1.0,1.0,1.0
macaroni1,d96aae817b19c7a8723b8caf,mixed8,1.0,1.0,1.0,1.0
macaroni1,d96aae817b19c7a8723b8caf,top8,1.0,1.0,1.0,1.0
macaroni1,dbb50a366a8b491693704c54,grid8,0.5008038585209004,1.0,1.0,0.0
macaroni1,dbb50a366a8b491693704c54,mixed8,1.0,1.0,1.0,1.0
macaroni1,dbb50a366a8b491693704c54,top8,1.0,1.0,1.0,1.0
macaroni1,df88bf7e9bb033178fb41335,grid8,1.0,1.0,1.0,1.0
macaroni1,df88bf7e9bb033178fb41335,mixed8,1.0,1.0,1.0,1.0
macaroni1,df88bf7e9bb033178fb41335,top8,1.0,1.0,1.0,1.0
macaroni1,e1f6891848736d49bcf75c60,grid8,1.0,1.0,1.0,1.0
macaroni1,e1f6891848736d49bcf75c60,mixed8,1.0,1.0,1.0,1.0
macaroni1,e1f6891848736d49bcf75c60,top8,1.0,1.0,1.0,1.0
macaroni1,e2025032a865176e25e58206,grid8,1.0,1.0,1.0,1.0
macaroni1,e2025032a865176e25e58206,mixed8,1.0,1.0,1.0,1.0
macaroni1,e2025032a865176e25e58206,top8,1.0,1.0,1.0,1.0
macaroni1,e24af5bcea5b127faf12cb40,grid8,1.0,1.0,1.0,1.0
macaroni1,e24af5bcea5b127faf12cb40,mixed8,1.0,1.0,1.0,1.0
macaroni1,e24af5bcea5b127faf12cb40,top8,1.0,1.0,1.0,1.0
macaroni1,e5babd47840b5fb47ed26fc9,grid8,1.0,1.0,1.0,1.0
macaroni1,e5babd47840b5fb47ed26fc9,mixed8,1.0,1.0,1.0,1.0
macaroni1,e5babd47840b5fb47ed26fc9,top8,1.0,1.0,1.0,1.0
macaroni1,e65ae977eb1fcd92a6bd63ce,grid8,1.0,1.0,1.0,1.0
macaroni1,e65ae977eb1fcd92a6bd63ce,mixed8,1.0,1.0,1.0,1.0
macaroni1,e65ae977eb1fcd92a6bd63ce,top8,1.0,1.0,1.0,1.0
macaroni1,e92a3be4f89c01fdecf3c13f,grid8,0.5,0.5,0.5,0.5
macaroni1,e92a3be4f89c01fdecf3c13f,mixed8,0.5,0.5,0.5,0.5
macaroni1,e92a3be4f89c01fdecf3c13f,top8,0.5,0.5,0.5,0.5
macaroni1,ebd7680b63278eca4ab27673,grid8,1.0,1.0,1.0,1.0
macaroni1,ebd7680b63278eca4ab27673,mixed8,1.0,1.0,1.0,1.0
macaroni1,ebd7680b63278eca4ab27673,top8,1.0,1.0,1.0,1.0
macaroni1,f35da06699298c8dccfa5b4b,grid8,0.9750778816199378,1.0,1.0,0.8888888888888888
macaroni1,f35da06699298c8dccfa5b4b,mixed8,1.0,1.0,1.0,1.0
macaroni1,f35da06699298c8dccfa5b4b,top8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
macaroni1,f51af20dafe318b44789c933,grid8,1.0,1.0,1.0,1.0
macaroni1,f51af20dafe318b44789c933,mixed8,1.0,1.0,1.0,1.0
macaroni1,f51af20dafe318b44789c933,top8,1.0,1.0,1.0,1.0
macaroni1,f60a118233ac31406d15c996,grid8,1.0,1.0,1.0,1.0
macaroni1,f60a118233ac31406d15c996,mixed8,1.0,1.0,1.0,1.0
macaroni1,f60a118233ac31406d15c996,top8,1.0,1.0,1.0,1.0
macaroni1,fc302ffa90bc1fac6118d74c,grid8,0.8308457711442786,0.8308457711442786,1.0,0.5
macaroni1,fc302ffa90bc1fac6118d74c,mixed8,1.0,1.0,1.0,1.0
macaroni1,fc302ffa90bc1fac6118d74c,top8,1.0,1.0,1.0,1.0
macaroni1,fc763410d8b93160846ffc72,grid8,1.0,1.0,1.0,1.0
macaroni1,fc763410d8b93160846ffc72,mixed8,1.0,1.0,1.0,1.0
macaroni1,fc763410d8b93160846ffc72,top8,1.0,1.0,1.0,1.0
macaroni1,fe0f59551edb0f27d3946825,grid8,1.0,1.0,1.0,1.0
macaroni1,fe0f59551edb0f27d3946825,mixed8,1.0,1.0,1.0,1.0
macaroni1,fe0f59551edb0f27d3946825,top8,1.0,1.0,1.0,1.0
macaroni1,ff8d68cda19e242035f7a986,grid8,1.0,1.0,1.0,1.0
macaroni1,ff8d68cda19e242035f7a986,mixed8,1.0,1.0,1.0,1.0
macaroni1,ff8d68cda19e242035f7a986,top8,1.0,1.0,1.0,1.0
macaroni2,0822b68a9a064a98dd389a74,grid8,0.0,0.0,0.0,0.0
macaroni2,0822b68a9a064a98dd389a74,mixed8,1.0,1.0,1.0,1.0
macaroni2,0822b68a9a064a98dd389a74,top8,1.0,1.0,1.0,1.0
macaroni2,0d393af7221ca9197c2c5d73,grid8,1.0,1.0,1.0,1.0
macaroni2,0d393af7221ca9197c2c5d73,mixed8,1.0,1.0,1.0,1.0
macaroni2,0d393af7221ca9197c2c5d73,top8,1.0,1.0,1.0,1.0
macaroni2,0d589de7718ba1b4532880ec,grid8,1.0,1.0,1.0,1.0
macaroni2,0d589de7718ba1b4532880ec,mixed8,1.0,1.0,1.0,1.0
macaroni2,0d589de7718ba1b4532880ec,top8,1.0,1.0,1.0,1.0
macaroni2,14947f4fbed997508681936b,grid8,1.0,1.0,1.0,1.0
macaroni2,14947f4fbed997508681936b,mixed8,1.0,1.0,1.0,1.0
macaroni2,14947f4fbed997508681936b,top8,1.0,1.0,1.0,1.0
macaroni2,15fe0ec6952569c6d987e369,grid8,1.0,1.0,1.0,1.0
macaroni2,15fe0ec6952569c6d987e369,mixed8,1.0,1.0,1.0,1.0
macaroni2,15fe0ec6952569c6d987e369,top8,1.0,1.0,1.0,1.0
macaroni2,169f7ea77a6f29b7261b88e9,grid8,1.0,1.0,1.0,1.0
macaroni2,169f7ea77a6f29b7261b88e9,mixed8,1.0,1.0,1.0,1.0
macaroni2,169f7ea77a6f29b7261b88e9,top8,1.0,1.0,1.0,1.0
macaroni2,1dea0ee12acb9c510e2cdd46,grid8,1.0,1.0,1.0,1.0
macaroni2,1dea0ee12acb9c510e2cdd46,mixed8,1.0,1.0,1.0,1.0
macaroni2,1dea0ee12acb9c510e2cdd46,top8,1.0,1.0,1.0,1.0
macaroni2,21b2c0a524a8bfb810c613c6,grid8,1.0,1.0,1.0,1.0
macaroni2,21b2c0a524a8bfb810c613c6,mixed8,1.0,1.0,1.0,1.0
macaroni2,21b2c0a524a8bfb810c613c6,top8,1.0,1.0,1.0,1.0
macaroni2,21cbc2dafd0b25d4fa7f8cd9,grid8,0.6617647058823529,0.6666666666666666,0.6666666666666666,0.6470588235294118
macaroni2,21cbc2dafd0b25d4fa7f8cd9,mixed8,1.0,1.0,1.0,1.0
macaroni2,21cbc2dafd0b25d4fa7f8cd9,top8,1.0,1.0,1.0,1.0
macaroni2,22fea48efc706041289e9a7b,grid8,0.0,0.0,0.0,0.0
macaroni2,22fea48efc706041289e9a7b,mixed8,1.0,1.0,1.0,1.0
macaroni2,22fea48efc706041289e9a7b,top8,1.0,1.0,1.0,1.0
macaroni2,243cf774d89a3f3be1a370ad,grid8,0.8724014336917563,1.0,1.0,0.0
macaroni2,243cf774d89a3f3be1a370ad,mixed8,1.0,1.0,1.0,1.0
macaroni2,243cf774d89a3f3be1a370ad,top8,1.0,1.0,1.0,1.0
macaroni2,260dc45bbc85f7b24f7f267c,grid8,0.0,0.0,0.0,0.0
macaroni2,260dc45bbc85f7b24f7f267c,mixed8,0.0,0.0,0.0,0.0
macaroni2,260dc45bbc85f7b24f7f267c,top8,1.0,1.0,1.0,1.0
macaroni2,26d6fd632bf434a131f6ec4e,grid8,0.0,0.0,0.0,0.0
macaroni2,26d6fd632bf434a131f6ec4e,mixed8,1.0,1.0,1.0,1.0
macaroni2,26d6fd632bf434a131f6ec4e,top8,1.0,1.0,1.0,1.0
macaroni2,28485adba20bcc1631a8d377,grid8,1.0,1.0,1.0,1.0
macaroni2,28485adba20bcc1631a8d377,mixed8,1.0,1.0,1.0,1.0
macaroni2,28485adba20bcc1631a8d377,top8,1.0,1.0,1.0,1.0
macaroni2,2ca215e8e7ea31fa3a35a3cc,grid8,1.0,1.0,1.0,1.0
macaroni2,2ca215e8e7ea31fa3a35a3cc,mixed8,1.0,1.0,1.0,1.0
macaroni2,2ca215e8e7ea31fa3a35a3cc,top8,1.0,1.0,1.0,1.0
macaroni2,310376fc298561257b2f6ac1,grid8,1.0,1.0,1.0,1.0
macaroni2,310376fc298561257b2f6ac1,mixed8,1.0,1.0,1.0,1.0
macaroni2,310376fc298561257b2f6ac1,top8,1.0,1.0,1.0,1.0
macaroni2,379fa23ea1bb36eb6d0acb95,grid8,0.0,0.0,0.0,0.0
macaroni2,379fa23ea1bb36eb6d0acb95,mixed8,1.0,1.0,1.0,1.0
macaroni2,379fa23ea1bb36eb6d0acb95,top8,1.0,1.0,1.0,1.0
macaroni2,37adcf1d496e402eae667b36,grid8,1.0,1.0,1.0,1.0
macaroni2,37adcf1d496e402eae667b36,mixed8,1.0,1.0,1.0,1.0
macaroni2,37adcf1d496e402eae667b36,top8,1.0,1.0,1.0,1.0
macaroni2,38adb42e111febc3aaefacba,grid8,0.0,0.0,0.0,0.0
macaroni2,38adb42e111febc3aaefacba,mixed8,1.0,1.0,1.0,1.0
macaroni2,38adb42e111febc3aaefacba,top8,1.0,1.0,1.0,1.0
macaroni2,398c22d13c653f57cd601bfe,grid8,0.0,0.0,0.0,0.0
macaroni2,398c22d13c653f57cd601bfe,mixed8,1.0,1.0,1.0,1.0
macaroni2,398c22d13c653f57cd601bfe,top8,1.0,1.0,1.0,1.0
macaroni2,3ca20c2162a9adab9d240819,grid8,0.0,0.0,0.0,0.0
macaroni2,3ca20c2162a9adab9d240819,mixed8,1.0,1.0,1.0,1.0
macaroni2,3ca20c2162a9adab9d240819,top8,1.0,1.0,1.0,1.0
macaroni2,3f4645ae574aa13ac1a18dd6,grid8,0.6666666666666666,0.6666666666666666,1.0,0.0
macaroni2,3f4645ae574aa13ac1a18dd6,mixed8,1.0,1.0,1.0,1.0
macaroni2,3f4645ae574aa13ac1a18dd6,top8,1.0,1.0,1.0,1.0
macaroni2,4b036904c7b811b28bb4fa44,grid8,1.0,1.0,1.0,1.0
macaroni2,4b036904c7b811b28bb4fa44,mixed8,1.0,1.0,1.0,1.0
macaroni2,4b036904c7b811b28bb4fa44,top8,1.0,1.0,1.0,1.0
macaroni2,519fe0e89bba0403a2a1022d,grid8,0.3370998116760829,0.3370998116760829,0.25,0.25
macaroni2,519fe0e89bba0403a2a1022d,mixed8,1.0,1.0,1.0,1.0
macaroni2,519fe0e89bba0403a2a1022d,top8,1.0,1.0,1.0,1.0
macaroni2,56f5ac5c6ad735dba1cd3bb8,grid8,1.0,1.0,1.0,1.0
macaroni2,56f5ac5c6ad735dba1cd3bb8,mixed8,1.0,1.0,1.0,1.0
macaroni2,56f5ac5c6ad735dba1cd3bb8,top8,1.0,1.0,1.0,1.0
macaroni2,576ecdd2034b836ce755cc5a,grid8,0.0,0.0,0.0,0.0
macaroni2,576ecdd2034b836ce755cc5a,mixed8,1.0,1.0,1.0,1.0
macaroni2,576ecdd2034b836ce755cc5a,top8,1.0,1.0,1.0,1.0
macaroni2,57a3f07a9f8ab3e2fb963fa5,grid8,1.0,1.0,1.0,1.0
macaroni2,57a3f07a9f8ab3e2fb963fa5,mixed8,1.0,1.0,1.0,1.0
macaroni2,57a3f07a9f8ab3e2fb963fa5,top8,1.0,1.0,1.0,1.0
macaroni2,5d05d063e9d61804665f67a7,grid8,0.0,0.0,0.0,0.0
macaroni2,5d05d063e9d61804665f67a7,mixed8,1.0,1.0,1.0,1.0
macaroni2,5d05d063e9d61804665f67a7,top8,1.0,1.0,1.0,1.0
macaroni2,6008113371fb50d467d8cf5c,grid8,0.987969721546364,1.0,1.0,0.9583333333333334
macaroni2,6008113371fb50d467d8cf5c,mixed8,1.0,1.0,1.0,1.0
macaroni2,6008113371fb50d467d8cf5c,top8,1.0,1.0,1.0,1.0
macaroni2,626d3cf021255d3a68499679,grid8,0.5,0.5,0.5,0.5
macaroni2,626d3cf021255d3a68499679,mixed8,1.0,1.0,1.0,1.0
macaroni2,626d3cf021255d3a68499679,top8,1.0,1.0,1.0,1.0
macaroni2,65d42137359fa24e0df540b1,grid8,0.5226449275362319,0.5226449275362319,1.0,0.0
macaroni2,65d42137359fa24e0df540b1,mixed8,0.9927536231884058,1.0,1.0,1.0
macaroni2,65d42137359fa24e0df540b1,top8,1.0,1.0,1.0,1.0
macaroni2,699733d5d2d16aff08b0199d,grid8,1.0,1.0,1.0,1.0
macaroni2,699733d5d2d16aff08b0199d,mixed8,1.0,1.0,1.0,1.0
macaroni2,699733d5d2d16aff08b0199d,top8,1.0,1.0,1.0,1.0
macaroni2,6c43f4bb8134d5daccdba116,grid8,0.887189292543021,1.0,1.0,0.0
macaroni2,6c43f4bb8134d5daccdba116,mixed8,1.0,1.0,1.0,1.0
macaroni2,6c43f4bb8134d5daccdba116,top8,1.0,1.0,1.0,1.0
macaroni2,6e319946b7cb0bbef87a6245,grid8,0.0,0.0,0.0,0.0
macaroni2,6e319946b7cb0bbef87a6245,mixed8,1.0,1.0,1.0,1.0
macaroni2,6e319946b7cb0bbef87a6245,top8,1.0,1.0,1.0,1.0
macaroni2,6e71b0a437d17eba07a7a7a4,grid8,1.0,1.0,1.0,1.0
macaroni2,6e71b0a437d17eba07a7a7a4,mixed8,1.0,1.0,1.0,1.0
macaroni2,6e71b0a437d17eba07a7a7a4,top8,1.0,1.0,1.0,1.0
macaroni2,74889680237c02d94022f094,grid8,1.0,1.0,1.0,1.0
macaroni2,74889680237c02d94022f094,mixed8,1.0,1.0,1.0,1.0
macaroni2,74889680237c02d94022f094,top8,1.0,1.0,1.0,1.0
macaroni2,77480b68d94b0c9f9f2bd72e,grid8,0.3032258064516129,0.3032258064516129,0.0,0.0
macaroni2,77480b68d94b0c9f9f2bd72e,mixed8,1.0,1.0,1.0,1.0
macaroni2,77480b68d94b0c9f9f2bd72e,top8,1.0,1.0,1.0,1.0
macaroni2,7b1a21bf83ad6a88ead37086,grid8,0.8832752613240418,0.8832752613240418,0.8571428571428571,0.8571428571428571
macaroni2,7b1a21bf83ad6a88ead37086,mixed8,1.0,1.0,1.0,1.0
macaroni2,7b1a21bf83ad6a88ead37086,top8,1.0,1.0,1.0,1.0
macaroni2,7e8ffcd62777541ce5d7dcfe,grid8,1.0,1.0,1.0,1.0
macaroni2,7e8ffcd62777541ce5d7dcfe,mixed8,1.0,1.0,1.0,1.0
macaroni2,7e8ffcd62777541ce5d7dcfe,top8,1.0,1.0,1.0,1.0
macaroni2,80456b01901cdc1d20ba82c8,grid8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
macaroni2,80456b01901cdc1d20ba82c8,mixed8,1.0,1.0,1.0,1.0
macaroni2,80456b01901cdc1d20ba82c8,top8,1.0,1.0,1.0,1.0
macaroni2,8055987a8be0ec738d12db2d,grid8,0.7905098004832047,0.825766210739615,0.8333333333333334,0.6666666666666666
macaroni2,8055987a8be0ec738d12db2d,mixed8,1.0,1.0,1.0,1.0
macaroni2,8055987a8be0ec738d12db2d,top8,1.0,1.0,1.0,1.0
macaroni2,8248cbd34f6cce2df014846e,grid8,1.0,1.0,1.0,1.0
macaroni2,8248cbd34f6cce2df014846e,mixed8,1.0,1.0,1.0,1.0
macaroni2,8248cbd34f6cce2df014846e,top8,1.0,1.0,1.0,1.0
macaroni2,88d8ef3400369b5d4bfedaea,grid8,0.8271889400921658,0.8271889400921658,0.8571428571428571,0.7142857142857143
macaroni2,88d8ef3400369b5d4bfedaea,mixed8,1.0,1.0,1.0,1.0
macaroni2,88d8ef3400369b5d4bfedaea,top8,1.0,1.0,1.0,1.0
macaroni2,89ddb9c1cd38234b74750970,grid8,1.0,1.0,1.0,1.0
macaroni2,89ddb9c1cd38234b74750970,mixed8,1.0,1.0,1.0,1.0
macaroni2,89ddb9c1cd38234b74750970,top8,1.0,1.0,1.0,1.0
macaroni2,8ce78565de343dad369b1098,grid8,1.0,1.0,1.0,1.0
macaroni2,8ce78565de343dad369b1098,mixed8,1.0,1.0,1.0,1.0
macaroni2,8ce78565de343dad369b1098,top8,1.0,1.0,1.0,1.0
macaroni2,912ee1c771818f300df8bf39,grid8,0.0,0.0,0.0,0.0
macaroni2,912ee1c771818f300df8bf39,mixed8,1.0,1.0,1.0,1.0
macaroni2,912ee1c771818f300df8bf39,top8,1.0,1.0,1.0,1.0
macaroni2,9297e2a5561e5cc51211a8a4,grid8,0.947289156626506,1.0,1.0,0.875
macaroni2,9297e2a5561e5cc51211a8a4,mixed8,1.0,1.0,1.0,1.0
macaroni2,9297e2a5561e5cc51211a8a4,top8,1.0,1.0,1.0,1.0
macaroni2,930961ee952b2753e5c2f2e4,grid8,1.0,1.0,1.0,1.0
macaroni2,930961ee952b2753e5c2f2e4,mixed8,1.0,1.0,1.0,1.0
macaroni2,930961ee952b2753e5c2f2e4,top8,1.0,1.0,1.0,1.0
macaroni2,9bfbaa8b3543a070404c6402,grid8,1.0,1.0,1.0,1.0
macaroni2,9bfbaa8b3543a070404c6402,mixed8,1.0,1.0,1.0,1.0
macaroni2,9bfbaa8b3543a070404c6402,top8,1.0,1.0,1.0,1.0
macaroni2,9d5b78927cb437cce31ee393,grid8,0.97678916827853,1.0,1.0,0.9090909090909091
macaroni2,9d5b78927cb437cce31ee393,mixed8,1.0,1.0,1.0,1.0
macaroni2,9d5b78927cb437cce31ee393,top8,1.0,1.0,1.0,1.0
macaroni2,9da86506405268facfc8f498,grid8,1.0,1.0,1.0,1.0
macaroni2,9da86506405268facfc8f498,mixed8,1.0,1.0,1.0,1.0
macaroni2,9da86506405268facfc8f498,top8,1.0,1.0,1.0,1.0
macaroni2,9fe1a7a0cd53409fd91c9cb5,grid8,1.0,1.0,1.0,1.0
macaroni2,9fe1a7a0cd53409fd91c9cb5,mixed8,1.0,1.0,1.0,1.0
macaroni2,9fe1a7a0cd53409fd91c9cb5,top8,1.0,1.0,1.0,1.0
macaroni2,a05c6cd02e90eae80a4d2f1c,grid8,0.0,0.0,0.0,0.0
macaroni2,a05c6cd02e90eae80a4d2f1c,mixed8,1.0,1.0,1.0,1.0
macaroni2,a05c6cd02e90eae80a4d2f1c,top8,1.0,1.0,1.0,1.0
macaroni2,a182f91d4187d68dae715f40,grid8,0.6470588235294118,0.6666666666666666,0.6666666666666666,0.6190476190476191
macaroni2,a182f91d4187d68dae715f40,mixed8,1.0,1.0,1.0,1.0
macaroni2,a182f91d4187d68dae715f40,top8,1.0,1.0,1.0,1.0
macaroni2,a347c980a564f328aebde63b,grid8,1.0,1.0,1.0,1.0
macaroni2,a347c980a564f328aebde63b,mixed8,1.0,1.0,1.0,1.0
macaroni2,a347c980a564f328aebde63b,top8,1.0,1.0,1.0,1.0
macaroni2,a4ad1746927a2d08c40f7b23,grid8,1.0,1.0,1.0,1.0
macaroni2,a4ad1746927a2d08c40f7b23,mixed8,1.0,1.0,1.0,1.0
macaroni2,a4ad1746927a2d08c40f7b23,top8,1.0,1.0,1.0,1.0
macaroni2,a4ea2f7f8f34bb57d9bb8dba,grid8,0.9451612903225806,0.9451612903225806,0.9,0.9
macaroni2,a4ea2f7f8f34bb57d9bb8dba,mixed8,1.0,1.0,1.0,1.0
macaroni2,a4ea2f7f8f34bb57d9bb8dba,top8,1.0,1.0,1.0,1.0
macaroni2,a5e0aa291b7e878eb282bd94,grid8,1.0,1.0,1.0,1.0
macaroni2,a5e0aa291b7e878eb282bd94,mixed8,1.0,1.0,1.0,1.0
macaroni2,a5e0aa291b7e878eb282bd94,top8,1.0,1.0,1.0,1.0
macaroni2,a9a764ece6fb7ca57e54752f,grid8,0.631578947368421,1.0,1.0,0.0
macaroni2,a9a764ece6fb7ca57e54752f,mixed8,1.0,1.0,1.0,1.0
macaroni2,a9a764ece6fb7ca57e54752f,top8,1.0,1.0,1.0,1.0
macaroni2,b0850a01724998d12c702626,grid8,1.0,1.0,1.0,1.0
macaroni2,b0850a01724998d12c702626,mixed8,1.0,1.0,1.0,1.0
macaroni2,b0850a01724998d12c702626,top8,1.0,1.0,1.0,1.0
macaroni2,b215ef7749e71b9cb6e4e9fb,grid8,0.12147887323943662,0.12147887323943662,0.0,0.0
macaroni2,b215ef7749e71b9cb6e4e9fb,mixed8,1.0,1.0,1.0,1.0
macaroni2,b215ef7749e71b9cb6e4e9fb,top8,1.0,1.0,1.0,1.0
macaroni2,b4eb10027246cf9f94854690,grid8,0.0,0.0,0.0,0.0
macaroni2,b4eb10027246cf9f94854690,mixed8,1.0,1.0,1.0,1.0
macaroni2,b4eb10027246cf9f94854690,top8,1.0,1.0,1.0,1.0
macaroni2,b615744a82c716e79d04f34d,grid8,1.0,1.0,1.0,1.0
macaroni2,b615744a82c716e79d04f34d,mixed8,1.0,1.0,1.0,1.0
macaroni2,b615744a82c716e79d04f34d,top8,1.0,1.0,1.0,1.0
macaroni2,b715236e21705c0f16885250,grid8,1.0,1.0,1.0,1.0
macaroni2,b715236e21705c0f16885250,mixed8,1.0,1.0,1.0,1.0
macaroni2,b715236e21705c0f16885250,top8,1.0,1.0,1.0,1.0
macaroni2,b7e61b03528d51c88838e31c,grid8,1.0,1.0,1.0,1.0
macaroni2,b7e61b03528d51c88838e31c,mixed8,1.0,1.0,1.0,1.0
macaroni2,b7e61b03528d51c88838e31c,top8,1.0,1.0,1.0,1.0
macaroni2,b93330f8ec0ec06fd567db25,grid8,1.0,1.0,1.0,1.0
macaroni2,b93330f8ec0ec06fd567db25,mixed8,1.0,1.0,1.0,1.0
macaroni2,b93330f8ec0ec06fd567db25,top8,1.0,1.0,1.0,1.0
macaroni2,bbac3c92a49a7df39fd013a2,grid8,0.0,0.0,0.0,0.0
macaroni2,bbac3c92a49a7df39fd013a2,mixed8,1.0,1.0,1.0,1.0
macaroni2,bbac3c92a49a7df39fd013a2,top8,1.0,1.0,1.0,1.0
macaroni2,bca9e17fdbb4da05ef608bb9,grid8,0.0,0.0,0.0,0.0
macaroni2,bca9e17fdbb4da05ef608bb9,mixed8,1.0,1.0,1.0,1.0
macaroni2,bca9e17fdbb4da05ef608bb9,top8,1.0,1.0,1.0,1.0
macaroni2,c0a76fcded4285964ed51841,grid8,1.0,1.0,1.0,1.0
macaroni2,c0a76fcded4285964ed51841,mixed8,1.0,1.0,1.0,1.0
macaroni2,c0a76fcded4285964ed51841,top8,1.0,1.0,1.0,1.0
macaroni2,ceaee2e842571126fc9e9988,grid8,1.0,1.0,1.0,1.0
macaroni2,ceaee2e842571126fc9e9988,mixed8,1.0,1.0,1.0,1.0
macaroni2,ceaee2e842571126fc9e9988,top8,1.0,1.0,1.0,1.0
macaroni2,d0dce877e6cda5e371822352,grid8,0.22370617696160267,0.22370617696160267,0.0,0.0
macaroni2,d0dce877e6cda5e371822352,mixed8,1.0,1.0,1.0,1.0
macaroni2,d0dce877e6cda5e371822352,top8,1.0,1.0,1.0,1.0
macaroni2,d4191d1b56f640d6a801911e,grid8,1.0,1.0,1.0,1.0
macaroni2,d4191d1b56f640d6a801911e,mixed8,1.0,1.0,1.0,1.0
macaroni2,d4191d1b56f640d6a801911e,top8,1.0,1.0,1.0,1.0
macaroni2,d79c739cfd0c7a8ddad5bb2b,grid8,0.0,0.0,0.0,0.0
macaroni2,d79c739cfd0c7a8ddad5bb2b,mixed8,1.0,1.0,1.0,1.0
macaroni2,d79c739cfd0c7a8ddad5bb2b,top8,1.0,1.0,1.0,1.0
macaroni2,d8767d99c1d4860e49c078b3,grid8,1.0,1.0,1.0,1.0
macaroni2,d8767d99c1d4860e49c078b3,mixed8,1.0,1.0,1.0,1.0
macaroni2,d8767d99c1d4860e49c078b3,top8,1.0,1.0,1.0,1.0
macaroni2,da459dabcb47161c978b77d5,grid8,1.0,1.0,1.0,1.0
macaroni2,da459dabcb47161c978b77d5,mixed8,1.0,1.0,1.0,1.0
macaroni2,da459dabcb47161c978b77d5,top8,1.0,1.0,1.0,1.0
macaroni2,dd4edc1e6dd864bcb8fa34b5,grid8,0.2514124293785311,0.2514124293785311,0.5,0.0
macaroni2,dd4edc1e6dd864bcb8fa34b5,mixed8,1.0,1.0,1.0,1.0
macaroni2,dd4edc1e6dd864bcb8fa34b5,top8,1.0,1.0,1.0,1.0
macaroni2,e2b654828a5193f8b616f3bb,grid8,1.0,1.0,1.0,1.0
macaroni2,e2b654828a5193f8b616f3bb,mixed8,1.0,1.0,1.0,1.0
macaroni2,e2b654828a5193f8b616f3bb,top8,1.0,1.0,1.0,1.0
macaroni2,e3d133714c0f05814f496648,grid8,1.0,1.0,1.0,1.0
macaroni2,e3d133714c0f05814f496648,mixed8,1.0,1.0,1.0,1.0
macaroni2,e3d133714c0f05814f496648,top8,1.0,1.0,1.0,1.0
macaroni2,eae40d57f118ed32069bdd26,grid8,0.0,0.0,0.0,0.0
macaroni2,eae40d57f118ed32069bdd26,mixed8,1.0,1.0,1.0,1.0
macaroni2,eae40d57f118ed32069bdd26,top8,1.0,1.0,1.0,1.0
macaroni2,f1974de0999ddbae2228d155,grid8,0.8,0.8,0.8,0.8
macaroni2,f1974de0999ddbae2228d155,mixed8,1.0,1.0,1.0,1.0
macaroni2,f1974de0999ddbae2228d155,top8,1.0,1.0,1.0,1.0
macaroni2,f1d17364deb292c99d749920,grid8,1.0,1.0,1.0,1.0
macaroni2,f1d17364deb292c99d749920,mixed8,1.0,1.0,1.0,1.0
macaroni2,f1d17364deb292c99d749920,top8,1.0,1.0,1.0,1.0
macaroni2,f85176278608d1dceff94b4b,grid8,0.0,0.0,0.0,0.0
macaroni2,f85176278608d1dceff94b4b,mixed8,1.0,1.0,1.0,1.0
macaroni2,f85176278608d1dceff94b4b,top8,1.0,1.0,1.0,1.0
macaroni2,fd40c99a12d76a57de528883,grid8,1.0,1.0,1.0,1.0
macaroni2,fd40c99a12d76a57de528883,mixed8,1.0,1.0,1.0,1.0
macaroni2,fd40c99a12d76a57de528883,top8,1.0,1.0,1.0,1.0
pcb2,0396aae0e8543b910447f326,grid8,0.0,0.0,0.0,0.0
pcb2,0396aae0e8543b910447f326,mixed8,1.0,1.0,1.0,1.0
pcb2,0396aae0e8543b910447f326,top8,1.0,1.0,1.0,1.0
pcb2,05a260a03941e14c4b7fa404,grid8,0.0,0.0,0.0,0.0
pcb2,05a260a03941e14c4b7fa404,mixed8,0.5,0.5,0.5,0.5
pcb2,05a260a03941e14c4b7fa404,top8,1.0,1.0,1.0,1.0
pcb2,0cfdad5173e59da7138f0989,grid8,1.0,1.0,1.0,1.0
pcb2,0cfdad5173e59da7138f0989,mixed8,1.0,1.0,1.0,1.0
pcb2,0cfdad5173e59da7138f0989,top8,1.0,1.0,1.0,1.0
pcb2,11474c54f7e82004a4d08d3d,grid8,0.0,0.0,0.0,0.0
pcb2,11474c54f7e82004a4d08d3d,mixed8,1.0,1.0,1.0,1.0
pcb2,11474c54f7e82004a4d08d3d,top8,1.0,1.0,1.0,1.0
pcb2,117bc18a710b4e277abb6a6f,grid8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
pcb2,117bc18a710b4e277abb6a6f,mixed8,1.0,1.0,1.0,1.0
pcb2,117bc18a710b4e277abb6a6f,top8,1.0,1.0,1.0,1.0
pcb2,11f01d17018e97dc327c1871,grid8,0.0,0.0,0.0,0.0
pcb2,11f01d17018e97dc327c1871,mixed8,1.0,1.0,1.0,1.0
pcb2,11f01d17018e97dc327c1871,top8,1.0,1.0,1.0,1.0
pcb2,1396120765feff59f1681771,grid8,1.0,1.0,1.0,1.0
pcb2,1396120765feff59f1681771,mixed8,1.0,1.0,1.0,1.0
pcb2,1396120765feff59f1681771,top8,1.0,1.0,1.0,1.0
