image_id,category,stratum,component_id,kind,method,best_window_coverage,union_coverage,recalled50,recalled90
6008113371fb50d467d8cf5c,macaroni2,tiny_only,4,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,5,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,6,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,7,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,8,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,9,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,10,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,11,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,12,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,13,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,14,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,15,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,16,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,17,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,18,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,19,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,20,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,21,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,22,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,23,tiny_compact,grid8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,24,tiny_compact,grid8,0.7112733171127331,1.0,True,False
6008113371fb50d467d8cf5c,macaroni2,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,2,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,3,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,4,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,5,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,6,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,7,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,8,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,9,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,10,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,11,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,12,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,13,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,14,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,15,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,16,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,17,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,18,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,19,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,20,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,21,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,22,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,23,tiny_compact,mixed8,1.0,1.0,True,True
6008113371fb50d467d8cf5c,macaroni2,tiny_only,24,tiny_compact,mixed8,1.0,1.0,True,True
66283ca0969bbb84dc6cfe06,macaroni2,other_anomaly,1,larger,top8,1.0,1.0,True,True
66283ca0969bbb84dc6cfe06,macaroni2,other_anomaly,1,larger,grid8,0.9900452488687783,1.0,True,True
66283ca0969bbb84dc6cfe06,macaroni2,other_anomaly,1,larger,mixed8,1.0,1.0,True,True
3ca20c2162a9adab9d240819,macaroni2,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
3ca20c2162a9adab9d240819,macaroni2,tiny_only,1,tiny_compact,grid8,0.0,0.0,False,False
3ca20c2162a9adab9d240819,macaroni2,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
a68e74f6c39286379bdb618b,macaroni2,thin_only,1,thin_or_extended_small_area,top8,1.0,1.0,True,True
a68e74f6c39286379bdb618b,macaroni2,thin_only,1,thin_or_extended_small_area,grid8,1.0,1.0,True,True
a68e74f6c39286379bdb618b,macaroni2,thin_only,1,thin_or_extended_small_area,mixed8,1.0,1.0,True,True
2d9695a99f4fdfb5f7fe0814,macaroni2,thin_only,1,thin_or_extended_small_area,top8,1.0,1.0,True,True
2d9695a99f4fdfb5f7fe0814,macaroni2,thin_only,1,thin_or_extended_small_area,grid8,0.9407806191117093,0.9407806191117093,True,True
2d9695a99f4fdfb5f7fe0814,macaroni2,thin_only,1,thin_or_extended_small_area,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,1,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,2,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,3,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,4,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,5,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,6,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,7,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,8,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,9,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,10,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,11,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,12,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,13,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,14,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,15,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,16,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,17,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,18,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,19,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,20,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,21,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,22,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,23,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,24,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,25,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,26,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,27,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,28,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,29,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,30,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,31,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,32,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,33,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,34,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,35,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,36,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,37,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,38,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,39,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,40,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,41,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,42,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,43,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,44,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,45,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,46,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,47,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,48,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,49,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,50,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,51,tiny_compact,top8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,1,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,2,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,3,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,4,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,5,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,6,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,7,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,8,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,9,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,10,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,11,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,12,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,13,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,14,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,15,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,16,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,17,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,18,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,19,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,20,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,21,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,22,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,23,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,24,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,25,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,26,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,27,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,28,tiny_compact,grid8,0.75,1.0,True,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,29,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,30,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,31,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,32,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,33,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,34,tiny_compact,grid8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,35,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,36,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,37,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,38,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,39,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,40,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,41,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,42,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,43,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,44,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,45,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,46,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,47,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,48,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,49,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,50,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,51,tiny_compact,grid8,0.0,0.0,False,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,1,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,2,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,3,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,4,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,5,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,6,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,7,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,8,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,9,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,10,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,11,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,12,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,13,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,14,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,15,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,16,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,17,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,18,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,19,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,20,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,21,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,22,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,23,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,24,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,25,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,26,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,27,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,28,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,29,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,30,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,31,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,32,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,33,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,34,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,35,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,36,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,37,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,38,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,39,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,40,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,41,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,42,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,43,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,44,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,45,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,46,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,47,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,48,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,49,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,50,tiny_compact,mixed8,1.0,1.0,True,True
21cbc2dafd0b25d4fa7f8cd9,macaroni2,tiny_only,51,tiny_compact,mixed8,1.0,1.0,True,True
de66bcee40cc4031e5eaa38a,macaroni2,thin_only,1,thin_or_extended_small_area,top8,0.8753056234718827,1.0,True,False
de66bcee40cc4031e5eaa38a,macaroni2,thin_only,1,thin_or_extended_small_area,grid8,0.34474327628361856,0.5745721271393643,False,False
de66bcee40cc4031e5eaa38a,macaroni2,thin_only,1,thin_or_extended_small_area,mixed8,0.8753056234718827,1.0,True,False
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,1,thin_or_extended_small_area,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,2,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,3,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,4,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,5,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,6,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,7,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,8,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,9,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,10,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,11,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,12,tiny_compact,top8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,1,thin_or_extended_small_area,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,2,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,3,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,4,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,5,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,6,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,7,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,8,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,9,tiny_compact,grid8,0.7446808510638298,1.0,True,False
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,10,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,11,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,12,tiny_compact,grid8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,1,thin_or_extended_small_area,mixed8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,2,tiny_compact,mixed8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,3,tiny_compact,mixed8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,4,tiny_compact,mixed8,1.0,1.0,True,True
9d5b78927cb437cce31ee393,macaroni2,mixed_tiny,5,tiny_compact,mixed8,1.0,1.0,True,True
