backbone,dataset,strategy,eval_mode,category,variant_id,variant,num_images,num_normal,num_anomaly,auroc,ap,best_f1,best_accuracy,best_threshold
PatchCore,VisA,category_binary,crop_topk_ensemble,macaroni2,V4,quality_weighted_crop,200,100,100,0.8246,0.8199872262466951,0.7863247863247863,0.75,0.3573770573747754
PatchCore,VisA,category_binary,crop_topk_ensemble,macaroni2,V5,fixed_quality_consistency,200,100,100,0.7941,0.7776453055457623,0.7639484978540773,0.725,0.43789432491010305
PatchCore,VisA,category_binary,crop_topk_ensemble,macaroni2,V6,adaptive_qcru,200,100,100,0.8278,0.8240199452602366,0.7863247863247863,0.75,0.3450141994577586
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb1,V0,detector_only,200,100,100,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb1,V2,crop_topk_vlm,200,100,100,0.7891,0.8749411494491467,0.8068181818181819,0.83,0.5199808082778057
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb1,V3,naive_detector_crop_fusion,200,100,100,0.9726,0.9791072082105566,0.964824120603015,0.965,0.40347208588128114
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb1,V4,quality_weighted_crop,200,100,100,0.985,0.9844047650946115,0.9702970297029702,0.97,0.30247610493253235
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb1,V5,fixed_quality_consistency,200,100,100,0.9799,0.984877947447346,0.97,0.97,0.39531088243116597
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb1,V6,adaptive_qcru,200,100,100,0.985,0.9844047650946115,0.9702970297029702,0.97,0.29190841276410573
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb2,V0,detector_only,200,100,100,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb2,V2,crop_topk_vlm,200,100,100,0.891,0.9299147647603988,0.8602150537634408,0.87,0.4424961998457674
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb2,V3,naive_detector_crop_fusion,200,100,100,0.9818,0.9742968077943734,0.9651741293532338,0.965,0.31865665338524246
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb2,V4,quality_weighted_crop,200,100,100,0.978,0.9631158485999625,0.9651741293532338,0.965,0.23925567417438515
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb2,V5,fixed_quality_consistency,200,100,100,0.9854,0.9805283810440341,0.9702970297029702,0.97,0.29204180588175266
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb2,V6,adaptive_qcru,200,100,100,0.9782,0.9639330855839806,0.9651741293532338,0.965,0.23119401366527834
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb3,V0,detector_only,201,101,100,0.9330693069306931,0.9358632057164368,0.8571428571428572,0.8507462686567164,0.2372052107984018
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb3,V2,crop_topk_vlm,201,101,100,0.8400990099009901,0.8988696556224863,0.8222222222222222,0.8407960199004975,0.392935240104113
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb3,V3,naive_detector_crop_fusion,201,101,100,0.9592079207920792,0.9685340919425723,0.8975609756097561,0.8955223880597015,0.2923682584054508
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb3,V4,quality_weighted_crop,201,101,100,0.9811881188118812,0.9835701560951865,0.9319371727748691,0.9353233830845771,0.2734890250241572
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb3,V5,fixed_quality_consistency,201,101,100,0.9786138613861386,0.9825266428438916,0.9346733668341709,0.9353233830845771,0.30089588485186003
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb3,V6,adaptive_qcru,201,101,100,0.9812871287128713,0.9836709399697666,0.9319371727748691,0.9353233830845771,0.2646542268273413
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb4,V0,detector_only,201,101,100,0.9905940594059406,0.9904336260134786,0.9560975609756097,0.9552238805970149,0.2968615500623144
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb4,V2,crop_topk_vlm,201,101,100,0.9583168316831683,0.9692237956053248,0.9333333333333333,0.9353233830845771,0.3264394719169752
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb4,V3,naive_detector_crop_fusion,201,101,100,0.9973267326732673,0.9972539520195367,0.9801980198019802,0.9800995024875622,0.3134278281070866
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb4,V4,quality_weighted_crop,201,101,100,0.9977227722772277,0.9976929208572982,0.9803921568627451,0.9800995024875622,0.26444662752460957
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb4,V5,fixed_quality_consistency,201,101,100,0.9983168316831683,0.9982936569757469,0.9852216748768473,0.9850746268656716,0.28283646542570523
PatchCore,VisA,category_binary,crop_topk_ensemble,pcb4,V6,adaptive_qcru,201,101,100,0.9977227722772277,0.9976929208572982,0.9803921568627451,0.9800995024875622,0.25597779171211904
PatchCore,VisA,category_binary,crop_topk_ensemble,pipe_fryum,V0,detector_only,150,50,100,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637
PatchCore,VisA,category_binary,crop_topk_ensemble,pipe_fryum,V2,crop_topk_vlm,150,50,100,0.9984,0.9991790335948834,0.9950248756218906,0.9933333333333333,0.4975189799493814
PatchCore,VisA,category_binary,crop_topk_ensemble,pipe_fryum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.37849650260958684
PatchCore,VisA,category_binary,crop_topk_ensemble,pipe_fryum,V4,quality_weighted_crop,150,50,100,1.0,1.0,1.0,1.0,0.29838105324977665
PatchCore,VisA,category_binary,crop_topk_ensemble,pipe_fryum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.3663760109703335
PatchCore,VisA,category_binary,crop_topk_ensemble,pipe_fryum,V6,adaptive_qcru,150,50,100,1.0,1.0,1.0,1.0,0.28861757482498435
PatchCore,VisA,category_binary,full_all,candle,V0,detector_only,200,100,100,0.984,0.9848109252857526,0.9452736318407959,0.945,0.3180439816743701
PatchCore,VisA,category_binary,full_all,candle,V2,crop_topk_vlm,200,100,100,0.4214,0.459610269600854,0.6666666666666666,0.5,0.0
PatchCore,VisA,category_binary,full_all,candle,V3,naive_detector_crop_fusion,200,100,100,0.8868,0.9122998682865664,0.8131868131868132,0.83,0.4685469655230251
PatchCore,VisA,category_binary,full_all,candle,V4,quality_weighted_crop,200,100,100,0.9719,0.9765406749716845,0.916256157635468,0.915,0.30780972782286453
PatchCore,VisA,category_binary,full_all,candle,V5,fixed_quality_consistency,200,100,100,0.9399,0.950645808110402,0.8666666666666667,0.86,0.3720211062696224
PatchCore,VisA,category_binary,full_all,candle,V6,adaptive_qcru,200,100,100,0.9721,0.976705093370623,0.916256157635468,0.915,0.29783446145628
PatchCore,VisA,category_binary,full_all,capsules,V0,detector_only,160,60,100,0.6995,0.83780514713668,0.7777777777777777,0.65,0.0973009554594214
PatchCore,VisA,category_binary,full_all,capsules,V2,crop_topk_vlm,160,60,100,0.6823333333333333,0.7708666331446784,0.776470588235294,0.64375,0.28593309872309
PatchCore,VisA,category_binary,full_all,capsules,V3,naive_detector_crop_fusion,160,60,100,0.7686666666666667,0.8665488069162144,0.7894736842105263,0.7,0.3297011248743629
PatchCore,VisA,category_binary,full_all,capsules,V4,quality_weighted_crop,160,60,100,0.8416666666666667,0.9117943161878563,0.8198198198198198,0.75,0.2535715406021276
PatchCore,VisA,category_binary,full_all,capsules,V5,fixed_quality_consistency,160,60,100,0.8205,0.8960694394517094,0.820754716981132,0.7625,0.35535003402476806
PatchCore,VisA,category_binary,full_all,capsules,V6,adaptive_qcru,160,60,100,0.8428333333333333,0.91271906698767,0.8198198198198198,0.75,0.24422434736083537
PatchCore,VisA,category_binary,full_all,cashew,V0,detector_only,150,50,100,0.966,0.9829735785810191,0.9313725490196078,0.9066666666666666,0.1227138930587519
PatchCore,VisA,category_binary,full_all,cashew,V2,crop_topk_vlm,150,50,100,0.6976,0.8214820394014288,0.8048780487804877,0.68,0.0295390036214162
PatchCore,VisA,category_binary,full_all,cashew,V3,naive_detector_crop_fusion,150,50,100,0.8986,0.9542326124522651,0.8720379146919431,0.82,0.2135086364658662
PatchCore,VisA,category_binary,full_all,cashew,V4,quality_weighted_crop,150,50,100,0.9478,0.9768011340662084,0.9142857142857144,0.88,0.15608388241575552
PatchCore,VisA,category_binary,full_all,cashew,V5,fixed_quality_consistency,150,50,100,0.925,0.9665524713905288,0.8955223880597015,0.86,0.2290289066139492
PatchCore,VisA,category_binary,full_all,cashew,V6,adaptive_qcru,150,50,100,0.948,0.9769108519345469,0.9142857142857144,0.88,0.15034762633496537
PatchCore,VisA,category_binary,full_all,chewinggum,V0,detector_only,150,50,100,0.9918,0.9963432307459067,0.9746192893401014,0.9666666666666667,0.2067258118082996
PatchCore,VisA,category_binary,full_all,chewinggum,V2,crop_topk_vlm,150,50,100,0.702,0.8594008546461248,0.8,0.6666666666666666,0.0
PatchCore,VisA,category_binary,full_all,chewinggum,V3,naive_detector_crop_fusion,150,50,100,0.9732,0.9895616504064019,0.964102564102564,0.9533333333333334,0.34178244282858516
PatchCore,VisA,category_binary,full_all,chewinggum,V4,quality_weighted_crop,150,50,100,0.9836,0.9939349533999398,0.9751243781094527,0.9666666666666667,0.20506696774603128
PatchCore,VisA,category_binary,full_all,chewinggum,V5,fixed_quality_consistency,150,50,100,0.9826,0.9934102304658317,0.9748743718592964,0.9666666666666667,0.28991202127110166
PatchCore,VisA,category_binary,full_all,chewinggum,V6,adaptive_qcru,150,50,100,0.9838,0.9940349327856333,0.9797979797979798,0.9733333333333334,0.22412371072747297
PatchCore,VisA,category_binary,full_all,fryum,V0,detector_only,150,50,100,0.9544,0.9791647967969027,0.9148936170212766,0.8933333333333333,0.252438577504773
PatchCore,VisA,category_binary,full_all,fryum,V2,crop_topk_vlm,150,50,100,0.6842,0.8274278991219138,0.8018018018018018,0.7066666666666667,0.2272091985559069
PatchCore,VisA,category_binary,full_all,fryum,V3,naive_detector_crop_fusion,150,50,100,0.9318,0.9718504478767624,0.9100529100529101,0.8866666666666667,0.28824601333230593
PatchCore,VisA,category_binary,full_all,fryum,V4,quality_weighted_crop,150,50,100,0.9626,0.9842426957844271,0.9484536082474226,0.9333333333333333,0.21295208507767371
PatchCore,VisA,category_binary,full_all,fryum,V5,fixed_quality_consistency,150,50,100,0.9608,0.9838582852182205,0.9381443298969071,0.92,0.2622088888009736
PatchCore,VisA,category_binary,full_all,fryum,V6,adaptive_qcru,150,50,100,0.9632,0.9845325333852977,0.9484536082474226,0.9333333333333333,0.20545558385855361
PatchCore,VisA,category_binary,full_all,macaroni1,V0,detector_only,200,100,100,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568
PatchCore,VisA,category_binary,full_all,macaroni1,V2,crop_topk_vlm,200,100,100,0.3049,0.39071302749793957,0.6666666666666666,0.5,0.0
PatchCore,VisA,category_binary,full_all,macaroni1,V3,naive_detector_crop_fusion,200,100,100,0.658,0.7007268753954858,0.6857142857142858,0.56,0.29629289775543605
PatchCore,VisA,category_binary,full_all,macaroni1,V4,quality_weighted_crop,200,100,100,0.8652,0.8770393736230047,0.8073394495412843,0.79,0.3136229494692155
PatchCore,VisA,category_binary,full_all,macaroni1,V5,fixed_quality_consistency,200,100,100,0.7845,0.8030779842896749,0.7457627118644068,0.7,0.3631224516920921
PatchCore,VisA,category_binary,full_all,macaroni1,V6,adaptive_qcru,200,100,100,0.8677,0.8798975826489215,0.8127853881278538,0.795,0.3020312866550881
PatchCore,VisA,category_binary,full_all,macaroni2,V0,detector_only,200,100,100,0.7119,0.7150348278671933,0.7200000000000001,0.65,0.288483716275031
PatchCore,VisA,category_binary,full_all,macaroni2,V2,crop_topk_vlm,200,100,100,0.4529,0.4686593139780515,0.6688963210702341,0.505,0.0027906147754892
PatchCore,VisA,category_binary,full_all,macaroni2,V3,naive_detector_crop_fusion,200,100,100,0.6541,0.631193694925065,0.7137254901960784,0.635,0.38465097904513823
PatchCore,VisA,category_binary,full_all,macaroni2,V4,quality_weighted_crop,200,100,100,0.7982,0.7921109311579836,0.763157894736842,0.73,0.3755575198836355
PatchCore,VisA,category_binary,full_all,macaroni2,V5,fixed_quality_consistency,200,100,100,0.7419,0.7275151064044671,0.7398373983739838,0.68,0.3879915842391055
PatchCore,VisA,category_binary,full_all,macaroni2,V6,adaptive_qcru,200,100,100,0.802,0.7977227519021707,0.763157894736842,0.73,0.36538925174627
PatchCore,VisA,category_binary,full_all,pcb1,V0,detector_only,200,100,100,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656
PatchCore,VisA,category_binary,full_all,pcb1,V2,crop_topk_vlm,200,100,100,0.5473,0.5455920914982975,0.6712802768166091,0.525,0.1891683455989982
PatchCore,VisA,category_binary,full_all,pcb1,V3,naive_detector_crop_fusion,200,100,100,0.8577,0.8765904880401821,0.7837837837837837,0.76,0.32686241673284694
PatchCore,VisA,category_binary,full_all,pcb1,V4,quality_weighted_crop,200,100,100,0.9389,0.9444563983924212,0.8773584905660378,0.87,0.24867890869816622
PatchCore,VisA,category_binary,full_all,pcb1,V5,fixed_quality_consistency,200,100,100,0.9098,0.9202890264048108,0.8390243902439023,0.835,0.3332410603145587
PatchCore,VisA,category_binary,full_all,pcb1,V6,adaptive_qcru,200,100,100,0.9397,0.9454131931461002,0.8773584905660378,0.87,0.2395763662445452
PatchCore,VisA,category_binary,full_all,pcb2,V0,detector_only,200,100,100,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131
PatchCore,VisA,category_binary,full_all,pcb2,V2,crop_topk_vlm,200,100,100,0.4912,0.540350222435696,0.6666666666666666,0.5,0.0
PatchCore,VisA,category_binary,full_all,pcb2,V3,naive_detector_crop_fusion,200,100,100,0.7917,0.825261254368191,0.7383177570093459,0.72,0.40095292479627387
PatchCore,VisA,category_binary,full_all,pcb2,V4,quality_weighted_crop,200,100,100,0.8907,0.9047659826501211,0.8484848484848485,0.85,0.29916252484050876
PatchCore,VisA,category_binary,full_all,pcb2,V5,fixed_quality_consistency,200,100,100,0.8361,0.8660608236730812,0.7741935483870969,0.79,0.4091990489132084
PatchCore,VisA,category_binary,full_all,pcb2,V6,adaptive_qcru,200,100,100,0.8912,0.905831118301146,0.8484848484848485,0.85,0.28788849271278505
PatchCore,VisA,category_binary,full_all,pcb3,V0,detector_only,201,101,100,0.9330693069306931,0.9358632057164368,0.8571428571428572,0.8507462686567164,0.2372052107984018
PatchCore,VisA,category_binary,full_all,pcb3,V2,crop_topk_vlm,201,101,100,0.6381188118811881,0.6140620636126635,0.7116104868913858,0.6169154228855721,0.406163568252636
PatchCore,VisA,category_binary,full_all,pcb3,V3,naive_detector_crop_fusion,201,101,100,0.889009900990099,0.9008990407315649,0.8110599078341014,0.7960199004975125,0.3868640998389003
PatchCore,VisA,category_binary,full_all,pcb3,V4,quality_weighted_crop,201,101,100,0.961089108910891,0.9660551250208477,0.8877551020408163,0.8905472636815921,0.3237047364079749
PatchCore,VisA,category_binary,full_all,pcb3,V5,fixed_quality_consistency,201,101,100,0.94,0.9461901928212342,0.8768472906403941,0.8756218905472637,0.37557838417319966
PatchCore,VisA,category_binary,full_all,pcb3,V6,adaptive_qcru,201,101,100,0.9614851485148515,0.9663767059788174,0.8877551020408163,0.8905472636815921,0.3126130155520406
PatchCore,VisA,category_binary,full_all,pcb4,V0,detector_only,201,101,100,0.9905940594059406,0.9904336260134786,0.9560975609756097,0.9552238805970149,0.2968615500623144
PatchCore,VisA,category_binary,full_all,pcb4,V2,crop_topk_vlm,201,101,100,0.618019801980198,0.677481271827022,0.6644518272425249,0.4975124378109453,0.0
PatchCore,VisA,category_binary,full_all,pcb4,V3,naive_detector_crop_fusion,201,101,100,0.9745544554455445,0.973657826094268,0.9447236180904524,0.945273631840796,0.35933315142439864
PatchCore,VisA,category_binary,full_all,pcb4,V4,quality_weighted_crop,201,101,100,0.9906930693069307,0.9904082573499128,0.96,0.9601990049751243,0.30784825506127567
PatchCore,VisA,category_binary,full_all,pcb4,V5,fixed_quality_consistency,201,101,100,0.9836633663366336,0.9829597561104105,0.9556650246305418,0.9552238805970149,0.31909142817911895
PatchCore,VisA,category_binary,full_all,pcb4,V6,adaptive_qcru,201,101,100,0.9907920792079208,0.9904858850474753,0.96,0.9601990049751243,0.29777538601873477
PatchCore,VisA,category_binary,full_all,pipe_fryum,V0,detector_only,150,50,100,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637
PatchCore,VisA,category_binary,full_all,pipe_fryum,V2,crop_topk_vlm,150,50,100,0.5692,0.6982845820644732,0.819672131147541,0.7066666666666667,0.1290426301546065
PatchCore,VisA,category_binary,full_all,pipe_fryum,V3,naive_detector_crop_fusion,150,50,100,0.9212,0.9604710302515368,0.9,0.8533333333333334,0.2730914259899092
PatchCore,VisA,category_binary,full_all,pipe_fryum,V4,quality_weighted_crop,150,50,100,0.9878,0.9942288288480035,0.9611650485436893,0.9466666666666667,0.25556247578454167
PatchCore,VisA,category_binary,full_all,pipe_fryum,V5,fixed_quality_consistency,150,50,100,0.9644,0.9829652837617835,0.919431279620853,0.8866666666666667,0.3013939323209177
PatchCore,VisA,category_binary,full_all,pipe_fryum,V6,adaptive_qcru,150,50,100,0.988,0.9943238783529539,0.9611650485436893,0.9466666666666667,0.24715456796186117
PatchCore,VisA,generic_binary,crop_or_full,candle,V0,detector_only,200,100,100,0.984,0.9848109252857526,0.9452736318407959,0.945,0.3180439816743701
PatchCore,VisA,generic_binary,crop_or_full,candle,V2,crop_topk_vlm,200,100,100,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.4823962372257388
PatchCore,VisA,generic_binary,crop_or_full,candle,V3,naive_detector_crop_fusion,200,100,100,0.9764,0.9845480310974064,0.9547738693467336,0.955,0.4071928290610529
PatchCore,VisA,generic_binary,crop_or_full,candle,V4,quality_weighted_crop,200,100,100,0.9911,0.9937068830571192,0.98,0.98,0.3174369131099072
PatchCore,VisA,generic_binary,crop_or_full,candle,V5,fixed_quality_consistency,200,100,100,0.9846,0.9897280797376422,0.9748743718592964,0.975,0.3686107037859939
PatchCore,VisA,generic_binary,crop_or_full,candle,V6,adaptive_qcru,200,100,100,0.9912,0.9937717925771823,0.98,0.98,0.30682185884715185
PatchCore,VisA,generic_binary,crop_or_full,capsules,V0,detector_only,160,60,100,0.6995,0.83780514713668,0.7777777777777777,0.65,0.0973009554594214
PatchCore,VisA,generic_binary,crop_or_full,capsules,V2,crop_topk_vlm,160,60,100,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.3863069085064326
PatchCore,VisA,generic_binary,crop_or_full,capsules,V3,naive_detector_crop_fusion,160,60,100,0.9938333333333333,0.9962529293233446,0.9753694581280788,0.96875,0.3275608202513125
PatchCore,VisA,generic_binary,crop_or_full,capsules,V4,quality_weighted_crop,160,60,100,0.9791666666666666,0.9871924359256358,0.9552238805970149,0.94375,0.2747731158074728
PatchCore,VisA,generic_binary,crop_or_full,capsules,V5,fixed_quality_consistency,160,60,100,0.9966666666666667,0.9980017074452396,0.9801980198019802,0.975,0.30767737733543643
PatchCore,VisA,generic_binary,crop_or_full,capsules,V6,adaptive_qcru,160,60,100,0.9798333333333333,0.9876775951942557,0.9552238805970149,0.94375,0.2655781258666087
PatchCore,VisA,generic_binary,crop_or_full,cashew,V0,detector_only,150,50,100,0.966,0.9829735785810191,0.9313725490196078,0.9066666666666666,0.1227138930587519
PatchCore,VisA,generic_binary,crop_or_full,cashew,V2,crop_topk_vlm,150,50,100,0.9932,0.9965960478311416,0.9705882352941176,0.96,0.3347890317146826
PatchCore,VisA,generic_binary,crop_or_full,cashew,V3,naive_detector_crop_fusion,150,50,100,0.9974,0.9987245788912253,0.9801980198019802,0.9733333333333334,0.2441240449441961
PatchCore,VisA,generic_binary,crop_or_full,cashew,V4,quality_weighted_crop,150,50,100,0.9976,0.9988384303062762,0.9847715736040609,0.98,0.2431289447049965
PatchCore,VisA,generic_binary,crop_or_full,cashew,V5,fixed_quality_consistency,150,50,100,0.9986,0.9993107180620975,0.9852216748768473,0.98,0.20496889136432656
PatchCore,VisA,generic_binary,crop_or_full,cashew,V6,adaptive_qcru,150,50,100,0.9976,0.9988384303062762,0.9847715736040609,0.98,0.2350540530349552
PatchCore,VisA,generic_binary,crop_or_full,chewinggum,V0,detector_only,150,50,100,0.9918,0.9963432307459067,0.9746192893401014,0.9666666666666667,0.2067258118082996
PatchCore,VisA,generic_binary,crop_or_full,chewinggum,V2,crop_topk_vlm,150,50,100,1.0,1.0,1.0,1.0,0.3965159929098929
PatchCore,VisA,generic_binary,crop_or_full,chewinggum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.3477124976459707
PatchCore,VisA,generic_binary,crop_or_full,chewinggum,V4,quality_weighted_crop,150,50,100,1.0,1.0,1.0,1.0,0.2761080003362789
PatchCore,VisA,generic_binary,crop_or_full,chewinggum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.33533462102976586
PatchCore,VisA,generic_binary,crop_or_full,chewinggum,V6,adaptive_qcru,150,50,100,1.0,1.0,1.0,1.0,0.2670069502530231
PatchCore,VisA,generic_binary,crop_or_full,fryum,V0,detector_only,150,50,100,0.9544,0.9791647967969027,0.9148936170212766,0.8933333333333333,0.252438577504773
PatchCore,VisA,generic_binary,crop_or_full,fryum,V2,crop_topk_vlm,150,50,100,1.0,1.0,1.0,1.0,0.2263783166995048
PatchCore,VisA,generic_binary,crop_or_full,fryum,V3,naive_detector_crop_fusion,150,50,100,0.9984,0.9992146202170189,0.9852216748768473,0.98,0.1973818318453388
PatchCore,VisA,generic_binary,crop_or_full,fryum,V4,quality_weighted_crop,150,50,100,0.9974,0.9987151651336525,0.9803921568627451,0.9733333333333334,0.1340918425040848
PatchCore,VisA,generic_binary,crop_or_full,fryum,V5,fixed_quality_consistency,150,50,100,0.9996,0.9998039215686275,0.9949748743718593,0.9933333333333333,0.20744596126516254
PatchCore,VisA,generic_binary,crop_or_full,fryum,V6,adaptive_qcru,150,50,100,0.9974,0.9987151651336525,0.9803921568627451,0.9733333333333334,0.12967305131422302
PatchCore,VisA,generic_binary,crop_or_full,macaroni1,V0,detector_only,200,100,100,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568
PatchCore,VisA,generic_binary,crop_or_full,macaroni1,V2,crop_topk_vlm,200,100,100,0.9969,0.9972118672860762,0.9797979797979798,0.98,0.3340504169005371
PatchCore,VisA,generic_binary,crop_or_full,macaroni1,V3,naive_detector_crop_fusion,200,100,100,0.991,0.991185554684948,0.96,0.96,0.35399167405064835
PatchCore,VisA,generic_binary,crop_or_full,macaroni1,V4,quality_weighted_crop,200,100,100,0.9887,0.9882410186536044,0.9595959595959594,0.96,0.3278129984320135
PatchCore,VisA,generic_binary,crop_or_full,macaroni1,V5,fixed_quality_consistency,200,100,100,0.9972,0.9972386928248728,0.9705882352941176,0.97,0.2990767675464437
PatchCore,VisA,generic_binary,crop_or_full,macaroni1,V6,adaptive_qcru,200,100,100,0.9888,0.9883629322338513,0.9595959595959594,0.96,0.31964722761465136
PatchCore,VisA,generic_binary,crop_or_full,macaroni2,V0,detector_only,200,100,100,0.7119,0.7150348278671933,0.7200000000000001,0.65,0.288483716275031
PatchCore,VisA,generic_binary,crop_or_full,macaroni2,V2,crop_topk_vlm,200,100,100,0.9101,0.9266409523974893,0.8275862068965517,0.825,0.5286248887262252
PatchCore,VisA,generic_binary,crop_or_full,macaroni2,V3,naive_detector_crop_fusion,200,100,100,0.8774,0.8728030262036713,0.802030456852792,0.805,0.5240149420111284
PatchCore,VisA,generic_binary,crop_or_full,macaroni2,V4,quality_weighted_crop,200,100,100,0.9109,0.9067860081066051,0.8376068376068375,0.81,0.350555699228022
PatchCore,VisA,generic_binary,crop_or_full,macaroni2,V5,fixed_quality_consistency,200,100,100,0.9286,0.9298378994564787,0.8558558558558559,0.84,0.4173031454689958
PatchCore,VisA,generic_binary,crop_or_full,macaroni2,V6,adaptive_qcru,200,100,100,0.9125,0.9086798378503965,0.8412017167381973,0.815,0.3393991431160102
PatchCore,VisA,generic_binary,crop_or_full,pcb1,V0,detector_only,200,100,100,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656
PatchCore,VisA,generic_binary,crop_or_full,pcb1,V2,crop_topk_vlm,200,100,100,0.6618,0.776721360778416,0.6666666666666666,0.5,0.0
PatchCore,VisA,generic_binary,crop_or_full,pcb1,V3,naive_detector_crop_fusion,200,100,100,0.9396,0.9507502610068843,0.9191919191919193,0.92,0.38023362133614746
PatchCore,VisA,generic_binary,crop_or_full,pcb1,V4,quality_weighted_crop,200,100,100,0.9713,0.9710996802534787,0.9411764705882353,0.94,0.2779502672272597
PatchCore,VisA,generic_binary,crop_or_full,pcb1,V5,fixed_quality_consistency,200,100,100,0.9589,0.9643199244658899,0.9261083743842364,0.925,0.32435149300760147
PatchCore,VisA,generic_binary,crop_or_full,pcb1,V6,adaptive_qcru,200,100,100,0.9716,0.9714715781006188,0.9411764705882353,0.94,0.26971034941387856
PatchCore,VisA,generic_binary,crop_or_full,pcb2,V0,detector_only,200,100,100,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131
PatchCore,VisA,generic_binary,crop_or_full,pcb2,V2,crop_topk_vlm,200,100,100,0.5357,0.6696565182565615,0.6666666666666666,0.5,0.0
PatchCore,VisA,generic_binary,crop_or_full,pcb2,V3,naive_detector_crop_fusion,200,100,100,0.9077,0.8984169349224248,0.8709677419354839,0.88,0.3958217662027086
PatchCore,VisA,generic_binary,crop_or_full,pcb2,V4,quality_weighted_crop,200,100,100,0.9427,0.9293512203209388,0.9238578680203046,0.925,0.2674645195460403
PatchCore,VisA,generic_binary,crop_or_full,pcb2,V5,fixed_quality_consistency,200,100,100,0.9317,0.9241572603740316,0.9035532994923858,0.905,0.32806501425770623
PatchCore,VisA,generic_binary,crop_or_full,pcb2,V6,adaptive_qcru,200,100,100,0.9432,0.9302348113481135,0.9238578680203046,0.925,0.2586944384814492
PatchCore,VisA,generic_binary,crop_or_full,pcb3,V0,detector_only,201,101,100,0.9330693069306931,0.9358632057164368,0.8571428571428572,0.8507462686567164,0.2372052107984018
PatchCore,VisA,generic_binary,crop_or_full,pcb3,V2,crop_topk_vlm,201,101,100,0.6592079207920792,0.7771108299878668,0.6644518272425249,0.4975124378109453,0.0
PatchCore,VisA,generic_binary,crop_or_full,pcb3,V3,naive_detector_crop_fusion,201,101,100,0.8964356435643565,0.9236851363064718,0.8282828282828283,0.8308457711442786,0.3167559765261553
PatchCore,VisA,generic_binary,crop_or_full,pcb3,V4,quality_weighted_crop,201,101,100,0.9538613861386138,0.9618758398415541,0.888888888888889,0.8855721393034826,0.22993255552533287
PatchCore,VisA,generic_binary,crop_or_full,pcb3,V5,fixed_quality_consistency,201,101,100,0.9387128712871287,0.9515131452291515,0.8653846153846153,0.8606965174129353,0.2640453692604713
PatchCore,VisA,generic_binary,crop_or_full,pcb3,V6,adaptive_qcru,201,101,100,0.9546534653465346,0.9626704324155655,0.888888888888889,0.8855721393034826,0.22235035549696167
PatchCore,VisA,generic_binary,crop_or_full,pcb4,V0,detector_only,201,101,100,0.9905940594059406,0.9904336260134786,0.9560975609756097,0.9552238805970149,0.2968615500623144
PatchCore,VisA,generic_binary,crop_or_full,pcb4,V2,crop_topk_vlm,201,101,100,0.828019801980198,0.8652966035884389,0.7562189054726369,0.7562189054726368,0.3556525494438254
PatchCore,VisA,generic_binary,crop_or_full,pcb4,V3,naive_detector_crop_fusion,201,101,100,0.9938613861386139,0.9938508771104386,0.9615384615384615,0.9601990049751243,0.3108546037458193
