category,image,corr,global_q95,tiled_q95,log_q95_ratio,global_q99,tiled_q99,log_q99_ratio,global_q999,tiled_q999,log_q999_ratio,global_mean,tiled_mean,positive_excess_over_global_q99
vial,039_regular,0.8974368326252715,0.09811839461326599,0.11731269210577011,0.17866809410596768,0.13446936011314392,0.1562420129776001,0.1500698031256311,0.1861644685268402,0.19118206202983856,0.026595655984951297,0.019381387159228325,0.028969325125217438,0.08104607462882996
vial,040_regular,0.894985961108991,0.09459719806909561,0.11919908225536346,0.23116719850018752,0.13773341476917267,0.1541006863117218,0.11228615615850193,0.20856064558029175,0.21077567338943481,0.01056454359147131,0.018653085455298424,0.027809541672468185,0.07616622000932693
wallplugs,000_regular,0.8909673554701234,0.08948823064565659,0.10298775881528854,0.14050301924393724,0.10218366980552673,0.11624903231859207,0.1289628419268149,0.11581910401582718,0.13056759536266327,0.11986153902611908,0.038706716150045395,0.03757014870643616,0.052976593375205994
wallplugs,001_regular,0.9025637773727135,0.10192273557186127,0.1139594167470932,0.11162735971928794,0.13289611041545868,0.14258137345314026,0.07034518021320857,0.16098156571388245,0.16931331157684326,0.05046105344243634,0.04458506405353546,0.04431961849331856,0.046206701546907425
wallplugs,002_regular,0.9003658228860504,0.10688535869121552,0.11721518635749817,0.09225459919022215,0.13346847891807556,0.13933990895748138,0.04305099922946976,0.16539327800273895,0.18535056710243225,0.1139228483118011,0.04962703585624695,0.04892599210143089,0.0471879318356514
wallplugs,003_regular,0.9053512112586114,0.10564742237329483,0.11754413694143295,0.10670655062212801,0.12248247116804123,0.13410267233848572,0.09063779080099343,0.14127427339553833,0.15531030297279358,0.09472186803044151,0.05273905023932457,0.052917830646038055,0.05432519689202309
wallplugs,004_regular,0.8397616564159746,0.11714465171098709,0.1265302300453186,0.07707174173810268,0.13745658099651337,0.14574556052684784,0.058554272590714176,0.17393839359283447,0.16472940146923065,-0.05439704016142725,0.07032123953104019,0.07262255996465683,0.07058317214250565
wallplugs,005_regular,0.9014363223181752,0.09335990250110626,0.10878302901983261,0.15289339533493854,0.11619701981544495,0.13188277184963226,0.12662623888795832,0.13190099596977234,0.14952175319194794,0.1253902779047654,0.02117966301739216,0.019897226244211197,0.029040111228823662
wallplugs,006_regular,0.8923273047785797,0.099488265812397,0.11295048892498016,0.12690986591215028,0.11491463333368301,0.12702177464962006,0.1001689918245737,0.13713034987449646,0.14086991548538208,0.026904946908339784,0.04611355811357498,0.04650885984301567,0.058257244527339935
wallplugs,007_regular,0.8116604453984628,0.09831088781356812,0.1108749732375145,0.1202684171597656,0.11172778904438019,0.12355909496545792,0.10065408538217196,0.1305430680513382,0.1394071877002716,0.06569586299268396,0.059902340173721313,0.06045975536108017,0.0772709771990776
wallplugs,008_regular,0.8311556914389409,0.11210127174854279,0.12251579016447067,0.08883724619681485,0.12807448208332062,0.13749830424785614,0.07099959832469956,0.149185448884964,0.15089631080627441,0.011402762104791181,0.07023581862449646,0.07179386913776398,0.07042159140110016
wallplugs,009_regular,0.9199098996538668,0.10341209918260574,0.11641933768987656,0.11847668425407225,0.12228507548570633,0.13478781282901764,0.09734678186905443,0.14296452701091766,0.16082510352134705,0.11772092435896464,0.04799681529402733,0.05000854656100273,0.05731559917330742
wallplugs,010_regular,0.8795860616158235,0.10772860795259476,0.11861680448055267,0.09628299172744564,0.12880387902259827,0.13692301511764526,0.061127904584211655,0.1458846628665924,0.15751521289348602,0.0767057142569881,0.05869573727250099,0.06129806488752365,0.06763342767953873
wallplugs,011_regular,0.8536642031738779,0.09910240024328232,0.11445120722055435,0.14399493289946344,0.11315254122018814,0.13103243708610535,0.1467080732046987,0.13258138298988342,0.14748814702033997,0.1065511452458478,0.05539776757359505,0.057415109127759933,0.0793243870139122
wallplugs,012_regular,0.8517709294168999,0.1062307134270668,0.11807534098625183,0.10570963301432672,0.11967627704143524,0.13184133172035217,0.09680876100961319,0.13896271586418152,0.147176593542099,0.05742751643049629,0.06356695294380188,0.06715064495801926,0.08241615444421768
wallplugs,013_regular,0.8745120988462692,0.10229980200529099,0.11369705945253372,0.10562980056272152,0.11917978525161743,0.13200488686561584,0.10220579017499062,0.14117029309272766,0.15354767441749573,0.08404418726771652,0.05594361945986748,0.05688780918717384,0.06623249500989914
wallplugs,014_regular,0.8885695558692135,0.08906468749046326,0.09911105036735535,0.10687801089926041,0.10355261713266373,0.11276524513959885,0.08522831950440901,0.12202426791191101,0.1270645558834076,0.04047532909044858,0.03745797276496887,0.03487137332558632,0.04302302375435829
wallplugs,015_regular,0.879252298803736,0.09672749042510986,0.10727405548095703,0.10348917844959306,0.1131075769662857,0.1227080374956131,0.08146848044171472,0.12888583540916443,0.1418960690498352,0.0961678658327064,0.04870552569627762,0.04974910616874695,0.06586285680532455
wallplugs,016_regular,0.8815668758711892,0.11587931215763092,0.12029428035020828,0.03739183989653567,0.14362670481204987,0.14648693799972534,0.01971865808833188,0.16990843415260315,0.16678602993488312,-0.018547936279982608,0.05859856307506561,0.0586979016661644,0.05082802101969719
wallplugs,017_regular,0.9140416355079884,0.1018923670053482,0.11057538539171219,0.08178047838556056,0.11864198744297028,0.12698659300804138,0.06797106445089683,0.14047743380069733,0.14208221435546875,0.011359002038592749,0.04224444553256035,0.042407527565956116,0.04805190861225128
wallplugs,018_regular,0.8689272581635734,0.11178788542747498,0.12194425612688065,0.0869608277965604,0.1321699172258377,0.1402980387210846,0.05968066133144971,0.163395956158638,0.1590856909751892,-0.026733440011600548,0.0661185160279274,0.06750237941741943,0.06304290890693665
wallplugs,019_regular,0.8893595072547388,0.11326510459184647,0.123164102435112,0.08378650295292284,0.14453209936618805,0.14845672249794006,0.026791860952686417,0.18710806965827942,0.18888068199157715,0.00942914094572509,0.05964946746826172,0.05874106287956238,0.04856285825371742
wallplugs,020_regular,0.912326053588661,0.10272292792797089,0.11376684159040451,0.10211576130114236,0.12130478024482727,0.13176894187927246,0.0827437248441682,0.14633679389953613,0.1548287272453308,0.05640874781465228,0.04422492906451225,0.043945249170064926,0.04689185693860054
wallplugs,021_regular,0.9284444523333324,0.09395289421081543,0.1059817522764206,0.12047339970813814,0.13192832469940186,0.13227719068527222,0.002640869840394174,0.18247097730636597,0.17632487416267395,-0.03426296249068841,0.027490830048918724,0.027263108640909195,0.029838036745786667
wallplugs,022_regular,0.8095474612062789,0.10579471290111542,0.11768937855958939,0.10654822296222109,0.11878380924463272,0.13162946701049805,0.10268579545795357,0.1421726495027542,0.1488756537437439,0.04606925825816486,0.06539471447467804,0.0704815611243248,0.09364297240972519
wallplugs,023_regular,0.8473003891338049,0.12392724305391312,0.13191364705562592,0.06245287570344686,0.14616616070270538,0.15453177690505981,0.05565568936687556,0.16961541771888733,0.1749958097934723,0.03122840401193476,0.06966926902532578,0.07336458563804626,0.07208676636219025
wallplugs,024_regular,0.8867737879203889,0.1096191555261612,0.11903893202543259,0.08243846354247064,0.1350497305393219,0.14033202826976776,0.038368160259779426,0.15866142511367798,0.1695539802312851,0.0663988135415036,0.05536585673689842,0.055496372282505035,0.052960608154535294
wallplugs,025_regular,0.8899748751643032,0.09954272210597992,0.10987477749586105,0.09875441102441142,0.11622016876935959,0.12428165972232819,0.06706404033673079,0.1305341124534607,0.1391419917345047,0.06386034428516728,0.04574723169207573,0.04534450173377991,0.053282760083675385
wallplugs,026_regular,0.8846604178742744,0.08986008167266846,0.09990909695625305,0.10600692960125475,0.10588257014751434,0.11396223306655884,0.07353645339657697,0.12478689849376678,0.13454067707061768,0.07525911466320824,0.030185658484697342,0.0275564007461071,0.0377807579934597
wallplugs,027_regular,0.8374986264853221,0.10634461790323257,0.12072556465864182,0.12683497601022042,0.12732136249542236,0.13468198478221893,0.05620202750354515,0.14602544903755188,0.14919906854629517,0.02150052976796753,0.0613187775015831,0.06321602314710617,0.07667049020528793
wallplugs,028_regular,0.8979917895029403,0.11229833960533142,0.12247799336910248,0.08677229159295373,0.13698364794254303,0.14546959102153778,0.06010550773202472,0.1765652894973755,0.16709548234939575,-0.05512532051398352,0.05872496962547302,0.060197580605745316,0.05680902302265167
wallplugs,029_regular,0.8862125010224288,0.1069309413433075,0.11295029520988464,0.054764638453400474,0.12311672419309616,0.12932254374027252,0.04917674022824235,0.1424727588891983,0.15104332566261292,0.05841590483303086,0.05177445709705353,0.05218454450368881,0.05658317357301712
wallplugs,030_regular,0.8671705756980882,0.10160220414400101,0.11440052837133408,0.1186404683246917,0.12067794799804688,0.1321341097354889,0.0906919791848957,0.14497511088848114,0.15321671962738037,0.055291308657949984,0.05014197528362274,0.05030262470245361,0.06447697430849075
wallplugs,031_regular,0.7910825217333349,0.11298500746488571,0.12572209537029266,0.10681874614219343,0.12902534008026123,0.13878588378429413,0.07292352125631096,0.14479753375053406,0.1548095941543579,0.06685948927897291,0.0758906751871109,0.07851287722587585,0.08053387701511383
wallplugs,032_regular,0.8733579774297052,0.10028788447380066,0.10995884984731674,0.09206130871594113,0.11660921573638916,0.12577037513256073,0.07562951675770505,0.1637478470802307,0.14818650484085083,-0.09985607856401159,0.051146239042282104,0.05100728198885918,0.06095769628882408
walnuts,000_regular,0.9212779373231188,0.13451799750328064,0.1365981549024582,0.015345439219313802,0.154502272605896,0.1557464897632599,0.00802081412507117,0.1813284158706665,0.17945127189159393,-0.01040613416993529,0.06860426068305969,0.07780252397060394,0.07232969254255295
walnuts,001_regular,0.9480110988102437,0.12797504663467407,0.13084357976913452,0.02216726544620515,0.1536893993616104,0.15542231500148773,0.01121234630724384,0.17574700713157654,0.176782488822937,0.005874598756626127,0.0570044107735157,0.06307803839445114,0.052998412400484085
walnuts,002_regular,0.9425305607572164,0.14192040264606476,0.14590667188167572,0.02770082793273097,0.16198571026325226,0.16487804055213928,0.017697929336650015,0.17935670912265778,0.18719395995140076,0.042768687039162825,0.0816817581653595,0.08531244099140167,0.043156061321496964
walnuts,003_regular,0.9207431101127866,0.1083449050784111,0.10621969401836395,-0.019810169715835067,0.14549942314624786,0.13962014019489288,-0.04124667131349452,0.16454866528511047,0.16879287362098694,0.02546599933178709,0.04541487619280815,0.05063210427761078,0.048723429441452026
walnuts,004_regular,0.9396055798906882,0.13943031430244446,0.1392882615327835,-0.0010193276966488148,0.16734403371810913,0.15987953543663025,-0.045631147362848304,0.2023145854473114,0.19257023930549622,-0.04936287299824673,0.0722365453839302,0.07625848799943924,0.04502866417169571
walnuts,005_regular,0.9133514206588073,0.15346357226371765,0.15973849594593048,0.04007485318542337,0.18365256488323212,0.1874527633190155,0.020481146388694176,0.22531425952911377,0.2269648015499115,0.007298809475006816,0.10258065909147263,0.10803849995136261,0.04910682514309883
walnuts,006_regular,0.9164164332803973,0.13469453155994415,0.13636790215969086,0.012346910894052224,0.15488258004188538,0.15382327139377594,-0.006862926639960514,0.1784006655216217,0.16934779286384583,-0.0520774044480171,0.07999933511018753,0.08450865000486374,0.04735449701547623
walnuts,007_regular,0.9257125830898529,0.11883506178855896,0.12135975807905197,0.02102284533653576,0.158432275056839,0.1562754362821579,-0.013707147723522141,0.19456084072589874,0.1921846866607666,-0.012288100552980602,0.05079558864235878,0.05684266239404678,0.050595685839653015
walnuts,008_regular,0.9175913613748822,0.11512723565101624,0.12064498662948608,0.04681432447591122,0.13351388275623322,0.13804756104946136,0.03339280794932352,0.146876722574234,0.15649038553237915,0.06340096080008248,0.057403601706027985,0.06369144469499588,0.06354834139347076
walnuts,009_regular,0.933873703341002,0.1145026832818985,0.12054844945669174,0.0514534848056208,0.1414009928703308,0.1473047286272049,0.04090364981911006,0.17336705327033997,0.18213889002799988,0.049358485975913975,0.04788149520754814,0.05511784926056862,0.06406626105308533
walnuts,010_regular,0.942019699560229,0.13455736637115479,0.13759323954582214,0.022311169203848936,0.15896180272102356,0.15832878649234772,-0.003990140836556847,0.21933914721012115,0.19329756498336792,-0.12638836029289882,0.08015584945678711,0.08271417021751404,0.0386466346681118
walnuts,011_regular,0.9293328840053057,0.13870948553085327,0.1410323828458786,0.016607815769226087,0.15812209248542786,0.16008776426315308,0.01235471962390809,0.17868001759052277,0.17820678651332855,-0.002651996930713848,0.07656222581863403,0.08296454697847366,0.0577436201274395
walnuts,012_regular,0.915235710005531,0.1181868463754654,0.12309335172176361,0.04067620859717055,0.13840755820274353,0.14460229873657227,0.043784553824112435,0.16083642840385437,0.16522371768951416,0.026912544443151245,0.06094362959265709,0.06961322575807571,0.07143246382474899
walnuts,013_regular,0.2616774370306231,0.056649934500455856,0.09787603467702866,0.5468108944014882,0.06606021523475647,0.1121365949511528,0.5291510478337497,0.08368878066539764,0.12745583057403564,0.4206649514228704,0.04022524878382683,0.07118848711252213,0.46990975737571716
walnuts,014_regular,0.9275136082328499,0.15228763222694397,0.1509285271167755,-0.008964655545632515,0.18909960985183716,0.1753959059715271,-0.0752281739091702,0.2210720181465149,0.20944030582904816,-0.05404976001499215,0.09021603316068649,0.0931471511721611,0.03753245994448662
walnuts,015_regular,0.9304988450957293,0.13599015772342682,0.14163914322853088,0.040700064851330736,0.15647615492343903,0.16239523887634277,0.03712947636861917,0.17846204340457916,0.18839430809020996,0.054161213233150055,0.07366571575403214,0.08280796557664871,0.07138990610837936
walnuts,016_regular,0.950144961179557,0.13674376904964447,0.1377917230129242,0.007634415829683243,0.15844522416591644,0.1631384938955307,0.02919055112504955,0.17384853959083557,0.18340319395065308,0.053502516865885336,0.0683145746588707,0.07277698069810867,0.04500008001923561
walnuts,017_regular,0.8863481338414743,0.14638078212738037,0.1494818776845932,0.020963842692991518,0.17068462073802948,0.1737690269947052,0.017909455857246473,0.2011917531490326,0.20093634724617004,-0.001270271522699528,0.09669484198093414,0.10327611863613129,0.0562468096613884
walnuts,018_regular,0.953677686098471,0.135479137301445,0.13823381066322327,0.020128871441423755,0.1548740416765213,0.15594682097434998,0.006902905734875257,0.17395412921905518,0.18378467857837677,0.05497320796163951,0.0651102289557457,0.07040572911500931,0.05086738243699074
walnuts,019_regular,0.9354608308150055,0.12657208740711212,0.12785747647285461,0.010104171716670305,0.14979898929595947,0.15055818855762482,0.005055320361864238,0.1717839539051056,0.1846943497657776,0.07246468998830426,0.059525080025196075,0.06566140055656433,0.056980669498443604
walnuts,020_regular,0.9233425772025549,0.13471828401088715,0.13835439085960388,0.02663263009509329,0.1550382822751999,0.15652431547641754,0.009539299522995382,0.17316028475761414,0.17936402559280396,0.035199736228576854,0.06856176257133484,0.07896348834037781,0.07831180095672607
walnuts,021_regular,0.9400520430440282,0.138080894947052,0.14272114634513855,0.033052992245652765,0.15666553378105164,0.16092966496944427,0.02685423116271799,0.17255352437496185,0.17913109064102173,0.03741041317875634,0.07803475111722946,0.08481442928314209,0.05812377110123634
walnuts,022_regular,0.9517424113053548,0.14431874454021454,0.1456555724143982,0.009220384474900294,0.16563712060451508,0.16391031444072723,-0.010479959997514035,0.18593183159828186,0.18169540166854858,-0.023048441944104013,0.07833610475063324,0.08289383351802826,0.04587298631668091
walnuts,023_regular,0.7027579294264612,0.07057593762874603,0.09357704222202301,0.28209581837314845,0.1233309656381607,0.13536576926708221,0.09310899734543278,0.15658187866210938,0.16861891746520996,0.0740621830014258,0.03952445834875107,0.06403166055679321,0.201253280043602
walnuts,024_regular,0.9188211845806523,0.13691243529319763,0.1416531801223755,0.03404011355268918,0.15920241177082062,0.15962524712085724,0.0026524398755518766,0.1902269423007965,0.18756254017353058,-0.014105455166724613,0.08206528425216675,0.08751688152551651,0.052275169640779495
walnuts,025_regular,0.9415883088748492,0.13702234625816345,0.14121447503566742,0.03013581032122227,0.15417703986167908,0.16269783675670624,0.05379316662395913,0.18923425674438477,0.19074538350105286,0.007953766797269534,0.0730912983417511,0.07604479044675827,0.0428955964744091
walnuts,026_regular,0.9330810978450856,0.12115997076034546,0.12048451602458954,-0.0055904978751172936,0.14310945570468903,0.14424832165241241,0.007926508348246611,0.1648055613040924,0.16382163763046265,-0.005988102122332198,0.04591893032193184,0.05356303229928017,0.06837214529514313
walnuts,027_regular,0.9542379898746348,0.13261301815509796,0.13555575907230377,0.021947812678091122,0.15124614536762238,0.1537170112133026,0.016204711037225008,0.17208361625671387,0.16875918209552765,-0.019507759022199738,0.06650876998901367,0.07075515389442444,0.04611549526453018
walnuts,028_regular,0.9413168452825925,0.13220930099487305,0.13230033218860626,0.000688301565661909,0.15730181336402893,0.15650562942028046,-0.00507435798907325,0.18484333157539368,0.17656782269477844,-0.04580354282115093,0.06247488781809807,0.06650441884994507,0.043216172605752945
walnuts,029_regular,0.8631038018537749,0.1188230961561203,0.12154219299554825,0.022625669828582686,0.14469675719738007,0.14741238951683044,0.018593807068913424,0.17328304052352905,0.17072798311710358,-0.014854782055606629,0.05349902808666229,0.06815698742866516,0.1090007945895195
walnuts,030_regular,0.9462584619876342,0.11375154554843903,0.12077924609184265,0.05994782188697352,0.14434027671813965,0.15018273890018463,0.03967926718530607,0.1814001351594925,0.18686175346374512,0.029663774385747712,0.04255583882331848,0.05321810767054558,0.08237574249505997
walnuts,031_regular,0.94558123053337,0.14114823937416077,0.14342597126960754,0.01600834125032991,0.16049312055110931,0.15870806574821472,-0.01118462893029943,0.18105444312095642,0.17954860627651215,-0.008351818432921274,0.07936892658472061,0.08329325914382935,0.044767115265131
walnuts,032_regular,0.9238649100959034,0.13289931416511536,0.13638566434383392,0.02589483459472949,0.15416571497917175,0.16204659640789032,0.049855830864102765,0.17394301295280457,0.18409545719623566,0.05672667838875234,0.07081189751625061,0.07659958302974701,0.0535493902862072
walnuts,033_regular,0.9309621495936987,0.14920121431350708,0.149409219622612,0.0013931552223711932,0.17296935617923737,0.16879890859127045,-0.024406330446575177,0.20493873953819275,0.20368829369544983,-0.0061202497350657725,0.09364905953407288,0.0962044969201088,0.03906551003456116
walnuts,034_regular,0.9300597818416433,0.1258365958929062,0.12827979028224945,0.01922953266916179,0.14506857097148895,0.1519961655139923,0.046648759757409466,0.1637267768383026,0.17566373944282532,0.07037255259762873,0.06699845939874649,0.07033534348011017,0.0471530519425869
walnuts,035_regular,0.9416747023454272,0.1371638923883438,0.1390237808227539,0.013468497909905735,0.159998819231987,0.15821444988250732,-0.011215044910904816,0.17825761437416077,0.17530207335948944,-0.01671915641849164,0.07239224016666412,0.07723875343799591,0.04756464809179306
walnuts,036_regular,0.9301585564782192,0.11873586475849152,0.12024334818124771,0.012616188658701111,0.1370527744293213,0.14143620431423187,0.031482696050871166,0.16084301471710205,0.16675983369350433,0.036125830299863944,0.05569196864962578,0.06207321956753731,0.060863908380270004
walnuts,037_regular,0.9031906286628841,0.12417065352201462,0.12434633821249008,0.0014138648509641897,0.14687451720237732,0.1481551229953766,0.008681255447922323,0.1671396791934967,0.16622760891914368,-0.005471877911210163,0.0532681941986084,0.06851182878017426,0.11205165833234787
walnuts,038_regular,0.8505208252813697,0.1485738307237625,0.15361139178276062,0.03334397193317667,0.16993673145771027,0.17811015248298645,0.04697599318420674,0.1939702033996582,0.2020808309316635,0.040963213944480006,0.10796220600605011,0.11139004677534103,0.045011017471551895
walnuts,039_regular,0.9215901059228553,0.1330588310956955,0.1370471864938736,0.029533924005087756,0.15328998863697052,0.1559172421693802,0.0169938895205126,0.1736222505569458,0.17645607888698578,0.016190035149329925,0.07968506217002869,0.0884496346116066,0.07163345813751221
walnuts,040_regular,0.9080056346115001,0.10910074412822723,0.10999379307031631,0.008152224144014066,0.1368696093559265,0.1451498568058014,0.058737987849868424,0.15979203581809998,0.1632261872291565,0.02126369696508096,0.043314043432474136,0.05219615250825882,0.0730021521449089
walnuts,041_regular,0.8824082798324439,0.12239746749401093,0.12869413197040558,0.05016483947090223,0.14614766836166382,0.1518152803182602,0.03804698305818797,0.16419409215450287,0.1721819043159485,0.047502284397846546,0.049545057117938995,0.06248240917921066,0.09631648659706116
walnuts,042_regular,0.9393405444798186,0.133423313498497,0.13539376854896545,0.01466045481660754,0.1534499078989029,0.15224002301692963,-0.007915806686527627,0.17712175846099854,0.17169491946697235,-0.03111821911469086,0.06989655643701553,0.07590936869382858,0.05445730686187744
walnuts,043_regular,0.951623094646566,0.14112958312034607,0.1413782238960266,0.0017602404868364394,0.16502779722213745,0.161650612950325,-0.020676631723792766,0.18907536566257477,0.1889013797044754,-0.0009206173264324461,0.07304119318723679,0.0755254402756691,0.03669885918498039
walnuts,044_regular,0.9146047452697629,0.14477595686912537,0.14810775220394135,0.022752641848887107,0.16869764029979706,0.17150989174842834,0.016532940874970897,0.18423150479793549,0.18793462216854095,0.019901002910937278,0.08861803263425827,0.09526638686656952,0.05592210963368416
walnuts,045_regular,0.9203318326645242,0.13047677278518677,0.13267989456653595,0.016744194832773836,0.1496075540781021,0.14977823197841644,0.0011401871882551285,0.16550445556640625,0.1651892066001892,-0.0019065927036303486,0.07457597553730011,0.08010516315698624,0.05386621132493019
walnuts,046_regular,0.9484231556603328,0.14161363244056702,0.1430724710226059,0.010248841329504784,0.15964601933956146,0.15986225008964539,0.0013535222952476625,0.17957571148872375,0.17522263526916504,-0.024539543123977173,0.0780576691031456,0.08037782460451126,0.03812188655138016
walnuts,047_regular,0.9310124724331962,0.13928544521331787,0.14294834434986115,0.025957946539559813,0.15697892010211945,0.15990859270095825,0.018490826894953294,0.17503303289413452,0.1758914291858673,0.004892209558092924,0.08527693152427673,0.08861015737056732,0.04495960846543312
