backbone,strategy,eval_mode,debiased_method,category,num_images,num_normal,num_anomaly,has_both_classes,candidate_coverage,auroc,ap,best_f1,best_accuracy,best_threshold,vlm_only_auroc,vlm_only_ap,vlm_only_best_f1,vlm_only_best_accuracy,delta_auroc_vs_vlm,delta_ap_vs_vlm,delta_best_f1_vs_vlm
PatchCore,category_binary,full_all,vlm_only,pcb3,201,101,100,True,0.4975124378109453,0.6381188118811881,0.6140620636126635,0.7116104868913857,0.6169154228855721,0.406163568252636,0.6381188118811881,0.6140620636126635,0.7116104868913857,0.6169154228855721,0.0,0.0,0.0
PatchCore,category_binary,full_all,candidate_quality_neutral,pcb3,201,101,100,True,0.4975124378109453,0.24,0.5217831763691297,0.6644518272425249,0.4975124378109453,0.0,0.6381188118811881,0.6140620636126635,0.7116104868913857,0.6169154228855721,-0.39811881188118814,-0.09227888724353372,-0.04715865964886079
PatchCore,category_binary,full_all,candidate_quality_original,pcb4,201,101,100,True,0.4975124378109453,0.995,1.0,0.9949748743718593,0.9950248756218906,0.0011839024513291,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.376980198019802,0.3225187281729781,0.33052304712933434
PatchCore,category_binary,full_all,detector_only,pcb4,201,101,100,True,0.4975124378109453,0.9905940594059406,0.9904336260134785,0.9560975609756097,0.9552238805970149,0.2968615500623144,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.37257425742574257,0.3129523541864566,0.2916457337330848
PatchCore,category_binary,full_all,qcr_u_original_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.9021782178217822,0.9145008152528641,0.8415300546448088,0.8557213930348259,0.33005258478280597,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.2841584158415842,0.2370195434258422,0.17707822740228385
PatchCore,category_binary,full_all,qcr_u_no_q_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.8217821782178217,0.851464171585809,0.7514450867052023,0.7860696517412935,0.3955295904056295,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.20376237623762372,0.1739828997587871,0.08699325946267733
PatchCore,category_binary,full_all,qcr_u_original_fixed,pcb4,201,101,100,True,0.4975124378109453,0.7914851485148515,0.825162438962272,0.7368421052631579,0.7014925373134329,0.2673892711316047,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.1734653465346535,0.14768116713525015,0.07239027802063291
PatchCore,category_binary,full_all,qcr_u_neutral_q_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.7117821782178217,0.7557952030640779,0.6822429906542056,0.6616915422885572,0.3437304563750175,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.09376237623762373,0.07831393123705599,0.017791163411680633
PatchCore,category_binary,full_all,qcr_u_no_q_fixed,pcb4,201,101,100,True,0.4975124378109453,0.6932673267326732,0.7553967159313112,0.6666666666666666,0.6517412935323383,0.3305646424688704,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.0752475247524752,0.0779154441042893,0.00221483942414169
PatchCore,category_binary,full_all,vlm_only,pcb4,201,101,100,True,0.4975124378109453,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.0,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,0.0,0.0,0.0
PatchCore,category_binary,full_all,qcr_u_neutral_q_fixed,pcb4,201,101,100,True,0.4975124378109453,0.5672277227722772,0.6410127186868106,0.6644518272425249,0.4975124378109453,0.02945635610698882,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,-0.05079207920792084,-0.036468553140211246,0.0
PatchCore,category_binary,full_all,candidate_quality_neutral,pcb4,201,101,100,True,0.4975124378109453,0.15,0.44662497471135254,0.6644518272425249,0.4975124378109453,0.0,0.618019801980198,0.6774812718270219,0.6644518272425249,0.4975124378109453,-0.468019801980198,-0.23085629711566935,0.0
PatchCore,category_binary,full_all,candidate_quality_original,pipe_fryum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0083862893169294,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.42579999999999996,0.3017154179355269,0.17530274322431827
PatchCore,category_binary,full_all,detector_only,pipe_fryum,150,50,100,True,0.6666666666666666,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.4244,0.2987789524207465,0.16052588865443917
PatchCore,category_binary,full_all,qcr_u_original_detector_aware,pipe_fryum,150,50,100,True,0.6666666666666666,0.8816,0.9331756515351084,0.8761904761904762,0.8266666666666667,0.30555008181148724,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.3124,0.23489106947063532,0.05651834504293518
PatchCore,category_binary,full_all,qcr_u_original_fixed,pipe_fryum,150,50,100,True,0.6666666666666666,0.7886,0.867929882868504,0.8401826484018264,0.7666666666666667,0.2747644081853719,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.21939999999999993,0.16964530080403095,0.020510517254285432
PatchCore,category_binary,full_all,qcr_u_no_q_detector_aware,pipe_fryum,150,50,100,True,0.6666666666666666,0.7634,0.8641618932112552,0.8303571428571429,0.7466666666666667,0.2603428308199187,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.19419999999999993,0.16587731114678217,0.0106850117096019
PatchCore,category_binary,full_all,qcr_u_neutral_q_detector_aware,pipe_fryum,150,50,100,True,0.6666666666666666,0.7104,0.8273420431488283,0.8264462809917356,0.72,0.23197253344400842,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.1412,0.12905746108435523,0.006774149844194555
PatchCore,category_binary,full_all,qcr_u_no_q_fixed,pipe_fryum,150,50,100,True,0.6666666666666666,0.6478,0.7804863264406103,0.8215767634854771,0.7133333333333334,0.15493419519378668,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.0786,0.08220174437613725,0.0019046323379361407
PatchCore,category_binary,full_all,qcr_u_neutral_q_fixed,pipe_fryum,150,50,100,True,0.6666666666666666,0.5952,0.731933849929937,0.819672131147541,0.7066666666666667,0.20576089211965784,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.025999999999999912,0.03364926786546396,0.0
PatchCore,category_binary,full_all,vlm_only,pipe_fryum,150,50,100,True,0.6666666666666666,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.1290426301546065,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,0.0,0.0,0.0
PatchCore,category_binary,full_all,candidate_quality_neutral,pipe_fryum,150,50,100,True,0.6666666666666666,0.26,0.6616664683230052,0.8,0.6666666666666666,0.0,0.5692,0.6982845820644731,0.819672131147541,0.7066666666666667,-0.30920000000000003,-0.03661811374146784,-0.01967213114754096
PatchCore,generic_binary,crop_or_full,candidate_quality_original,candle,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.0072477743469185,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.18089999999999995,0.1498291660495361,0.2495203289173138
PatchCore,generic_binary,crop_or_full,detector_only,candle,200,100,100,True,0.5,0.984,0.9848109252857524,0.945273631840796,0.945,0.3180439816743701,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.16989999999999994,0.13464009133528854,0.19981908638625057
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,candle,200,100,100,True,0.5,0.9641,0.9797335779709939,0.9644670050761421,0.965,0.379837660063041,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.1499999999999999,0.12956274402053003,0.21901245962159666
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,candle,200,100,100,True,0.5,0.9409,0.9617337333745928,0.91005291005291,0.915,0.45485141917009286,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.1267999999999999,0.11156289942412889,0.16459836459836452
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,candle,200,100,100,True,0.5,0.9399,0.9609037903519163,0.9045226130653267,0.905,0.39737564903491873,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.1257999999999999,0.11073295640145242,0.15906806761078118
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,candle,200,100,100,True,0.5,0.8968,0.9286534056290879,0.8526315789473684,0.86,0.4605022648525976,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.0827,0.07848257167862405,0.10717703349282293
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,candle,200,100,100,True,0.5,0.8804,0.9147519647454679,0.8253968253968254,0.835,0.46899289020066376,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.06629999999999991,0.06458113079500405,0.07994227994227987
PatchCore,generic_binary,crop_or_full,vlm_only,candle,200,100,100,True,0.5,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.4823962372257388,0.8141,0.8501708339504639,0.7454545454545455,0.72,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,candle,200,100,100,True,0.5,0.8067,0.8546105312163487,0.7419354838709677,0.76,0.47937983037231485,0.8141,0.8501708339504639,0.7454545454545455,0.72,-0.007400000000000073,0.004439697265884779,-0.0035190615835777317
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,candle,200,100,100,True,0.5,0.17,0.4656260682828929,0.6666666666666666,0.5,0.0,0.8141,0.8501708339504639,0.7454545454545455,0.72,-0.6441,-0.384544765667571,-0.07878787878787885
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.27497432161693447,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.0004999999999999449,0.0002912621359223433,0.005025125628140725
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.31279617742161425,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.0004999999999999449,0.0002912621359223433,0.005025125628140725
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.35471895405683945,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.0004999999999999449,0.0002912621359223433,0.005025125628140725
PatchCore,generic_binary,crop_or_full,vlm_only,capsules,160,60,100,True,0.625,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.3863069085064326,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,capsules,160,60,100,True,0.625,0.9988333333333334,0.9993457943925234,0.9949748743718593,0.99375,0.36629454318542937,0.9995,0.9997087378640777,0.9949748743718593,0.99375,-0.0006666666666667043,-0.00036294347155430007,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,capsules,160,60,100,True,0.625,0.9975,0.9986719298245613,0.99,0.9875,0.34273472677417194,0.9995,0.9997087378640777,0.9949748743718593,0.99375,-0.0020000000000000018,-0.0010368080395163348,-0.004974874371859284
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,capsules,160,60,100,True,0.625,0.9973333333333333,0.9984546470424942,0.9801980198019802,0.975,0.3430665429312056,0.9995,0.9997087378640777,0.9949748743718593,0.99375,-0.002166666666666761,-0.0012540908215834534,-0.014776854569879094
PatchCore,generic_binary,crop_or_full,candidate_quality_original,capsules,160,60,100,True,0.625,0.995,1.0,0.9949748743718593,0.99375,0.0558321595481609,0.9995,0.9997087378640777,0.9949748743718593,0.99375,-0.0045000000000000595,0.0002912621359223433,0.0
PatchCore,generic_binary,crop_or_full,detector_only,capsules,160,60,100,True,0.625,0.6995,0.8378051471366796,0.7777777777777778,0.65,0.0973009554594214,0.9995,0.9997087378640777,0.9949748743718593,0.99375,-0.30000000000000004,-0.16190359072739802,-0.21719709659408148
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,capsules,160,60,100,True,0.625,0.25,0.6221359093165234,0.7692307692307693,0.625,0.0,0.9995,0.9997087378640777,0.9949748743718593,0.99375,-0.7495,-0.37757282854755425,-0.22574410514109
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,cashew,150,50,100,True,0.6666666666666666,0.999,0.9995048916656372,0.9900990099009901,0.9866666666666667,0.26348337494838847,0.9932,0.9965960478311418,0.9705882352941176,0.96,0.005800000000000027,0.0029088438344954115,0.01951077460687245
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,cashew,150,50,100,True,0.6666666666666666,0.9984,0.9991955913991388,0.9900990099009901,0.9866666666666667,0.27315544619350507,0.9932,0.9965960478311418,0.9705882352941176,0.96,0.005199999999999982,0.0025995435679970758,0.01951077460687245
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,cashew,150,50,100,True,0.6666666666666666,0.9968,0.9984574000928906,0.98,0.9733333333333334,0.3342476824407372,0.9932,0.9965960478311418,0.9705882352941176,0.96,0.0036000000000000476,0.0018613522617488831,0.009411764705882342
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,cashew,150,50,100,True,0.6666666666666666,0.996,0.9980135987733618,0.98,0.9733333333333334,0.35180536645265303,0.9932,0.9965960478311418,0.9705882352941176,0.96,0.0028000000000000247,0.0014175509422200694,0.009411764705882342
PatchCore,generic_binary,crop_or_full,candidate_quality_original,cashew,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0054893132157002,0.9932,0.9965960478311418,0.9705882352941176,0.96,0.0018000000000000238,0.0034039521688582486,0.024386639077741634
PatchCore,generic_binary,crop_or_full,vlm_only,cashew,150,50,100,True,0.6666666666666666,0.9932,0.9965960478311418,0.9705882352941176,0.96,0.3347890317146826,0.9932,0.9965960478311418,0.9705882352941176,0.96,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,cashew,150,50,100,True,0.6666666666666666,0.9882,0.9944445072548362,0.9751243781094527,0.9666666666666667,0.33319874881260303,0.9932,0.9965960478311418,0.9705882352941176,0.96,-0.0050000000000000044,-0.0021515405763055107,0.004536142815335098
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,cashew,150,50,100,True,0.6666666666666666,0.9852,0.9927991968721784,0.9655172413793104,0.9533333333333334,0.331976827072014,0.9932,0.9965960478311418,0.9705882352941176,0.96,-0.008000000000000007,-0.003796850958963316,-0.005070993914807254
PatchCore,generic_binary,crop_or_full,detector_only,cashew,150,50,100,True,0.6666666666666666,0.966,0.9829735785810189,0.9313725490196079,0.9066666666666666,0.1227138930587519,0.9932,0.9965960478311418,0.9705882352941176,0.96,-0.027200000000000002,-0.013622469250122893,-0.039215686274509776
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,cashew,150,50,100,True,0.6666666666666666,0.03,0.48286564329093606,0.8,0.6666666666666666,0.0,0.9932,0.9965960478311418,0.9705882352941176,0.96,-0.9632,-0.5137304045402057,-0.1705882352941176
PatchCore,generic_binary,crop_or_full,vlm_only,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.3965159929098929,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4192257840954177,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4253708150569862,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4192257840954177,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4253708150569862,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.3666046103753211,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4200599550875057,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,candidate_quality_original,chewinggum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.3026062958236151,1.0,1.0,1.0,1.0,-0.0050000000000000044,0.0,-0.005025125628140725
PatchCore,generic_binary,crop_or_full,detector_only,chewinggum,150,50,100,True,0.6666666666666666,0.9918,0.9963432307459066,0.9746192893401016,0.9666666666666667,0.2067258118082996,1.0,1.0,1.0,1.0,-0.008199999999999985,-0.003656769254093417,-0.025380710659898442
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,chewinggum,150,50,100,True,0.6666666666666666,0.63,0.8589205737799017,0.8,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,-0.37,-0.14107942622009828,-0.19999999999999996
PatchCore,generic_binary,crop_or_full,vlm_only,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2263783166995048,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.21207970873252802,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.19843852218582658,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2173309990283418,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2113916971837774,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,fryum,150,50,100,True,0.6666666666666666,0.9974,0.9988109892070288,0.98989898989899,0.9866666666666667,0.26604146709869464,1.0,1.0,1.0,1.0,-0.0026000000000000467,-0.001189010792971179,-0.010101010101010055
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,fryum,150,50,100,True,0.6666666666666666,0.9954,0.9980343034303429,0.9850746268656716,0.98,0.24742561736820046,1.0,1.0,1.0,1.0,-0.0046000000000000485,-0.0019656965696570605,-0.014925373134328401
PatchCore,generic_binary,crop_or_full,candidate_quality_original,fryum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0396972185834439,1.0,1.0,1.0,1.0,-0.0050000000000000044,0.0,-0.005025125628140725
PatchCore,generic_binary,crop_or_full,detector_only,fryum,150,50,100,True,0.6666666666666666,0.9544,0.9791647967969028,0.9148936170212766,0.8933333333333333,0.252438577504773,1.0,1.0,1.0,1.0,-0.045599999999999974,-0.020835203203097175,-0.08510638297872342
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,fryum,150,50,100,True,0.6666666666666666,0.39,0.740139451546763,0.8,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,-0.61,-0.25986054845323703,-0.19999999999999996
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,macaroni1,200,100,100,True,0.5,1.0,1.0,1.0,1.0,0.2870027654691864,0.9969,0.9972118672860764,0.9797979797979798,0.98,0.0030999999999999917,0.002788132713923641,0.02020202020202022
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,macaroni1,200,100,100,True,0.5,1.0,1.0,1.0,1.0,0.3004932990409144,0.9969,0.9972118672860764,0.9797979797979798,0.98,0.0030999999999999917,0.002788132713923641,0.02020202020202022
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,macaroni1,200,100,100,True,0.5,0.9985,0.9986109892070288,0.9850746268656716,0.985,0.35004844369641963,0.9969,0.9972118672860764,0.9797979797979798,0.98,0.0016000000000000458,0.0013991219209524841,0.00527664706769182
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,macaroni1,200,100,100,True,0.5,0.9982,0.9983005393743258,0.98,0.98,0.3615547246006215,0.9969,0.9972118672860764,0.9797979797979798,0.98,0.0012999999999999678,0.001088672088249476,0.00020202020202020332
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,macaroni1,200,100,100,True,0.5,0.9977,0.9978407826830158,0.9795918367346939,0.98,0.3561977398114515,0.9969,0.9972118672860764,0.9797979797979798,0.98,0.0008000000000000229,0.0006289153969394334,-0.00020614306328592402
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,macaroni1,200,100,100,True,0.5,0.9976,0.9977901096443367,0.9797979797979798,0.98,0.33733256997136896,0.9969,0.9972118672860764,0.9797979797979798,0.98,0.0007000000000000339,0.0005782423582603169,0.0
PatchCore,generic_binary,crop_or_full,vlm_only,macaroni1,200,100,100,True,0.5,0.9969,0.9972118672860764,0.9797979797979798,0.98,0.3340504169005371,0.9969,0.9972118672860764,0.9797979797979798,0.98,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,candidate_quality_original,macaroni1,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.1915489210023364,0.9969,0.9972118672860764,0.9797979797979798,0.98,-0.0019000000000000128,0.002788132713923641,0.015176894573879496
PatchCore,generic_binary,crop_or_full,detector_only,macaroni1,200,100,100,True,0.5,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568,0.9969,0.9972118672860764,0.9797979797979798,0.98,-0.13080000000000003,-0.14132205193261982,-0.1667138676484471
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,macaroni1,200,100,100,True,0.5,0.46,0.6862120866146024,0.6666666666666666,0.5,0.0,0.9969,0.9972118672860764,0.9797979797979798,0.98,-0.5368999999999999,-0.31099978067147394,-0.31313131313131315
PatchCore,generic_binary,crop_or_full,candidate_quality_original,macaroni2,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.2029910594659315,0.9101,0.926640952397489,0.8275862068965517,0.825,0.08489999999999998,0.073359047602511,0.16738866747530756
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,macaroni2,200,100,100,True,0.5,0.9915,0.9921368437368104,0.9538461538461539,0.955,0.46110277118271664,0.9101,0.926640952397489,0.8275862068965517,0.825,0.08140000000000003,0.06549589133932143,0.1262599469496022
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,macaroni2,200,100,100,True,0.5,0.9885,0.9904279387911883,0.9504950495049505,0.95,0.4465846010332632,0.9101,0.926640952397489,0.8275862068965517,0.825,0.07840000000000003,0.06378698639369929,0.12290884260839874
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,macaroni2,200,100,100,True,0.5,0.9333,0.9412183506398724,0.8631578947368421,0.87,0.5326931219964925,0.9101,0.926640952397489,0.8275862068965517,0.825,0.0232,0.014577398242383355,0.03557168784029041
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,macaroni2,200,100,100,True,0.5,0.929,0.9368556379271814,0.8599033816425121,0.855,0.4944478836478679,0.9101,0.926640952397489,0.8275862068965517,0.825,0.018900000000000028,0.010214685529692402,0.03231717474596041
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,macaroni2,200,100,100,True,0.5,0.9221,0.9346304989958065,0.8490566037735849,0.84,0.4875555108620895,0.9101,0.926640952397489,0.8275862068965517,0.825,0.01200000000000001,0.00798954659831752,0.021470396877033227
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,macaroni2,200,100,100,True,0.5,0.9193,0.9333086256829423,0.8461538461538461,0.84,0.47742026862914183,0.9101,0.926640952397489,0.8275862068965517,0.825,0.009199999999999986,0.006667673285453257,0.018567639257294433
PatchCore,generic_binary,crop_or_full,vlm_only,macaroni2,200,100,100,True,0.5,0.9101,0.926640952397489,0.8275862068965517,0.825,0.5286248887262252,0.9101,0.926640952397489,0.8275862068965517,0.825,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,detector_only,macaroni2,200,100,100,True,0.5,0.7119,0.7240700426524082,0.72,0.65,0.288483716275031,0.9101,0.926640952397489,0.8275862068965517,0.825,-0.19820000000000004,-0.20257090974508085,-0.10758620689655174
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,macaroni2,200,100,100,True,0.5,0.49,0.7064829738557675,0.6666666666666666,0.5,0.0,0.9101,0.926640952397489,0.8275862068965517,0.825,-0.42010000000000003,-0.22015797854172148,-0.16091954022988508
PatchCore,generic_binary,crop_or_full,candidate_quality_original,pcb1,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.092017341005991,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.33319999999999994,0.2232786392215842,0.32830820770519265
PatchCore,generic_binary,crop_or_full,detector_only,pcb1,200,100,100,True,0.5,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.28179999999999994,0.16221507275567182,0.21052631578947367
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,pcb1,200,100,100,True,0.5,0.8858,0.9255564368355835,0.8526315789473684,0.86,0.3512936602965586,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.22399999999999998,0.14883507605716773,0.18596491228070178
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,pcb1,200,100,100,True,0.5,0.7991,0.8715313761933251,0.7928994082840237,0.825,0.45028440992759405,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.13729999999999998,0.0948100154149093,0.1262327416173571
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,pcb1,200,100,100,True,0.5,0.7824,0.8655962434489998,0.7885714285714286,0.815,0.39565362527051984,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.12059999999999993,0.08887488267058397,0.12190476190476196
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,pcb1,200,100,100,True,0.5,0.7181,0.8255316286919772,0.7176470588235294,0.76,0.4662663083751454,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.056299999999999906,0.048810267913561356,0.050980392156862786
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,pcb1,200,100,100,True,0.5,0.6795,0.789273634684308,0.6842105263157895,0.7,0.42516701114351274,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.017699999999999938,0.012552273905892197,0.01754385964912286
PatchCore,generic_binary,crop_or_full,vlm_only,pcb1,200,100,100,True,0.5,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.0,0.6618,0.7767213607784158,0.6666666666666666,0.5,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,pcb1,200,100,100,True,0.5,0.6118,0.7442540693764604,0.6666666666666666,0.5,0.08970158463818957,0.6618,0.7767213607784158,0.6666666666666666,0.5,-0.050000000000000044,-0.03246729140195537,0.0
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,pcb1,200,100,100,True,0.5,0.14,0.4397627179067989,0.6666666666666666,0.5,0.0,0.6618,0.7767213607784158,0.6666666666666666,0.5,-0.5218,-0.3369586428716169,0.0
