backbone,strategy,eval_mode,category,num_images,num_normal,num_anomaly,candidate_rate_all,candidate_rate_normal,candidate_rate_anomaly,q_mean_normal,q_mean_anomaly,d_mean_normal,d_mean_anomaly,m_mean_normal,m_mean_anomaly,k_mean_normal,k_mean_anomaly,corr_q_y,corr_d_y,corr_m_y,corr_k_y,corr_q_d,corr_q_m,corr_d_m,candidate_rate_gap_anomaly_minus_normal,q_gap_anomaly_minus_normal,d_gap_anomaly_minus_normal,m_gap_anomaly_minus_normal
PatchCore,category_binary,full_all,candle,200,100,100,0.5,0.0,1.0,0.0,0.3637794928904159,0.16972542366129692,0.6752964769378913,0.517635411122013,0.4692284633702259,0.2124288418549165,0.3874794376897516,0.9185586535436917,0.8386278693775345,-0.1361409973550795,0.6377490792601761,0.7620494104248603,-0.15197452803105632,-0.11933169279388617,1.0,0.3637794928904159,0.5055710532765944,-0.048406947751787055
PatchCore,category_binary,full_all,capsules,160,60,100,0.625,0.0,1.0,0.0,0.39248269665616164,0.26165296449178377,0.5101560169064094,0.5164171753624377,0.6266008413093346,0.27807905258807064,0.3817651847164696,0.8541547564722065,0.334815924085099,0.30578826840853923,0.2591094376734149,0.3757510415345977,0.24466864787435713,0.2694914082904632,1.0,0.39248269665616164,0.24850305241462567,0.11018366594689688
PatchCore,category_binary,full_all,cashew,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.23708927791903672,0.08915268649920229,0.5463636794318509,0.2943667090796419,0.41171436494731184,0.14192069698647186,0.34712004459214457,0.8247136907774267,0.7613708292467473,0.32268661967608536,0.6757475871556888,0.6175253114696205,0.2578293485980536,0.4651073603116385,1.0,0.23708927791903672,0.45721099293264866,0.11734765586766993
PatchCore,category_binary,full_all,chewinggum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.5655614171782389,0.09041247457129606,0.8122581431428934,0.3317779635390305,0.490437285023233,0.153895320852775,0.43201371029934504,0.8247136907774267,0.810844178583233,0.32987194926401436,0.6966503641387553,0.7845878543143595,0.4983418954017028,0.5461341734141232,1.0,0.5655614171782389,0.7218456685715973,0.15865932148420253
PatchCore,category_binary,full_all,fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4409628286925302,0.11642916825293613,0.6120549484658457,0.2915321215607771,0.37116818414812963,0.16551982355835818,0.314238631041605,0.8247136907774267,0.7426885895303749,0.30080402502193787,0.6198979799040587,0.6944930794629317,0.2773028150340781,0.37576093986753,1.0,0.4409628286925302,0.4956257802129096,0.07963606258735251
PatchCore,category_binary,full_all,macaroni1,200,100,100,0.5,0.0,1.0,0.0,0.5022804475794654,0.22987863282018567,0.5009511149366567,0.6016985255179214,0.47584940631519923,0.2501847764887035,0.3541971434889685,0.9185586535436917,0.6341141050888979,-0.3379273366747973,0.4666203203495151,0.5871669067240739,-0.3297472986646782,-0.24642933484510957,1.0,0.5022804475794654,0.271072482116471,-0.12584911920272213
PatchCore,category_binary,full_all,macaroni2,200,100,100,0.5,0.0,1.0,0.0,0.5065795622255209,0.39566255003016393,0.591943477232896,0.5565673910552641,0.5233741740824189,0.34621411823196135,0.3913155694655539,0.9185586535436917,0.3671385183695578,-0.0815806128005277,0.1704359299272171,0.3541386776248346,-0.020011372051293344,-0.09254313611217238,1.0,0.5065795622255209,0.19628092720273205,-0.03319321697284516
PatchCore,category_binary,full_all,pcb1,200,100,100,0.5,0.0,1.0,0.0,0.3389826179447873,0.16076739760498618,0.5706769672995944,0.43497501031273667,0.464181767093729,0.19538270117679687,0.3813072992291711,0.9185586535436917,0.7687914590855729,0.08192702729224968,0.6928289834439719,0.7654528994125886,0.13623064547189892,0.05206037506243968,1.0,0.3389826179447873,0.40990956969460823,0.029206756780992327
PatchCore,category_binary,full_all,pcb2,200,100,100,0.5,0.0,1.0,0.0,0.20431916525321575,0.13593610100907882,0.5154120707263983,0.5815491348162835,0.5688991561717173,0.17283236988935136,0.3795219150797839,0.9185586535436917,0.7456978385403974,-0.015242237635767384,0.6619980936807153,0.7447809093967025,0.010482989069272928,0.007707757942366987,1.0,0.20431916525321575,0.37947596971731945,-0.012649978644566184
PatchCore,category_binary,full_all,pcb3,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.39000184184498876,0.16415086993443806,0.5503209161894507,0.501199580361362,0.5764891643034764,0.20940974559077064,0.42454301806185823,0.9195469385724475,0.7503242719001549,0.23922879965926575,0.7480401606549943,0.7435380614051884,0.21094476211108007,0.2432800895835748,1.0,0.39000184184498876,0.3861700462550126,0.07528958394211438
PatchCore,category_binary,full_all,pcb4,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.2945756603387778,0.11432736849386477,0.6945928511140579,0.35498618529049353,0.427080411250892,0.17117197808254037,0.37135512472733817,0.9195469385724475,0.8502176951864261,0.20441629332892094,0.6460035041695011,0.7896344946192468,0.1407685233616874,0.21833912293268248,1.0,0.2945756603387778,0.5802654826201932,0.0720942259603985
PatchCore,category_binary,full_all,pipe_fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4426292819424904,0.13202675585164875,0.6564546417085683,0.4001038368242464,0.44512148183407435,0.175149744486259,0.39095920555295605,0.8247136907774267,0.8070180191327054,0.11300563806470199,0.7136338704374965,0.7570214348528294,0.06777441070995302,0.2347076277999776,1.0,0.4426292819424904,0.5244278858569196,0.04501764500982797
PatchCore,generic_binary,crop_or_full,candle,200,100,100,0.5,0.0,1.0,0.0,0.3637794928904159,0.16972542366129692,0.6752964769378913,0.4280583763534401,0.599420990847635,0.21716243940406843,0.4489265994922663,0.9185586535436917,0.8386278693775345,0.544043959249379,0.7709454513272798,0.7620494104248603,0.48255177002518856,0.4303679225661563,1.0,0.3637794928904159,0.5055710532765944,0.17136261449419493
PatchCore,generic_binary,crop_or_full,capsules,160,60,100,0.625,0.0,1.0,0.0,0.39248269665616164,0.26165296449178377,0.5101560169064094,0.15737955429369163,0.7006004027077932,0.1772820645090186,0.4043257175549361,0.8541547564722065,0.334815924085099,0.8377033276237587,0.593128615688227,0.3757510415345977,0.7700533007183545,0.26916450327211106,1.0,0.39248269665616164,0.24850305241462567,0.5432208484141016
PatchCore,generic_binary,crop_or_full,cashew,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.23708927791903672,0.08915268649920229,0.5463636794318509,0.2079784672958598,0.6450512113749745,0.12426007501377645,0.4207238207213375,0.8247136907774267,0.7613708292467473,0.8054101256287718,0.7890798311107514,0.6175253114696205,0.6365171679579131,0.6206014697257942,1.0,0.23708927791903672,0.45721099293264866,0.4370727440791147
PatchCore,generic_binary,crop_or_full,chewinggum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.5655614171782389,0.09041247457129606,0.8122581431428934,0.133923363625167,0.6894899632642373,0.10243403567189667,0.5956548173204648,0.8247136907774267,0.810844178583233,0.8165147259010258,0.8152083023395842,0.7845878543143595,0.7914197418808354,0.7892938526978914,1.0,0.5655614171782389,0.7218456685715973,0.5555665996390703
PatchCore,generic_binary,crop_or_full,fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4409628286925302,0.11642916825293613,0.6120549484658457,0.10823831123240163,0.685584015870479,0.10380620299818237,0.49154605023510956,0.8247136907774267,0.7426885895303749,0.8165147259010258,0.8054101256287718,0.6944930794629317,0.6851355355390608,0.7182188133037726,1.0,0.4409628286925302,0.4956257802129096,0.5773457046380774
PatchCore,generic_binary,crop_or_full,macaroni1,200,100,100,0.5,0.0,1.0,0.0,0.5022804475794654,0.22987863282018567,0.5009511149366567,0.14976713759815144,0.6525788975023278,0.1608481632437485,0.4277275612312,0.9185586535436917,0.6341141050888979,0.8606668046832742,0.8253325265276316,0.5871669067240739,0.7662642347347352,0.5448906656104677,1.0,0.5022804475794654,0.271072482116471,0.5028117599041764
PatchCore,generic_binary,crop_or_full,macaroni2,200,100,100,0.5,0.0,1.0,0.0,0.5065795622255209,0.39566255003016393,0.591943477232896,0.41485683290788367,0.6791338325015608,0.3151177698918023,0.4712972558184594,0.9185586535436917,0.3671385183695578,0.7103229152759322,0.4628097609405733,0.3541386776248346,0.6163139391502526,0.22523806434798677,1.0,0.5065795622255209,0.19628092720273205,0.2642769995936771
PatchCore,generic_binary,crop_or_full,pcb1,200,100,100,0.5,0.0,1.0,0.0,0.3389826179447873,0.16076739760498618,0.5706769672995944,0.45022872686257054,0.5273328723907289,0.21468810133045987,0.3666301022548136,0.9185586535436917,0.7687914590855729,0.2802493238030866,0.5308802085639435,0.7654528994125886,0.2650430052556538,0.04000510975362588,1.0,0.3389826179447873,0.40990956969460823,0.07710414552815836
PatchCore,generic_binary,crop_or_full,pcb2,200,100,100,0.5,0.0,1.0,0.0,0.20431916525321575,0.13593610100907882,0.5154120707263983,0.495978020915177,0.5048239054263782,0.1961785718239751,0.33285803878847003,0.9185586535436917,0.7456978385403974,0.0618349867723745,0.5457760317079888,0.7447809093967025,-0.003376477086393135,-0.07594335752499748,1.0,0.20431916525321575,0.37947596971731945,0.008845884511201219
PatchCore,generic_binary,crop_or_full,pcb3,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.39000184184498876,0.16415086993443806,0.5503209161894507,0.33570113998459256,0.45106183361447244,0.20373704163046663,0.3276127781368549,0.9195469385724475,0.7503242719001549,0.2757562077792826,0.504352616342581,0.7435380614051884,0.22264555671250727,0.23956831580491453,1.0,0.39000184184498876,0.3861700462550126,0.11536069362987988
PatchCore,generic_binary,crop_or_full,pcb4,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.2945756603387778,0.11432736849386477,0.6945928511140579,0.2968646138207879,0.4668326771571014,0.16456274579370372,0.3966868625612856,0.9195469385724475,0.8502176951864261,0.5681469629183852,0.7670755705203552,0.7896344946192468,0.4919223262073904,0.5038037825691284,1.0,0.2945756603387778,0.5802654826201932,0.16996806333631354
PatchCore,generic_binary,crop_or_full,pipe_fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4426292819424904,0.13202675585164875,0.6564546417085683,0.20485173721858785,0.7308531338024248,0.153039848123987,0.5561072452673197,0.8247136907774267,0.8070180191327054,0.8165147259010258,0.810309213984178,0.7570214348528294,0.6836010205795902,0.7912912041969882,1.0,0.4426292819424904,0.5244278858569196,0.5260013965838369
PatchCore,generic_binary,crop_topk_ensemble,candle,200,100,100,0.5,0.0,1.0,0.0,0.3637794928904159,0.16972542366129692,0.6752964769378913,0.4280583763534401,0.6073490985677331,0.21716243940406843,0.4479503317664819,0.9185586535436917,0.8386278693775345,0.567600144686474,0.7666152701807551,0.7620494104248603,0.4923147868266346,0.4230090640834674,1.0,0.3637794928904159,0.5055710532765944,0.17929072221429304
PatchCore,generic_binary,crop_topk_ensemble,capsules,160,60,100,0.625,0.0,1.0,0.0,0.39248269665616164,0.26165296449178377,0.5101560169064094,0.15737955429369163,0.7353725413706742,0.1772820645090186,0.3974753755314556,0.8541547564722065,0.334815924085099,0.8377033276237587,0.5553942315610306,0.3757510415345977,0.7281638481179152,0.17638504761511742,1.0,0.39248269665616164,0.24850305241462567,0.5779929870769825
PatchCore,generic_binary,crop_topk_ensemble,cashew,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.23708927791903672,0.08915268649920229,0.5463636794318509,0.2079784672958598,0.6556218459957496,0.12426007501377645,0.4203926022938706,0.8247136907774267,0.7613708292467473,0.8096560022034572,0.7903862546721929,0.6175253114696205,0.6428329848478384,0.5905122620700498,1.0,0.23708927791903672,0.45721099293264866,0.4476433786998898
PatchCore,generic_binary,crop_topk_ensemble,chewinggum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.5655614171782389,0.09041247457129606,0.8122581431428934,0.133923363625167,0.6941120494379878,0.10243403567189667,0.5986928520144854,0.8247136907774267,0.810844178583233,0.8165147259010258,0.8145550905588632,0.7845878543143595,0.7864788213730364,0.7827799899239667,1.0,0.5655614171782389,0.7218456685715973,0.5601886858128208
PatchCore,generic_binary,crop_topk_ensemble,fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4409628286925302,0.11642916825293613,0.6120549484658457,0.10277251405588826,0.7256624562276427,0.10117023698525791,0.4820666607972143,0.8247136907774267,0.7426885895303749,0.8165147259010258,0.8060633374094927,0.6944930794629317,0.6682558709848838,0.5935191501543484,1.0,0.4409628286925302,0.4956257802129096,0.6228899421717544
PatchCore,generic_binary,crop_topk_ensemble,macaroni1,200,100,100,0.5,0.0,1.0,0.0,0.5022804475794654,0.22987863282018567,0.5009511149366567,0.14976713759815144,0.6650365432976681,0.1608481632437485,0.42878864162164,0.9185586535436917,0.6341141050888979,0.862052462650162,0.8249861120359097,0.5871669067240739,0.7642264560838324,0.5373266981463499,1.0,0.5022804475794654,0.271072482116471,0.5152694056995167
PatchCore,generic_binary,crop_topk_ensemble,macaroni2,200,100,100,0.5,0.0,1.0,0.0,0.5065795622255209,0.39566255003016393,0.591943477232896,0.4148565112169322,0.6957099067704824,0.31511764867160214,0.4693739801788702,0.9185586535436917,0.3671385183695578,0.7380360746136911,0.45466902038510654,0.3541386776248346,0.6468179427565487,0.19797403867862037,1.0,0.5065795622255209,0.19628092720273205,0.2808533955535502
PatchCore,generic_binary,crop_topk_ensemble,pcb1,200,100,100,0.5,0.0,1.0,0.0,0.3389826179447873,0.16076739760498618,0.5706769672995944,0.45022872686257054,0.5445513444090911,0.21468810133045987,0.3687201400733622,0.9185586535436917,0.7687914590855729,0.3306526323486356,0.5255107839422527,0.7654528994125886,0.3321997042019633,0.05823809817138858,1.0,0.3389826179447873,0.40990956969460823,0.0943226175465206
PatchCore,generic_binary,crop_topk_ensemble,pcb2,200,100,100,0.5,0.0,1.0,0.0,0.20431916525321575,0.13593610100907882,0.5154120707263983,0.495978020915177,0.5178475745819897,0.1961785718239751,0.33431999438645366,0.9185586535436917,0.7456978385403974,0.1066956634503717,0.5456028244621279,0.7447809093967025,0.009325890781694128,-0.08923970881730452,1.0,0.20431916525321575,0.37947596971731945,0.021869553666812702
PatchCore,generic_binary,crop_topk_ensemble,pcb3,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.39000184184498876,0.16415086993443806,0.5503209161894507,0.33570113998459256,0.4880698753390282,0.20373704163046663,0.33879823311204793,0.9195469385724475,0.7503242719001549,0.37916478569651363,0.5456817494736799,0.7435380614051884,0.3171109491722787,0.25473174687679717,1.0,0.39000184184498876,0.3861700462550126,0.15236873535443562
PatchCore,generic_binary,crop_topk_ensemble,pcb4,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.2945756603387778,0.11432736849386477,0.6945928511140579,0.2968646138207879,0.47357195506974825,0.16456274579370372,0.3983446433496048,0.9195469385724475,0.8502176951864261,0.5753495504350082,0.7675900410572569,0.7896344946192468,0.5010238247510674,0.5015770091809644,1.0,0.2945756603387778,0.5802654826201932,0.17670734124896037
PatchCore,generic_binary,crop_topk_ensemble,pipe_fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4426292819424904,0.13202675585164875,0.6564546417085683,0.20485173721858785,0.7346430386384071,0.153039848123987,0.5552993437918651,0.8247136907774267,0.8070180191327054,0.8165147259010258,0.8099826080938176,0.7570214348528294,0.6749562235384116,0.7801415194491167,1.0,0.4426292819424904,0.5244278858569196,0.5297913014198192
PatchCore,generic_binary,full_all,candle,200,100,100,0.5,0.0,1.0,0.0,0.3637794928904159,0.16972542366129692,0.6752964769378913,0.564641563031811,0.5292737923812026,0.20317630537866604,0.42911482321556604,0.9185586535436917,0.8386278693775345,-0.1040975547624568,0.7054731123918244,0.7620494104248603,-0.1341478685542571,-0.07954364801786643,1.0,0.3637794928904159,0.5055710532765944,-0.035367770650608366
PatchCore,generic_binary,full_all,capsules,160,60,100,0.625,0.0,1.0,0.0,0.39248269665616164,0.26165296449178377,0.5101560169064094,0.47000365498425023,0.5181489904490418,0.2642161011998147,0.33960829795568026,0.8541547564722065,0.334815924085099,0.10565627555614976,0.18336115546252446,0.3757510415345977,0.12099890169322386,0.0627188533864562,1.0,0.39248269665616164,0.24850305241462567,0.048145335464791605
PatchCore,generic_binary,full_all,cashew,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.23708927791903672,0.08915268649920229,0.5463636794318509,0.3294786047891799,0.5199471979123083,0.1457094990680016,0.39814432142839784,0.8247136907774267,0.7613708292467473,0.4500629169166454,0.7250650766001109,0.6175253114696205,0.33525161399999753,0.5460579302107236,1.0,0.23708927791903672,0.45721099293264866,0.19046859312312836
PatchCore,generic_binary,full_all,chewinggum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.5655614171782389,0.09041247457129606,0.8122581431428934,0.2529025880615951,0.523114572983741,0.1344837413075235,0.46616954307268954,0.8247136907774267,0.810844178583233,0.5379199014235958,0.7632779657722789,0.7845878543143595,0.6594115507220247,0.7287215702044054,1.0,0.5655614171782389,0.7218456685715973,0.2702119849221459
PatchCore,generic_binary,full_all,fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4409628286925302,0.11642916825293613,0.6120549484658457,0.295805466727972,0.34440456473335446,0.167171644810427,0.3027788951779963,0.8247136907774267,0.7426885895303749,0.13096896203452454,0.544452019230804,0.6944930794629317,0.15838697491245304,0.30695903953454434,1.0,0.4409628286925302,0.4956257802129096,0.04859909800538248
PatchCore,generic_binary,full_all,macaroni1,200,100,100,0.5,0.0,1.0,0.0,0.5022804475794654,0.22987863282018567,0.5009511149366567,0.3958358369919013,0.3813009969630778,0.2395285153587461,0.31775319842402633,0.9185586535436917,0.6341141050888979,-0.0469391636283291,0.34780014968887396,0.5871669067240739,-0.0763331311991914,0.03178591384524656,1.0,0.5022804475794654,0.271072482116471,-0.014534840028823492
PatchCore,generic_binary,full_all,macaroni2,200,100,100,0.5,0.0,1.0,0.0,0.5065795622255209,0.39566255003016393,0.591943477232896,0.5379463787453593,0.5760779201452757,0.34724741450010027,0.4453091800131266,0.9185586535436917,0.3671385183695578,0.07638439542469791,0.320606612088698,0.3541386776248346,0.08372891775396589,0.07492430345341067,1.0,0.5065795622255209,0.19628092720273205,0.03813154139991637
PatchCore,generic_binary,full_all,pcb1,200,100,100,0.5,0.0,1.0,0.0,0.3389826179447873,0.16076739760498618,0.5706769672995944,0.5462067196798815,0.48661938805418403,0.19913829360815644,0.3768904121969819,0.9185586535436917,0.7687914590855729,-0.148092195211149,0.6587071560093564,0.7654528994125886,-0.05517751750795902,-0.17110011636879424,1.0,0.3389826179447873,0.40990956969460823,-0.059587331625697515
PatchCore,generic_binary,full_all,pcb2,200,100,100,0.5,0.0,1.0,0.0,0.20431916525321575,0.13593610100907882,0.5154120707263983,0.6286341414485009,0.6059903444847118,0.1800533230139043,0.40568336085328743,0.9185586535436917,0.7456978385403974,-0.049537272316243997,0.6933486051815549,0.7447809093967025,-0.04484398696749835,-0.009229805715122474,1.0,0.20431916525321575,0.37947596971731945,-0.022643796963789153
PatchCore,generic_binary,full_all,pcb3,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.39000184184498876,0.16415086993443806,0.5503209161894507,0.5671512548275176,0.6034891664502385,0.20775597630845602,0.4094872930455196,0.9195469385724475,0.7503242719001549,0.10700987167554252,0.6962501266068952,0.7435380614051884,0.04741813381449353,0.08960881181297807,1.0,0.39000184184498876,0.3861700462550126,0.03633791162272093
PatchCore,generic_binary,full_all,pcb4,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.2945756603387778,0.11432736849386477,0.6945928511140579,0.5250289413533743,0.5292623599766738,0.18055010701214425,0.4445935910039603,0.9195469385724475,0.8502176951864261,0.01783497861259042,0.6893905194482065,0.7896344946192468,-0.023827937153790217,0.08326742586617104,1.0,0.2945756603387778,0.5802654826201932,0.004233418623299512
PatchCore,generic_binary,full_all,pipe_fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4426292819424904,0.13202675585164875,0.6564546417085683,0.33666277665297684,0.5892419067805718,0.17962221802135242,0.5104195987483974,0.8247136907774267,0.8070180191327054,0.6306759742859523,0.8014908549444468,0.7570214348528294,0.6058123579887419,0.7510391334932266,1.0,0.4426292819424904,0.5244278858569196,0.2525791301275949
PatchCore,inspection_binary,crop_or_full,candle,200,100,100,0.5,0.0,1.0,0.0,0.3637794928904159,0.16972542366129692,0.6752964769378913,0.1575991252199366,0.5498066438678638,0.1507812145525863,0.44266625419372496,0.9185586535436917,0.8386278693775345,0.7977925744357337,0.7737167672610556,0.7620494104248603,0.7157118962151813,0.6908128400624247,1.0,0.3637794928904159,0.5055710532765944,0.39220751864792724
PatchCore,inspection_binary,crop_or_full,capsules,160,60,100,0.625,0.0,1.0,0.0,0.39248269665616164,0.26165296449178377,0.5101560169064094,0.2202319161597478,0.6327798118883927,0.20763347568549603,0.373924221189991,0.8541547564722065,0.334815924085099,0.8365852717977676,0.5458907570401071,0.3757510415345977,0.7151502638579773,0.2536592369980706,1.0,0.39248269665616164,0.24850305241462567,0.4125478957286449
PatchCore,inspection_binary,crop_or_full,cashew,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.23708927791903672,0.08915268649920229,0.5463636794318509,0.08253090282647933,0.6224943984693341,0.07977162635168102,0.4137003962845508,0.8247136907774267,0.7613708292467473,0.8165147259010258,0.8152083023395842,0.6175253114696205,0.6479915670520163,0.6387126255753323,1.0,0.23708927791903672,0.45721099293264866,0.5399634956428547
PatchCore,inspection_binary,crop_or_full,chewinggum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.5655614171782389,0.09041247457129606,0.8122581431428934,0.18912460424065436,0.6861142217390009,0.12088670030274107,0.5657241790907951,0.8247136907774267,0.810844178583233,0.8145558146409795,0.8148816964492236,0.7845878543143595,0.5873225189692589,0.6511804373369866,1.0,0.5655614171782389,0.7218456685715973,0.4969896174983466
PatchCore,inspection_binary,crop_or_full,fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4409628286925302,0.11642916825293613,0.6120549484658457,0.14775124842793777,0.5993497421971273,0.12003394945052025,0.4612756946820065,0.8247136907774267,0.7426885895303749,0.8037770961769697,0.7907128605625533,0.6944930794629317,0.7138959010205813,0.7384006566177106,1.0,0.4409628286925302,0.4956257802129096,0.4515984937691896
PatchCore,inspection_binary,crop_or_full,macaroni1,200,100,100,0.5,0.0,1.0,0.0,0.5022804475794654,0.22987863282018567,0.5009511149366567,0.22950828140707955,0.6122723443659235,0.19628206384775204,0.3736329503167513,0.9185586535436917,0.6341141050888979,0.7337058934671663,0.6910969109853621,0.5871669067240739,0.7184182205433518,0.42863882336918585,1.0,0.5022804475794654,0.271072482116471,0.3827640629588439
PatchCore,inspection_binary,crop_or_full,macaroni2,200,100,100,0.5,0.0,1.0,0.0,0.5065795622255209,0.39566255003016393,0.591943477232896,0.34241377172456966,0.4554776504469953,0.2858151103780349,0.3530410622529267,0.9185586535436917,0.3671385183695578,0.3025930585191547,0.2248230051275689,0.3541386776248346,0.25221849923498874,0.036098950443237014,1.0,0.5065795622255209,0.19628092720273205,0.11306387872242563
PatchCore,inspection_binary,crop_or_full,pcb1,200,100,100,0.5,0.0,1.0,0.0,0.3389826179447873,0.16076739760498618,0.5706769672995944,0.5608170626075835,0.5380309065630926,0.21215996372575144,0.3866525399917372,0.9185586535436917,0.7687914590855729,-0.05092293028313193,0.5658680722278641,0.7654528994125886,-0.07663204825681592,-0.09080472499791271,1.0,0.3389826179447873,0.40990956969460823,-0.022786156044490857
PatchCore,inspection_binary,crop_or_full,pcb2,200,100,100,0.5,0.0,1.0,0.0,0.20431916525321575,0.13593610100907882,0.5154120707263983,0.1262901631628525,0.5284896192866912,0.11335007365217814,0.3966328238517458,0.9185586535436917,0.7456978385403974,0.8234275556162716,0.8204827236435237,0.7447809093967025,0.7473122092819047,0.685137046792488,1.0,0.20431916525321575,0.37947596971731945,0.4021994561238388
PatchCore,inspection_binary,crop_or_full,pcb3,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.39000184184498876,0.16415086993443806,0.5503209161894507,0.26590848044869686,0.43820637656659017,0.1832154023354425,0.33792128881034295,0.9195469385724475,0.7503242719001549,0.4661103064328919,0.614106330881599,0.7435380614051884,0.4480354311835477,0.368253487569659,1.0,0.39000184184498876,0.3861700462550126,0.1722978961178933
PatchCore,inspection_binary,crop_or_full,pcb4,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.2945756603387778,0.11432736849386477,0.6945928511140579,0.4198065087567876,0.5244767298835149,0.18746641676857434,0.4533248201230415,0.9195469385724475,0.8502176951864261,0.3681895502665583,0.7439243963597812,0.7896344946192468,0.3878325494000068,0.40626209092965093,1.0,0.2945756603387778,0.5802654826201932,0.1046702211267273
PatchCore,inspection_binary,crop_or_full,pipe_fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4426292819424904,0.13202675585164875,0.6564546417085683,0.28484023539498776,0.6048725827195142,0.17075698664224181,0.4841344917973139,0.8247136907774267,0.8070180191327054,0.7025292701652426,0.7351898592012835,0.7570214348528294,0.5075816344129834,0.5524611833772036,1.0,0.4426292819424904,0.5244278858569196,0.3200323473245264
PatchCore,inspection_binary,crop_topk_ensemble,candle,200,100,100,0.5,0.0,1.0,0.0,0.3637794928904159,0.16972542366129692,0.6752964769378913,0.1575991252199366,0.5549379538076452,0.1507812145525863,0.4429513447462982,0.9185586535436917,0.8386278693775345,0.7977925744357337,0.7735435600151948,0.7620494104248603,0.7144712297179442,0.6869068228049942,1.0,0.3637794928904159,0.5055710532765944,0.39733882858770864
PatchCore,inspection_binary,crop_topk_ensemble,capsules,160,60,100,0.625,0.0,1.0,0.0,0.39248269665616164,0.26165296449178377,0.5101560169064094,0.2202319161597478,0.6822293740790453,0.20763347568549603,0.3648764878241015,0.8541547564722065,0.334815924085099,0.8374238136672612,0.4874723401320772,0.3757510415345977,0.6895601974269805,0.1241212910487857,1.0,0.39248269665616164,0.24850305241462567,0.46199745791929747
PatchCore,inspection_binary,crop_topk_ensemble,cashew,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.23708927791903672,0.08915268649920229,0.5463636794318509,0.08253090282647933,0.6338417464187962,0.07977162635168102,0.41614930973568126,0.8247136907774267,0.7613708292467473,0.8165147259010258,0.8145550905588632,0.6175253114696205,0.6450422510660833,0.6123587771107126,1.0,0.23708927791903672,0.45721099293264866,0.5513108435923169
PatchCore,inspection_binary,crop_topk_ensemble,chewinggum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.5655614171782389,0.09041247457129606,0.8122581431428934,0.18912460424065436,0.6906800726038215,0.12088670030274107,0.5658391203143094,0.8247136907774267,0.810844178583233,0.8145558146409795,0.8129220611070613,0.7845878543143595,0.5772447734685218,0.6331160743634362,1.0,0.5655614171782389,0.7218456685715973,0.5015554683631671
PatchCore,inspection_binary,crop_topk_ensemble,fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4409628286925302,0.11642916825293613,0.6120549484658457,0.13844558172890578,0.6557506719494086,0.1163908086299258,0.45137805364690914,0.8247136907774267,0.7426885895303749,0.8070431550805738,0.7910394664529137,0.6944930794629317,0.679944304080426,0.6198025223629693,1.0,0.4409628286925302,0.4956257802129096,0.5173050902205029
PatchCore,inspection_binary,crop_topk_ensemble,macaroni1,200,100,100,0.5,0.0,1.0,0.0,0.5022804475794654,0.22987863282018567,0.5009511149366567,0.22950828140707955,0.6258387938961757,0.19628206384775204,0.37499223072419446,0.9185586535436917,0.6341141050888979,0.7383824891054132,0.6867667298388372,0.5871669067240739,0.7219859402633866,0.4321174233789606,1.0,0.5022804475794654,0.271072482116471,0.3963305124890961
