category,weight_id,tune_patchcore_f1,tune_enhanced_f1,mean_w,contrast_w,peak_w,stability_w,compact_w,aspect_w,area_penalty_w
grid,4425,0.4360690516139159,0.4360690516139159,0.3846153846153846,0.07692307692307693,0.07692307692307693,0.23076923076923075,0.15384615384615385,0.07692307692307693,0.0
grid,4426,0.4360690516139159,0.4360690516139159,0.37037037037037035,0.07407407407407407,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.07407407407407407,0.037037037037037035
grid,4427,0.4360690516139159,0.4360690516139159,0.3571428571428571,0.07142857142857142,0.07142857142857142,0.21428571428571425,0.14285714285714285,0.07142857142857142,0.07142857142857142
grid,4428,0.4360690516139159,0.4360690516139159,0.625,0.125,0.25,0.0,0.0,0.0,0.0
grid,4429,0.4360690516139159,0.4360690516139159,0.588235294117647,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705
grid,4430,0.4360690516139159,0.4360690516139159,0.5555555555555556,0.11111111111111112,0.22222222222222224,0.0,0.0,0.0,0.11111111111111112
grid,4431,0.4360690516139159,0.4360690516139159,0.588235294117647,0.11764705882352941,0.23529411764705882,0.0,0.0,0.058823529411764705,0.0
grid,4432,0.4360690516139159,0.4360690516139159,0.5555555555555555,0.1111111111111111,0.2222222222222222,0.0,0.0,0.05555555555555555,0.05555555555555555
grid,4433,0.4360690516139159,0.4360690516139159,0.5263157894736842,0.10526315789473684,0.21052631578947367,0.0,0.0,0.05263157894736842,0.10526315789473684
grid,4434,0.4360690516139159,0.4360690516139159,0.5555555555555556,0.11111111111111112,0.22222222222222224,0.0,0.0,0.11111111111111112,0.0
grid,4435,0.4360690516139159,0.4360690516139159,0.5263157894736842,0.10526315789473684,0.21052631578947367,0.0,0.0,0.10526315789473684,0.05263157894736842
grid,4436,0.4360690516139159,0.4360690516139159,0.5,0.1,0.2,0.0,0.0,0.1,0.1
grid,4437,0.4360690516139159,0.4360690516139159,0.5555555555555556,0.11111111111111112,0.22222222222222224,0.0,0.11111111111111112,0.0,0.0
