category,weight_id,tune_patchcore_f1,tune_rerank_f1,mean_w,max_w,gap_w,area_w,compact_w,aspect_w,semantic_w
screw,1746,0.3853646333333333,0.4014367,0.35294117647058826,0.23529411764705885,0.11764705882352942,0.0,0.11764705882352942,0.05882352941176471,0.11764705882352942
screw,1747,0.3853646333333333,0.4014367,0.3157894736842105,0.2105263157894737,0.10526315789473685,0.0,0.10526315789473685,0.052631578947368425,0.2105263157894737
screw,1748,0.3853646333333333,0.4014367,0.375,0.25000000000000006,0.12500000000000003,0.0,0.12500000000000003,0.12500000000000003,0.0
screw,1749,0.3853646333333333,0.4014367,0.35294117647058826,0.23529411764705885,0.11764705882352942,0.0,0.11764705882352942,0.11764705882352942,0.05882352941176471
screw,1750,0.3853646333333333,0.4014367,0.33333333333333337,0.22222222222222227,0.11111111111111113,0.0,0.11111111111111113,0.11111111111111113,0.11111111111111113
screw,1751,0.3853646333333333,0.4014367,0.3,0.2,0.1,0.0,0.1,0.1,0.2
screw,1752,0.3853646333333333,0.4014367,0.37499999999999994,0.25,0.125,0.0,0.25,0.0,0.0
screw,1753,0.3853646333333333,0.4014367,0.3529411764705882,0.23529411764705882,0.11764705882352941,0.0,0.23529411764705882,0.0,0.058823529411764705
screw,1754,0.3853646333333333,0.4014367,0.3333333333333333,0.22222222222222224,0.11111111111111112,0.0,0.22222222222222224,0.0,0.11111111111111112
screw,1755,0.3853646333333333,0.4014367,0.3,0.2,0.1,0.0,0.2,0.0,0.2
screw,1756,0.3853646333333333,0.4014367,0.3529411764705882,0.23529411764705882,0.11764705882352941,0.0,0.23529411764705882,0.058823529411764705,0.0
screw,1757,0.3853646333333333,0.4014367,0.33333333333333326,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.05555555555555555,0.05555555555555555
screw,1758,0.3853646333333333,0.4014367,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.0,0.21052631578947367,0.05263157894736842,0.10526315789473684
screw,1759,0.3853646333333333,0.4014367,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.0,0.19047619047619047,0.047619047619047616,0.19047619047619047
screw,1760,0.3853646333333333,0.4014367,0.3333333333333333,0.22222222222222224,0.11111111111111112,0.0,0.22222222222222224,0.11111111111111112,0.0
screw,1761,0.3853646333333333,0.4014367,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.0,0.21052631578947367,0.10526315789473684,0.05263157894736842
screw,1762,0.3853646333333333,0.4014367,0.3,0.2,0.1,0.0,0.2,0.1,0.1
screw,1763,0.3853646333333333,0.4014367,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182
screw,1764,0.3853646333333333,0.4014367,0.4285714285714286,0.28571428571428575,0.14285714285714288,0.14285714285714288,0.0,0.0,0.0
screw,1765,0.3853646333333333,0.4014367,0.39999999999999997,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
screw,1766,0.3853646333333333,0.4014367,0.375,0.25000000000000006,0.12500000000000003,0.12500000000000003,0.0,0.0,0.12500000000000003
screw,1767,0.3853646333333333,0.4014367,0.33333333333333337,0.22222222222222227,0.11111111111111113,0.11111111111111113,0.0,0.0,0.22222222222222227
screw,1768,0.3853646333333333,0.4014367,0.39999999999999997,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.0
screw,1769,0.3853646333333333,0.4014367,0.37499999999999994,0.25,0.125,0.125,0.0,0.0625,0.0625
screw,1770,0.3853646333333333,0.4014367,0.35294117647058826,0.23529411764705885,0.11764705882352942,0.11764705882352942,0.0,0.05882352941176471,0.11764705882352942
screw,1771,0.3853646333333333,0.4014367,0.3157894736842105,0.2105263157894737,0.10526315789473685,0.10526315789473685,0.0,0.052631578947368425,0.2105263157894737
screw,1772,0.3853646333333333,0.4014367,0.375,0.25000000000000006,0.12500000000000003,0.12500000000000003,0.0,0.12500000000000003,0.0
