category,image_id,caliper,positive_count,matched_count,coverage,median_nearest_distance,reuse_fraction,response_pair_accuracy,MLP_pair_accuracy
macaroni2,0d589de7718ba1b4532880ec,0.1,32,32,1.0,0.00022009015083312988,0.03125,0.4375,1.0
macaroni2,14947f4fbed997508681936b,0.01,32,0,0.0,0.7304302453994751,,,
macaroni2,14947f4fbed997508681936b,0.05,32,0,0.0,0.7304302453994751,,,
macaroni2,14947f4fbed997508681936b,0.1,32,0,0.0,0.7304302453994751,,,
macaroni2,15fe0ec6952569c6d987e369,0.01,32,31,0.96875,0.0003711727913469076,0.0,0.4516128897666931,1.0
macaroni2,15fe0ec6952569c6d987e369,0.05,32,32,1.0,0.0003711727913469076,0.0,0.4375,1.0
macaroni2,15fe0ec6952569c6d987e369,0.1,32,32,1.0,0.0003711727913469076,0.0,0.4375,1.0
macaroni2,169f7ea77a6f29b7261b88e9,0.01,32,8,0.25,1.415549397468567,0.0,0.5,1.0
macaroni2,169f7ea77a6f29b7261b88e9,0.05,32,8,0.25,1.415549397468567,0.0,0.5,1.0
macaroni2,169f7ea77a6f29b7261b88e9,0.1,32,8,0.25,1.415549397468567,0.0,0.5,1.0
macaroni2,1dea0ee12acb9c510e2cdd46,0.01,32,0,0.0,0.4936240315437317,,,
macaroni2,1dea0ee12acb9c510e2cdd46,0.05,32,1,0.03125,0.4936240315437317,0.0,1.0,1.0
macaroni2,1dea0ee12acb9c510e2cdd46,0.1,32,1,0.03125,0.4936240315437317,0.0,1.0,1.0
macaroni2,21b2c0a524a8bfb810c613c6,0.01,32,0,0.0,2.7474608421325684,,,
macaroni2,21b2c0a524a8bfb810c613c6,0.05,32,0,0.0,2.7474608421325684,,,
macaroni2,21b2c0a524a8bfb810c613c6,0.1,32,1,0.03125,2.7474608421325684,0.0,1.0,1.0
macaroni2,21cbc2dafd0b25d4fa7f8cd9,0.01,27,25,0.9259259259259259,0.00027382373809814453,0.0,0.47999998927116394,1.0
macaroni2,21cbc2dafd0b25d4fa7f8cd9,0.05,27,27,1.0,0.00027382373809814453,0.0,0.48148149251937866,1.0
macaroni2,21cbc2dafd0b25d4fa7f8cd9,0.1,27,27,1.0,0.00027382373809814453,0.0,0.48148149251937866,1.0
macaroni2,22fea48efc706041289e9a7b,0.01,32,32,1.0,0.00015780329704284668,0.0,0.4375,1.0
macaroni2,22fea48efc706041289e9a7b,0.05,32,32,1.0,0.00015780329704284668,0.0,0.4375,1.0
macaroni2,22fea48efc706041289e9a7b,0.1,32,32,1.0,0.00015780329704284668,0.0,0.4375,1.0
macaroni2,243cf774d89a3f3be1a370ad,0.01,32,1,0.03125,1.25248122215271,0.0,1.0,0.0
macaroni2,243cf774d89a3f3be1a370ad,0.05,32,3,0.09375,1.25248122215271,0.6666666666666667,1.0,0.0
macaroni2,243cf774d89a3f3be1a370ad,0.1,32,3,0.09375,1.25248122215271,0.6666666666666667,1.0,0.0
macaroni2,260dc45bbc85f7b24f7f267c,0.01,32,32,1.0,1.3053417205810547e-05,0.0,0.3125,0.96875
macaroni2,260dc45bbc85f7b24f7f267c,0.05,32,32,1.0,1.3053417205810547e-05,0.0,0.3125,0.96875
macaroni2,260dc45bbc85f7b24f7f267c,0.1,32,32,1.0,1.3053417205810547e-05,0.0,0.3125,0.96875
macaroni2,26d6fd632bf434a131f6ec4e,0.01,32,0,0.0,1.2458356618881226,,,
macaroni2,26d6fd632bf434a131f6ec4e,0.05,32,0,0.0,1.2458356618881226,,,
macaroni2,26d6fd632bf434a131f6ec4e,0.1,32,0,0.0,1.2458356618881226,,,
macaroni2,26eec54b18e8cba99626757c,0.01,32,17,0.53125,0.008547261357307434,0.05882352941176472,0.5882353186607361,1.0
macaroni2,26eec54b18e8cba99626757c,0.05,32,22,0.6875,0.008547261357307434,0.09090909090909094,0.6363636255264282,1.0
macaroni2,26eec54b18e8cba99626757c,0.1,32,24,0.75,0.008547261357307434,0.16666666666666663,0.6666666865348816,1.0
macaroni2,28485adba20bcc1631a8d377,0.01,32,20,0.625,0.002574920654296875,0.050000000000000044,0.25,0.8999999761581421
macaroni2,28485adba20bcc1631a8d377,0.05,32,22,0.6875,0.002574920654296875,0.045454545454545414,0.3181818127632141,0.9090909361839294
macaroni2,28485adba20bcc1631a8d377,0.1,32,22,0.6875,0.002574920654296875,0.045454545454545414,0.3181818127632141,0.9090909361839294
macaroni2,2ca215e8e7ea31fa3a35a3cc,0.01,32,3,0.09375,0.4729496240615845,0.0,0.6666666865348816,1.0
macaroni2,2ca215e8e7ea31fa3a35a3cc,0.05,32,5,0.15625,0.4729496240615845,0.0,0.6000000238418579,1.0
macaroni2,2ca215e8e7ea31fa3a35a3cc,0.1,32,6,0.1875,0.4729496240615845,0.0,0.6666666865348816,1.0
macaroni2,2d9695a99f4fdfb5f7fe0814,0.01,32,9,0.28125,0.9744257926940918,0.0,0.5555555820465088,0.7777777910232544
macaroni2,2d9695a99f4fdfb5f7fe0814,0.05,32,9,0.28125,0.9744257926940918,0.0,0.5555555820465088,0.7777777910232544
macaroni2,2d9695a99f4fdfb5f7fe0814,0.1,32,9,0.28125,0.9744257926940918,0.0,0.5555555820465088,0.7777777910232544
macaroni2,310376fc298561257b2f6ac1,0.01,32,9,0.28125,0.6110034584999084,0.11111111111111116,0.5555555820465088,0.7777777910232544
macaroni2,310376fc298561257b2f6ac1,0.05,32,11,0.34375,0.6110034584999084,0.09090909090909094,0.6363636255264282,0.7272727489471436
macaroni2,310376fc298561257b2f6ac1,0.1,32,12,0.375,0.6110034584999084,0.08333333333333337,0.6666666865348816,0.75
macaroni2,3428f8693b2e18ca84800e9d,0.01,32,24,0.75,0.004404127597808838,0.08333333333333337,0.375,0.2916666567325592
macaroni2,3428f8693b2e18ca84800e9d,0.05,32,27,0.84375,0.004404127597808838,0.11111111111111116,0.40740740299224854,0.25925925374031067
macaroni2,3428f8693b2e18ca84800e9d,0.1,32,28,0.875,0.004404127597808838,0.1428571428571429,0.4285714328289032,0.25
macaroni2,379fa23ea1bb36eb6d0acb95,0.01,32,6,0.1875,0.23019109666347504,0.0,0.5,1.0
macaroni2,379fa23ea1bb36eb6d0acb95,0.05,32,7,0.21875,0.23019109666347504,0.1428571428571429,0.5714285969734192,1.0
macaroni2,379fa23ea1bb36eb6d0acb95,0.1,32,9,0.28125,0.23019109666347504,0.33333333333333337,0.6666666865348816,1.0
macaroni2,37adcf1d496e402eae667b36,0.01,32,4,0.125,0.49608272314071655,0.0,0.25,1.0
macaroni2,37adcf1d496e402eae667b36,0.05,32,8,0.25,0.49608272314071655,0.125,0.375,1.0
macaroni2,37adcf1d496e402eae667b36,0.1,32,9,0.28125,0.49608272314071655,0.2222222222222222,0.4444444477558136,1.0
macaroni2,38adb42e111febc3aaefacba,0.01,32,0,0.0,1.507267951965332,,,
macaroni2,38adb42e111febc3aaefacba,0.05,32,0,0.0,1.507267951965332,,,
macaroni2,38adb42e111febc3aaefacba,0.1,32,0,0.0,1.507267951965332,,,
macaroni2,398c22d13c653f57cd601bfe,0.01,32,4,0.125,0.3107943534851074,0.0,0.5,1.0
macaroni2,398c22d13c653f57cd601bfe,0.05,32,4,0.125,0.3107943534851074,0.0,0.5,1.0
macaroni2,398c22d13c653f57cd601bfe,0.1,32,5,0.15625,0.3107943534851074,0.19999999999999996,0.6000000238418579,1.0
macaroni2,3ca20c2162a9adab9d240819,0.01,32,32,1.0,0.0008842945098876953,0.0625,0.53125,1.0
macaroni2,3ca20c2162a9adab9d240819,0.05,32,32,1.0,0.0008842945098876953,0.0625,0.53125,1.0
macaroni2,3ca20c2162a9adab9d240819,0.1,32,32,1.0,0.0008842945098876953,0.0625,0.53125,1.0
macaroni2,3f4645ae574aa13ac1a18dd6,0.01,32,32,1.0,0.0003845430910587311,0.03125,0.59375,1.0
macaroni2,3f4645ae574aa13ac1a18dd6,0.05,32,32,1.0,0.0003845430910587311,0.03125,0.59375,1.0
macaroni2,3f4645ae574aa13ac1a18dd6,0.1,32,32,1.0,0.0003845430910587311,0.03125,0.59375,1.0
macaroni2,4b036904c7b811b28bb4fa44,0.01,32,5,0.15625,1.6449791193008423,0.0,0.6000000238418579,1.0
macaroni2,4b036904c7b811b28bb4fa44,0.05,32,7,0.21875,1.6449791193008423,0.1428571428571429,0.7142857313156128,1.0
macaroni2,4b036904c7b811b28bb4fa44,0.1,32,7,0.21875,1.6449791193008423,0.1428571428571429,0.7142857313156128,1.0
macaroni2,519fe0e89bba0403a2a1022d,0.01,32,13,0.40625,0.3636120557785034,0.15384615384615385,0.4615384638309479,1.0
macaroni2,519fe0e89bba0403a2a1022d,0.05,32,15,0.46875,0.3636120557785034,0.19999999999999996,0.4000000059604645,1.0
macaroni2,519fe0e89bba0403a2a1022d,0.1,32,15,0.46875,0.3636120557785034,0.19999999999999996,0.4000000059604645,1.0
macaroni2,56f5ac5c6ad735dba1cd3bb8,0.01,32,1,0.03125,1.2792633771896362,0.0,1.0,1.0
macaroni2,56f5ac5c6ad735dba1cd3bb8,0.05,32,1,0.03125,1.2792633771896362,0.0,1.0,1.0
macaroni2,56f5ac5c6ad735dba1cd3bb8,0.1,32,1,0.03125,1.2792633771896362,0.0,1.0,1.0
macaroni2,576ecdd2034b836ce755cc5a,0.01,32,3,0.09375,0.5936160087585449,0.0,0.3333333432674408,1.0
macaroni2,576ecdd2034b836ce755cc5a,0.05,32,4,0.125,0.5936160087585449,0.0,0.5,1.0
macaroni2,576ecdd2034b836ce755cc5a,0.1,32,5,0.15625,0.5936160087585449,0.19999999999999996,0.6000000238418579,1.0
macaroni2,57a3f07a9f8ab3e2fb963fa5,0.01,32,3,0.09375,1.300129771232605,0.0,0.6666666865348816,1.0
macaroni2,57a3f07a9f8ab3e2fb963fa5,0.05,32,3,0.09375,1.300129771232605,0.0,0.6666666865348816,1.0
macaroni2,57a3f07a9f8ab3e2fb963fa5,0.1,32,3,0.09375,1.300129771232605,0.0,0.6666666865348816,1.0
macaroni2,5d05d063e9d61804665f67a7,0.01,30,21,0.7,6.204843521118164e-05,0.0,0.6190476417541504,0.9523809552192688
macaroni2,5d05d063e9d61804665f67a7,0.05,30,22,0.7333333333333333,6.204843521118164e-05,0.0,0.6363636255264282,0.9545454382896423
macaroni2,5d05d063e9d61804665f67a7,0.1,30,22,0.7333333333333333,6.204843521118164e-05,0.0,0.6363636255264282,0.9545454382896423
macaroni2,5e7411eabc11c44764966a52,0.01,28,28,1.0,6.42538070678711e-05,0.0,0.5,0.9642857313156128
macaroni2,5e7411eabc11c44764966a52,0.05,28,28,1.0,6.42538070678711e-05,0.0,0.5,0.9642857313156128
macaroni2,5e7411eabc11c44764966a52,0.1,28,28,1.0,6.42538070678711e-05,0.0,0.5,0.9642857313156128
macaroni2,6008113371fb50d467d8cf5c,0.01,32,28,0.875,0.0022585391998291016,0.0714285714285714,0.4285714328289032,0.9642857313156128
macaroni2,6008113371fb50d467d8cf5c,0.05,32,32,1.0,0.0022585391998291016,0.09375,0.46875,0.96875
macaroni2,6008113371fb50d467d8cf5c,0.1,32,32,1.0,0.0022585391998291016,0.09375,0.46875,0.96875
macaroni2,626d3cf021255d3a68499679,0.01,32,27,0.84375,0.00023347139358520508,0.0,0.5,0.8148148059844971
macaroni2,626d3cf021255d3a68499679,0.05,32,29,0.90625,0.00023347139358520508,0.0,0.5,0.8275862336158752
macaroni2,626d3cf021255d3a68499679,0.1,32,29,0.90625,0.00023347139358520508,0.0,0.5,0.8275862336158752
macaroni2,652031ff416a3dde1a8e50d7,0.01,32,32,1.0,2.4497509002685547e-05,0.0,0.578125,0.9375
macaroni2,652031ff416a3dde1a8e50d7,0.05,32,32,1.0,2.4497509002685547e-05,0.0,0.578125,0.9375
macaroni2,652031ff416a3dde1a8e50d7,0.1,32,32,1.0,2.4497509002685547e-05,0.0,0.578125,0.9375
macaroni2,65d42137359fa24e0df540b1,0.01,32,32,1.0,1.919269561767578e-05,0.0,0.5625,0.96875
macaroni2,65d42137359fa24e0df540b1,0.05,32,32,1.0,1.919269561767578e-05,0.0,0.5625,0.96875
macaroni2,65d42137359fa24e0df540b1,0.1,32,32,1.0,1.919269561767578e-05,0.0,0.5625,0.96875
macaroni2,66283ca0969bbb84dc6cfe06,0.01,32,32,1.0,0.0006650090217590332,0.0,0.3125,1.0
macaroni2,66283ca0969bbb84dc6cfe06,0.05,32,32,1.0,0.0006650090217590332,0.0,0.3125,1.0
macaroni2,66283ca0969bbb84dc6cfe06,0.1,32,32,1.0,0.0006650090217590332,0.0,0.3125,1.0
macaroni2,699733d5d2d16aff08b0199d,0.01,32,18,0.5625,0.008877873420715332,0.0,0.6666666865348816,1.0
macaroni2,699733d5d2d16aff08b0199d,0.05,32,18,0.5625,0.008877873420715332,0.0,0.6666666865348816,1.0
macaroni2,699733d5d2d16aff08b0199d,0.1,32,18,0.5625,0.008877873420715332,0.0,0.6666666865348816,1.0
macaroni2,6c43f4bb8134d5daccdba116,0.01,32,1,0.03125,1.557045817375183,0.0,1.0,1.0
macaroni2,6c43f4bb8134d5daccdba116,0.05,32,2,0.0625,1.557045817375183,0.5,1.0,1.0
macaroni2,6c43f4bb8134d5daccdba116,0.1,32,2,0.0625,1.557045817375183,0.5,1.0,1.0
macaroni2,6e319946b7cb0bbef87a6245,0.01,32,3,0.09375,0.5200566053390503,0.0,0.3333333432674408,0.0
macaroni2,6e319946b7cb0bbef87a6245,0.05,32,5,0.15625,0.5200566053390503,0.0,0.4000000059604645,0.0
macaroni2,6e319946b7cb0bbef87a6245,0.1,32,5,0.15625,0.5200566053390503,0.0,0.4000000059604645,0.0
macaroni2,6e71b0a437d17eba07a7a7a4,0.01,32,32,1.0,0.0006121397018432617,0.03125,0.46875,1.0
macaroni2,6e71b0a437d17eba07a7a7a4,0.05,32,32,1.0,0.0006121397018432617,0.03125,0.46875,1.0
macaroni2,6e71b0a437d17eba07a7a7a4,0.1,32,32,1.0,0.0006121397018432617,0.03125,0.46875,1.0
macaroni2,74889680237c02d94022f094,0.01,32,0,0.0,1.206604242324829,,,
macaroni2,74889680237c02d94022f094,0.05,32,0,0.0,1.206604242324829,,,
macaroni2,74889680237c02d94022f094,0.1,32,0,0.0,1.206604242324829,,,
macaroni2,74d31bb9848465744b6b502a,0.01,32,9,0.28125,0.24295660853385925,0.11111111111111116,0.5555555820465088,0.1111111119389534
macaroni2,74d31bb9848465744b6b502a,0.05,32,12,0.375,0.24295660853385925,0.25,0.6666666865348816,0.1666666716337204
macaroni2,74d31bb9848465744b6b502a,0.1,32,12,0.375,0.24295660853385925,0.25,0.6666666865348816,0.1666666716337204
macaroni2,77480b68d94b0c9f9f2bd72e,0.01,32,0,0.0,1.3596422672271729,,,
macaroni2,77480b68d94b0c9f9f2bd72e,0.05,32,0,0.0,1.3596422672271729,,,
macaroni2,77480b68d94b0c9f9f2bd72e,0.1,32,2,0.0625,1.3596422672271729,0.5,1.0,1.0
macaroni2,7b1a21bf83ad6a88ead37086,0.01,32,11,0.34375,0.5848497152328491,0.0,0.3636363744735718,0.9090909361839294
macaroni2,7b1a21bf83ad6a88ead37086,0.05,32,14,0.4375,0.5848497152328491,0.0,0.3571428656578064,0.9285714030265808
macaroni2,7b1a21bf83ad6a88ead37086,0.1,32,14,0.4375,0.5848497152328491,0.0,0.3571428656578064,0.9285714030265808
macaroni2,7e8ffcd62777541ce5d7dcfe,0.01,32,0,0.0,0.9224916696548462,,,
macaroni2,7e8ffcd62777541ce5d7dcfe,0.05,32,0,0.0,0.9224916696548462,,,
macaroni2,7e8ffcd62777541ce5d7dcfe,0.1,32,0,0.0,0.9224916696548462,,,
macaroni2,80456b01901cdc1d20ba82c8,0.01,32,20,0.625,0.00027658045291900635,0.0,0.550000011920929,1.0
macaroni2,80456b01901cdc1d20ba82c8,0.05,32,20,0.625,0.00027658045291900635,0.0,0.550000011920929,1.0
macaroni2,80456b01901cdc1d20ba82c8,0.1,32,22,0.6875,0.00027658045291900635,0.045454545454545414,0.5909090638160706,1.0
macaroni2,8055987a8be0ec738d12db2d,0.01,32,10,0.3125,0.7368466854095459,0.0,0.4000000059604645,1.0
macaroni2,8055987a8be0ec738d12db2d,0.05,32,12,0.375,0.7368466854095459,0.0,0.4166666567325592,1.0
macaroni2,8055987a8be0ec738d12db2d,0.1,32,14,0.4375,0.7368466854095459,0.0714285714285714,0.5,1.0
macaroni2,8248cbd34f6cce2df014846e,0.01,32,0,0.0,1.3421131372451782,,,
macaroni2,8248cbd34f6cce2df014846e,0.05,32,0,0.0,1.3421131372451782,,,
macaroni2,8248cbd34f6cce2df014846e,0.1,32,0,0.0,1.3421131372451782,,,
macaroni2,88d8ef3400369b5d4bfedaea,0.01,32,9,0.28125,0.9537113904953003,0.0,0.3333333432674408,0.8888888955116272
macaroni2,88d8ef3400369b5d4bfedaea,0.05,32,11,0.34375,0.9537113904953003,0.0,0.3636363744735718,0.8181818127632141
macaroni2,88d8ef3400369b5d4bfedaea,0.1,32,11,0.34375,0.9537113904953003,0.0,0.3636363744735718,0.8181818127632141
macaroni2,8911db1dabb5828791f3bdb1,0.01,32,27,0.84375,0.00013856962323188782,0.0,0.5925925970077515,1.0
macaroni2,8911db1dabb5828791f3bdb1,0.05,32,27,0.84375,0.00013856962323188782,0.0,0.5925925970077515,1.0
macaroni2,8911db1dabb5828791f3bdb1,0.1,32,27,0.84375,0.00013856962323188782,0.0,0.5925925970077515,1.0
macaroni2,89ddb9c1cd38234b74750970,0.01,32,32,1.0,0.00034505128860473633,0.03125,0.53125,1.0
macaroni2,89ddb9c1cd38234b74750970,0.05,32,32,1.0,0.00034505128860473633,0.03125,0.53125,1.0
macaroni2,89ddb9c1cd38234b74750970,0.1,32,32,1.0,0.00034505128860473633,0.03125,0.53125,1.0
macaroni2,8ce78565de343dad369b1098,0.01,32,10,0.3125,0.8732839822769165,0.0,0.6000000238418579,1.0
macaroni2,8ce78565de343dad369b1098,0.05,32,10,0.3125,0.8732839822769165,0.0,0.6000000238418579,1.0
macaroni2,8ce78565de343dad369b1098,0.1,32,11,0.34375,0.8732839822769165,0.0,0.6363636255264282,1.0
macaroni2,912ee1c771818f300df8bf39,0.01,32,0,0.0,0.7846176624298096,,,
macaroni2,912ee1c771818f300df8bf39,0.05,32,0,0.0,0.7846176624298096,,,
macaroni2,912ee1c771818f300df8bf39,0.1,32,0,0.0,0.7846176624298096,,,
macaroni2,9297e2a5561e5cc51211a8a4,0.01,32,10,0.3125,0.4571489095687866,0.0,0.5,1.0
macaroni2,9297e2a5561e5cc51211a8a4,0.05,32,11,0.34375,0.4571489095687866,0.09090909090909094,0.5454545617103577,1.0
macaroni2,9297e2a5561e5cc51211a8a4,0.1,32,11,0.34375,0.4571489095687866,0.09090909090909094,0.5454545617103577,1.0
macaroni2,930961ee952b2753e5c2f2e4,0.01,27,16,0.5925925925925926,0.0018475055694580078,0.0,0.4375,0.8125
macaroni2,930961ee952b2753e5c2f2e4,0.05,27,18,0.6666666666666666,0.0018475055694580078,0.0,0.5,0.8333333134651184
macaroni2,930961ee952b2753e5c2f2e4,0.1,27,18,0.6666666666666666,0.0018475055694580078,0.0,0.5,0.8333333134651184
macaroni2,9bfbaa8b3543a070404c6402,0.01,32,18,0.5625,0.0010011382400989532,0.0,0.5,0.8888888955116272
macaroni2,9bfbaa8b3543a070404c6402,0.05,32,18,0.5625,0.0010011382400989532,0.0,0.5,0.8888888955116272
macaroni2,9bfbaa8b3543a070404c6402,0.1,32,18,0.5625,0.0010011382400989532,0.0,0.5,0.8888888955116272
macaroni2,9d5b78927cb437cce31ee393,0.01,32,30,0.9375,0.00031748414039611816,0.0,0.2666666805744171,0.699999988079071
macaroni2,9d5b78927cb437cce31ee393,0.05,32,32,1.0,0.00031748414039611816,0.0,0.3125,0.71875
macaroni2,9d5b78927cb437cce31ee393,0.1,32,32,1.0,0.00031748414039611816,0.0,0.3125,0.71875
macaroni2,9da86506405268facfc8f498,0.01,32,0,0.0,1.0660905838012695,,,
macaroni2,9da86506405268facfc8f498,0.05,32,0,0.0,1.0660905838012695,,,
macaroni2,9da86506405268facfc8f498,0.1,32,0,0.0,1.0660905838012695,,,
macaroni2,9fe1a7a0cd53409fd91c9cb5,0.01,32,2,0.0625,2.2708799839019775,0.0,0.5,1.0
macaroni2,9fe1a7a0cd53409fd91c9cb5,0.05,32,2,0.0625,2.2708799839019775,0.0,0.5,1.0
macaroni2,9fe1a7a0cd53409fd91c9cb5,0.1,32,2,0.0625,2.2708799839019775,0.0,0.5,1.0
macaroni2,a05c6cd02e90eae80a4d2f1c,0.01,32,0,0.0,1.1276731491088867,,,
macaroni2,a05c6cd02e90eae80a4d2f1c,0.05,32,0,0.0,1.1276731491088867,,,
macaroni2,a05c6cd02e90eae80a4d2f1c,0.1,32,0,0.0,1.1276731491088867,,,
macaroni2,a182f91d4187d68dae715f40,0.01,32,18,0.5625,0.00843818485736847,0.11111111111111116,0.5555555820465088,0.9444444179534912
macaroni2,a182f91d4187d68dae715f40,0.05,32,23,0.71875,0.00843818485736847,0.17391304347826086,0.5652173757553101,0.95652174949646
macaroni2,a182f91d4187d68dae715f40,0.1,32,25,0.78125,0.00843818485736847,0.24,0.6000000238418579,0.9599999785423279
macaroni2,a347c980a564f328aebde63b,0.01,32,32,1.0,8.90195369720459e-05,0.0,0.5,1.0
macaroni2,a347c980a564f328aebde63b,0.05,32,32,1.0,8.90195369720459e-05,0.0,0.5,1.0
macaroni2,a347c980a564f328aebde63b,0.1,32,32,1.0,8.90195369720459e-05,0.0,0.5,1.0
macaroni2,a4ad1746927a2d08c40f7b23,0.01,32,0,0.0,2.5442705154418945,,,
macaroni2,a4ad1746927a2d08c40f7b23,0.05,32,0,0.0,2.5442705154418945,,,
macaroni2,a4ad1746927a2d08c40f7b23,0.1,32,0,0.0,2.5442705154418945,,,
macaroni2,a4ea2f7f8f34bb57d9bb8dba,0.01,32,15,0.46875,0.3389824628829956,0.0,0.5333333611488342,1.0
macaroni2,a4ea2f7f8f34bb57d9bb8dba,0.05,32,15,0.46875,0.3389824628829956,0.0,0.5333333611488342,1.0
macaroni2,a4ea2f7f8f34bb57d9bb8dba,0.1,32,15,0.46875,0.3389824628829956,0.0,0.5333333611488342,1.0
macaroni2,a5e0aa291b7e878eb282bd94,0.01,32,0,0.0,1.1610732078552246,,,
macaroni2,a5e0aa291b7e878eb282bd94,0.05,32,0,0.0,1.1610732078552246,,,
macaroni2,a5e0aa291b7e878eb282bd94,0.1,32,0,0.0,1.1610732078552246,,,
macaroni2,a68e74f6c39286379bdb618b,0.01,32,11,0.34375,0.09471379220485687,0.0,0.5454545617103577,0.5454545617103577
macaroni2,a68e74f6c39286379bdb618b,0.05,32,12,0.375,0.09471379220485687,0.0,0.5833333134651184,0.5833333134651184
macaroni2,a68e74f6c39286379bdb618b,0.1,32,17,0.53125,0.09471379220485687,0.2941176470588235,0.7058823704719543,0.6470588445663452
macaroni2,a9a764ece6fb7ca57e54752f,0.01,32,2,0.0625,0.7222809791564941,0.0,0.5,1.0
macaroni2,a9a764ece6fb7ca57e54752f,0.05,32,3,0.09375,0.7222809791564941,0.0,0.3333333432674408,1.0
macaroni2,a9a764ece6fb7ca57e54752f,0.1,32,3,0.09375,0.7222809791564941,0.0,0.3333333432674408,1.0
macaroni2,abd2cc4c976920cbddc44c3d,0.01,32,32,1.0,3.120303153991699e-05,0.0,0.46875,1.0
macaroni2,abd2cc4c976920cbddc44c3d,0.05,32,32,1.0,3.120303153991699e-05,0.0,0.46875,1.0
macaroni2,abd2cc4c976920cbddc44c3d,0.1,32,32,1.0,3.120303153991699e-05,0.0,0.46875,1.0
macaroni2,b0850a01724998d12c702626,0.01,32,18,0.5625,0.0035382136702537537,0.0,0.6111111044883728,1.0
macaroni2,b0850a01724998d12c702626,0.05,32,18,0.5625,0.0035382136702537537,0.0,0.6111111044883728,1.0
macaroni2,b0850a01724998d12c702626,0.1,32,20,0.625,0.0035382136702537537,0.09999999999999998,0.6499999761581421,1.0
macaroni2,b215ef7749e71b9cb6e4e9fb,0.01,32,21,0.65625,0.0022855252027511597,0.0,0.523809552192688,1.0
macaroni2,b215ef7749e71b9cb6e4e9fb,0.05,32,22,0.6875,0.0022855252027511597,0.0,0.5454545617103577,1.0
macaroni2,b215ef7749e71b9cb6e4e9fb,0.1,32,23,0.71875,0.0022855252027511597,0.04347826086956519,0.5652173757553101,1.0
macaroni2,b2bfc2ce945399e86fa4d118,0.01,32,13,0.40625,0.13076098263263702,0.0,0.5384615659713745,1.0
macaroni2,b2bfc2ce945399e86fa4d118,0.05,32,14,0.4375,0.13076098263263702,0.0,0.5714285969734192,1.0
macaroni2,b2bfc2ce945399e86fa4d118,0.1,32,15,0.46875,0.13076098263263702,0.06666666666666665,0.6000000238418579,1.0
macaroni2,b4eb10027246cf9f94854690,0.01,32,20,0.625,0.00013914704322814941,0.0,0.4000000059604645,1.0
macaroni2,b4eb10027246cf9f94854690,0.05,32,20,0.625,0.00013914704322814941,0.0,0.4000000059604645,1.0
macaroni2,b4eb10027246cf9f94854690,0.1,32,20,0.625,0.00013914704322814941,0.0,0.4000000059604645,1.0
macaroni2,b615744a82c716e79d04f34d,0.01,32,4,0.125,1.5592882633209229,0.0,0.5,1.0
macaroni2,b615744a82c716e79d04f34d,0.05,32,5,0.15625,1.5592882633209229,0.0,0.6000000238418579,1.0
macaroni2,b615744a82c716e79d04f34d,0.1,32,5,0.15625,1.5592882633209229,0.0,0.6000000238418579,1.0
macaroni2,b715236e21705c0f16885250,0.01,32,21,0.65625,0.00028939545154571533,0.0,0.5714285969734192,1.0
macaroni2,b715236e21705c0f16885250,0.05,32,22,0.6875,0.00028939545154571533,0.045454545454545414,0.5909090638160706,1.0
macaroni2,b715236e21705c0f16885250,0.1,32,26,0.8125,0.00028939545154571533,0.1923076923076923,0.6538461446762085,1.0
macaroni2,b7e61b03528d51c88838e31c,0.01,32,5,0.15625,0.5716785788536072,0.0,0.6000000238418579,1.0
