protocol,scope,category,method,fusion_pair,alpha_patchcore,num_images,num_normal,num_anomaly,auroc,ap,best_f1,best_accuracy,best_threshold
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.20,patchcore_plus_full_image,0.2,75,30,45,0.4874074074074074,0.6946910676960031,0.7563025210084033,0.6133333333333333,-1.6704558944202277
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.21,patchcore_plus_full_image,0.21,243,70,173,0.657142857142857,0.8437598478210918,0.8377723970944311,0.7242798353909465,-1.6609395236674982
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.21,patchcore_plus_full_image,0.21,40,10,30,0.7933333333333333,0.9308796089271737,0.8923076923076922,0.825,-0.9202712071055166
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.21,patchcore_plus_full_image,0.21,57,12,45,0.7851851851851852,0.9311457318830568,0.9032258064516129,0.8421052631578947,-0.5933750866823092
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.21,patchcore_plus_full_image,0.21,71,18,53,0.7348008385744236,0.8974718536950984,0.875,0.8028169014084507,-0.8869617379950504
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.21,patchcore_plus_full_image,0.21,75,30,45,0.4881481481481481,0.6961562691612045,0.7563025210084033,0.6133333333333333,-1.6609395236674982
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.22,patchcore_plus_full_image,0.22,243,70,173,0.660858794384806,0.8459739849964723,0.8377723970944311,0.7242798353909465,-1.6514231529147687
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.22,patchcore_plus_full_image,0.22,40,10,30,0.7933333333333333,0.9315838169098996,0.8923076923076922,0.825,-0.9250887300697066
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.22,patchcore_plus_full_image,0.22,57,12,45,0.7851851851851851,0.9310245962546749,0.9032258064516129,0.8421052631578947,-0.5751885638890168
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.22,patchcore_plus_full_image,0.22,71,18,53,0.7389937106918238,0.899737630992203,0.875,0.8028169014084507,-0.8914996258556128
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.22,patchcore_plus_full_image,0.22,75,30,45,0.49111111111111105,0.697393951339845,0.7563025210084033,0.6133333333333333,-1.6514231529147687
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.23,patchcore_plus_full_image,0.23,243,70,173,0.6639141205615195,0.8477516712911506,0.8377723970944311,0.7242798353909465,-1.6419067821620394
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.23,patchcore_plus_full_image,0.23,40,10,30,0.7933333333333333,0.9315838169098996,0.8923076923076922,0.825,-0.9299062530338966
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.23,patchcore_plus_full_image,0.23,57,12,45,0.7851851851851851,0.9310245962546749,0.9032258064516129,0.8421052631578947,-0.5677646390722788
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.23,patchcore_plus_full_image,0.23,71,18,53,0.7442348008385744,0.902254941433394,0.875,0.8028169014084507,-0.8960375137161752
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.23,patchcore_plus_full_image,0.23,75,30,45,0.4962962962962963,0.6998417633733949,0.7563025210084033,0.6133333333333333,-1.6419067821620394
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.24,patchcore_plus_full_image,0.24,243,70,173,0.6668042939719241,0.8492017459684059,0.8377723970944311,0.7242798353909465,-1.63239041140931
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.24,patchcore_plus_full_image,0.24,40,10,30,0.79,0.9305068938329765,0.8923076923076922,0.825,-0.9347237759980866
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.24,patchcore_plus_full_image,0.24,57,12,45,0.7944444444444445,0.9340144847229335,0.9032258064516129,0.8421052631578947,-0.5688179220273057
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.24,patchcore_plus_full_image,0.24,71,18,53,0.7515723270440252,0.9061068357199891,0.8771929824561403,0.8028169014084507,-1.0720856181909482
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.24,patchcore_plus_full_image,0.24,75,30,45,0.5,0.7017622207684661,0.7563025210084033,0.6133333333333333,-1.63239041140931
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.25,patchcore_plus_full_image,0.25,243,70,173,0.670933113129645,0.8512040742534894,0.8377723970944311,0.7242798353909465,-1.6228740406565807
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.25,patchcore_plus_full_image,0.25,40,10,30,0.79,0.9305068938329765,0.8923076923076922,0.825,-0.9395412989622767
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.25,patchcore_plus_full_image,0.25,57,12,45,0.8018518518518518,0.9357264747568886,0.9032258064516129,0.8421052631578947,-0.5698712049823328
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.25,patchcore_plus_full_image,0.25,71,18,53,0.7557651991614255,0.908566312154742,0.8771929824561403,0.8028169014084507,-1.0429462959110212
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.25,patchcore_plus_full_image,0.25,75,30,45,0.5022222222222223,0.7030919660999281,0.7563025210084033,0.6133333333333333,-1.6228740406565807
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.26,patchcore_plus_full_image,0.26,243,70,173,0.6738232865400494,0.8526424412903855,0.8377723970944311,0.7283950617283951,-1.0153001637470673
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.26,patchcore_plus_full_image,0.26,40,10,30,0.7966666666666666,0.9332225598095121,0.8923076923076922,0.825,-0.9443588219264667
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.26,patchcore_plus_full_image,0.26,57,12,45,0.8055555555555556,0.9370271830089972,0.9052631578947369,0.8421052631578947,-0.6790783249889949
same_set_grid,category,vial,fused_patchcore_plus_full_image_0.26,patchcore_plus_full_image,0.26,71,18,53,0.7589098532494759,0.908919842909099,0.8771929824561403,0.8028169014084507,-1.013806973631094
same_set_grid,category,walnuts,fused_patchcore_plus_full_image_0.26,patchcore_plus_full_image,0.26,75,30,45,0.5037037037037035,0.7041808351551365,0.7563025210084033,0.6133333333333333,-1.613357669903851
same_set_grid,ALL_PRIMARY,,fused_patchcore_plus_full_image_0.27,patchcore_plus_full_image,0.27,243,70,173,0.677869529314616,0.8545040162056925,0.8377723970944311,0.7325102880658436,-1.0120510891259527
same_set_grid,category,fruit_jelly,fused_patchcore_plus_full_image_0.27,patchcore_plus_full_image,0.27,40,10,30,0.8,0.9345400828661656,0.8923076923076922,0.825,-0.9491763448906567
same_set_grid,category,sheet_metal,fused_patchcore_plus_full_image_0.27,patchcore_plus_full_image,0.27,57,12,45,0.8111111111111111,0.9388281404290023,0.9148936170212767,0.8596491228070176,-0.6393462071909052
